tab_code,tab_name,cat01_code,cat01_name,cat02_code,cat02_name,cat03_code,cat03_name,cat04_code,cat04_name,area_code,area_name,time_code,time_name,value,unit
06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2020000709,2020年7～9月期,9935,万人
06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2020001012,2020年10～12月期,9931,万人
06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2021000103,2021年1～3月期,9969,万人
06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2021000406,2021年4～6月期,9980,万人
06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2021000709,2021年7～9月期,9900,万人
06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2021001012,2021年10～12月期,9923,万人
06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2022000103,2022年1～3月期,9962,万人
06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2022000406,2022年4～6月期,9959,万人
06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2022000709,2022年7～9月期,9985,万人
06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2022001012,2022年10～12月期,9962,万人
06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2023000103,2023年1～3月期,9943,万人
06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2023000406,2023年4～6月期,9963,万人
06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2023000709,2023年7～9月期,9968,万人
06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2023001012,2023年10～12月期,9925,万人
06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2024000103,2024年1～3月期,9924,万人
06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2024000406,2024年4～6月期,9960,万人
06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2024000709,2024年7～9月期,9919,万人
06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2024001012,2024年10～12月期,9942,万人
06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2025000103,2025年1～3月期,9907,万人
06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2025000406,2025年4～6月期,9927,万人
06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2025000709,2025年7～9月期,9922,万人
06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2025001012,2025年10～12月期,9937,万人
06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2026000103,2026年1～3月期,9890,万人
06,15歳以上人口,00,15歳以上人口,00,総数,0,総数,05,うち卒業,00000,全国,2026000406,2026年4～6月期,9955,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2018000103,2018年1～3月期,5345,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2018000406,2018年4～6月期,5344,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2018000709,2018年7～9月期,5345,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2018001012,2018年10～12月期,5347,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2019000103,2019年1～3月期,5341,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2019000406,2019年4～6月期,5340,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2019000709,2019年7～9月期,5343,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2019001012,2019年10～12月期,5345,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2020000103,2020年1～3月期,5340,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2020000406,2020年4～6月期,5339,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2020000709,2020年7～9月期,5338,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2020001012,2020年10～12月期,5333,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2021000103,2021年1～3月期,5323,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2021000406,2021年4～6月期,5318,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2021000709,2021年7～9月期,5314,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2021001012,2021年10～12月期,5309,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2022000103,2022年1～3月期,5323,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2022000406,2022年4～6月期,5307,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2022000709,2022年7～9月期,5305,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2022001012,2022年10～12月期,5312,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2023000103,2023年1～3月期,5301,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2023000406,2023年4～6月期,5307,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2023000709,2023年7～9月期,5310,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2023001012,2023年10～12月期,5304,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2024000103,2024年1～3月期,5299,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2024000406,2024年4～6月期,5299,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2024000709,2024年7～9月期,5299,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2024001012,2024年10～12月期,5300,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2025000103,2025年1～3月期,5292,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2025000406,2025年4～6月期,5290,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2025000709,2025年7～9月期,5289,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2025001012,2025年10～12月期,5290,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2026000103,2026年1～3月期,5283,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,00,総数,00000,全国,2026000406,2026年4～6月期,5286,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2018000103,2018年1～3月期,4803,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2018000406,2018年4～6月期,4847,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2018000709,2018年7～9月期,4829,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2018001012,2018年10～12月期,4786,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2019000103,2019年1～3月期,4802,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2019000406,2019年4～6月期,4818,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2019000709,2019年7～9月期,4789,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2019001012,2019年10～12月期,4783,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2020000103,2020年1～3月期,4806,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2020000406,2020年4～6月期,4772,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2020000709,2020年7～9月期,4777,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2020001012,2020年10～12月期,4790,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2021000103,2021年1～3月期,4801,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2021000406,2021年4～6月期,4794,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2021000709,2021年7～9月期,4754,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2021001012,2021年10～12月期,4773,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2022000103,2022年1～3月期,4773,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2022000406,2022年4～6月期,4783,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2022000709,2022年7～9月期,4790,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2022001012,2022年10～12月期,4784,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2023000103,2023年1～3月期,4775,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2023000406,2023年4～6月期,4789,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2023000709,2023年7～9月期,4785,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2023001012,2023年10～12月期,4775,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2024000103,2024年1～3月期,4777,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2024000406,2024年4～6月期,4794,万人
06,15歳以上人口,00,15歳以上人口,00,総数,1,男,05,うち卒業,00000,全国,2024000709,2024年7～9月期,4767,万人
