name,db,code,date,value
CGPI,PR01,PRCG20_2200000000,200011,95.8
CGPI,PR01,PRCG20_2200000000,200012,95.8
CGPI,PR01,PRCG20_2200000000,200101,95.4
CGPI,PR01,PRCG20_2200000000,200102,95.4
CGPI,PR01,PRCG20_2200000000,200103,95.2
CGPI,PR01,PRCG20_2200000000,200104,94.9
CGPI,PR01,PRCG20_2200000000,200105,94.7
CGPI,PR01,PRCG20_2200000000,200106,94.5
CGPI,PR01,PRCG20_2200000000,200107,94.4
CGPI,PR01,PRCG20_2200000000,200108,94.2
CGPI,PR01,PRCG20_2200000000,200109,94.1
CGPI,PR01,PRCG20_2200000000,200110,93.4
CGPI,PR01,PRCG20_2200000000,200111,93.3
CGPI,PR01,PRCG20_2200000000,200112,93.2
CGPI,PR01,PRCG20_2200000000,200201,92.9
CGPI,PR01,PRCG20_2200000000,200202,92.9
CGPI,PR01,PRCG20_2200000000,200203,92.9
CGPI,PR01,PRCG20_2200000000,200204,92.7
CGPI,PR01,PRCG20_2200000000,200205,92.7
CGPI,PR01,PRCG20_2200000000,200206,92.6
CGPI,PR01,PRCG20_2200000000,200207,92.5
CGPI,PR01,PRCG20_2200000000,200208,92.4
CGPI,PR01,PRCG20_2200000000,200209,92.2
CGPI,PR01,PRCG20_2200000000,200210,91.9
CGPI,PR01,PRCG20_2200000000,200211,92.0
CGPI,PR01,PRCG20_2200000000,200212,91.8
CGPI,PR01,PRCG20_2200000000,200301,91.8
CGPI,PR01,PRCG20_2200000000,200302,92.0
CGPI,PR01,PRCG20_2200000000,200303,92.0
CGPI,PR01,PRCG20_2200000000,200304,91.8
CGPI,PR01,PRCG20_2200000000,200305,91.5
CGPI,PR01,PRCG20_2200000000,200306,91.3
CGPI,PR01,PRCG20_2200000000,200307,91.6
CGPI,PR01,PRCG20_2200000000,200308,91.6
CGPI,PR01,PRCG20_2200000000,200309,91.6
CGPI,PR01,PRCG20_2200000000,200310,91.4
CGPI,PR01,PRCG20_2200000000,200311,91.5
CGPI,PR01,PRCG20_2200000000,200312,91.6
CGPI,PR01,PRCG20_2200000000,200401,91.8
CGPI,PR01,PRCG20_2200000000,200402,92.0
CGPI,PR01,PRCG20_2200000000,200403,92.2
CGPI,PR01,PRCG20_2200000000,200404,92.5
CGPI,PR01,PRCG20_2200000000,200405,92.5
CGPI,PR01,PRCG20_2200000000,200406,92.8
CGPI,PR01,PRCG20_2200000000,200407,93.3
CGPI,PR01,PRCG20_2200000000,200408,93.3
CGPI,PR01,PRCG20_2200000000,200409,93.4
CGPI,PR01,PRCG20_2200000000,200410,93.4
CGPI,PR01,PRCG20_2200000000,200411,93.5
CGPI,PR01,PRCG20_2200000000,200412,93.4
CGPI,PR01,PRCG20_2200000000,200501,93.4
CGPI,PR01,PRCG20_2200000000,200502,93.5
CGPI,PR01,PRCG20_2200000000,200503,93.7
CGPI,PR01,PRCG20_2200000000,200504,94.2
CGPI,PR01,PRCG20_2200000000,200505,94.1
CGPI,PR01,PRCG20_2200000000,200506,94.0
CGPI,PR01,PRCG20_2200000000,200507,94.5
CGPI,PR01,PRCG20_2200000000,200508,94.7
CGPI,PR01,PRCG20_2200000000,200509,94.8
CGPI,PR01,PRCG20_2200000000,200510,95.0
CGPI,PR01,PRCG20_2200000000,200511,95.0
CGPI,PR01,PRCG20_2200000000,200512,95.2
CGPI,PR01,PRCG20_2200000000,200601,95.3
CGPI,PR01,PRCG20_2200000000,200602,95.6
CGPI,PR01,PRCG20_2200000000,200603,95.6
CGPI,PR01,PRCG20_2200000000,200604,95.9
CGPI,PR01,PRCG20_2200000000,200605,96.4
CGPI,PR01,PRCG20_2200000000,200606,96.4
CGPI,PR01,PRCG20_2200000000,200607,96.9
CGPI,PR01,PRCG20_2200000000,200608,97.2
CGPI,PR01,PRCG20_2200000000,200609,97.4
CGPI,PR01,PRCG20_2200000000,200610,96.9
CGPI,PR01,PRCG20_2200000000,200611,96.8
CGPI,PR01,PRCG20_2200000000,200612,96.8
CGPI,PR01,PRCG20_2200000000,200701,96.8
CGPI,PR01,PRCG20_2200000000,200702,96.8
CGPI,PR01,PRCG20_2200000000,200703,96.8
CGPI,PR01,PRCG20_2200000000,200704,97.7
CGPI,PR01,PRCG20_2200000000,200705,97.9
CGPI,PR01,PRCG20_2200000000,200706,98.0
CGPI,PR01,PRCG20_2200000000,200707,98.6
CGPI,PR01,PRCG20_2200000000,200708,98.7
CGPI,PR01,PRCG20_2200000000,200709,98.6
CGPI,PR01,PRCG20_2200000000,200710,98.9
CGPI,PR01,PRCG20_2200000000,200711,99.1
CGPI,PR01,PRCG20_2200000000,200712,99.4
CGPI,PR01,PRCG20_2200000000,200801,99.7
CGPI,PR01,PRCG20_2200000000,200802,100.2
CGPI,PR01,PRCG20_2200000000,200803,100.7
CGPI,PR01,PRCG20_2200000000,200804,101.6
CGPI,PR01,PRCG20_2200000000,200805,102.8
CGPI,PR01,PRCG20_2200000000,200806,103.7
CGPI,PR01,PRCG20_2200000000,200807,106.0
CGPI,PR01,PRCG20_2200000000,200808,106.1
CGPI,PR01,PRCG20_2200000000,200809,105.4
CGPI,PR01,PRCG20_2200000000,200810,103.4
CGPI,PR01,PRCG20_2200000000,200811,101.5
CGPI,PR01,PRCG20_2200000000,200812,100.2
CGPI,PR01,PRCG20_2200000000,200901,98.7
CGPI,PR01,PRCG20_2200000000,200902,98.2
CGPI,PR01,PRCG20_2200000000,200903,98.0
CGPI,PR01,PRCG20_2200000000,200904,97.4
CGPI,PR01,PRCG20_2200000000,200905,97.0
CGPI,PR01,PRCG20_2200000000,200906,96.7
CGPI,PR01,PRCG20_2200000000,200907,97.1
CGPI,PR01,PRCG20_2200000000,200908,97.0
CGPI,PR01,PRCG20_2200000000,200909,97.1
CGPI,PR01,PRCG20_2200000000,200910,96.4
CGPI,PR01,PRCG20_2200000000,200911,96.4
CGPI,PR01,PRCG20_2200000000,200912,96.5
CGPI,PR01,PRCG20_2200000000,201001,97.1
CGPI,PR01,PRCG20_2200000000,201002,97.1
CGPI,PR01,PRCG20_2200000000,201003,97.1
CGPI,PR01,PRCG20_2200000000,201004,97.4
CGPI,PR01,PRCG20_2200000000,201005,97.4
CGPI,PR01,PRCG20_2200000000,201006,97.1
CGPI,PR01,PRCG20_2200000000,201007,97.1
CGPI,PR01,PRCG20_2200000000,201008,97.0
CGPI,PR01,PRCG20_2200000000,201009,97.0
CGPI,PR01,PRCG20_2200000000,201010,96.9
CGPI,PR01,PRCG20_2200000000,201011,96.8
CGPI,PR01,PRCG20_2200000000,201012,97.3
CGPI,PR01,PRCG20_2200000000,201101,97.7
CGPI,PR01,PRCG20_2200000000,201102,97.8
CGPI,PR01,PRCG20_2200000000,201103,98.3
CGPI,PR01,PRCG20_2200000000,201104,99.1
CGPI,PR01,PRCG20_2200000000,201105,98.9
CGPI,PR01,PRCG20_2200000000,201106,98.9
CGPI,PR01,PRCG20_2200000000,201107,99.2
CGPI,PR01,PRCG20_2200000000,201108,99.1
CGPI,PR01,PRCG20_2200000000,201109,98.9
CGPI,PR01,PRCG20_2200000000,201110,98.1
CGPI,PR01,PRCG20_2200000000,201111,98.0
CGPI,PR01,PRCG20_2200000000,201112,98.0
CGPI,PR01,PRCG20_2200000000,201201,97.9
CGPI,PR01,PRCG20_2200000000,201202,98.1
CGPI,PR01,PRCG20_2200000000,201203,98.6
CGPI,PR01,PRCG20_2200000000,201204,98.4
CGPI,PR01,PRCG20_2200000000,201205,98.0
CGPI,PR01,PRCG20_2200000000,201206,97.5
CGPI,PR01,PRCG20_2200000000,201207,97.1
CGPI,PR01,PRCG20_2200000000,201208,97.2
CGPI,PR01,PRCG20_2200000000,201209,97.5
CGPI,PR01,PRCG20_2200000000,201210,97.1
CGPI,PR01,PRCG20_2200000000,201211,97.0
CGPI,PR01,PRCG20_2200000000,201212,97.4
CGPI,PR01,PRCG20_2200000000,201301,97.6
CGPI,PR01,PRCG20_2200000000,201302,98.0
CGPI,PR01,PRCG20_2200000000,201303,98.1
CGPI,PR01,PRCG20_2200000000,201304,98.5
CGPI,PR01,PRCG20_2200000000,201305,98.6
CGPI,PR01,PRCG20_2200000000,201306,98.6
CGPI,PR01,PRCG20_2200000000,201307,99.1
CGPI,PR01,PRCG20_2200000000,201308,99.4
CGPI,PR01,PRCG20_2200000000,201309,99.7
CGPI,PR01,PRCG20_2200000000,201310,99.5
CGPI,PR01,PRCG20_2200000000,201311,99.5
CGPI,PR01,PRCG20_2200000000,201312,99.8
CGPI,PR01,PRCG20_2200000000,201401,100.0
CGPI,PR01,PRCG20_2200000000,201402,99.8
CGPI,PR01,PRCG20_2200000000,201403,99.8
CGPI,PR01,PRCG20_2200000000,201404,102.7
CGPI,PR01,PRCG20_2200000000,201405,103.0
CGPI,PR01,PRCG20_2200000000,201406,103.1
CGPI,PR01,PRCG20_2200000000,201407,103.5
CGPI,PR01,PRCG20_2200000000,201408,103.4
CGPI,PR01,PRCG20_2200000000,201409,103.3
CGPI,PR01,PRCG20_2200000000,201410,102.3
CGPI,PR01,PRCG20_2200000000,201411,102.1
CGPI,PR01,PRCG20_2200000000,201412,101.6
CGPI,PR01,PRCG20_2200000000,201501,100.3
CGPI,PR01,PRCG20_2200000000,201502,100.3
CGPI,PR01,PRCG20_2200000000,201503,100.5
CGPI,PR01,PRCG20_2200000000,201504,100.5
CGPI,PR01,PRCG20_2200000000,201505,100.7
CGPI,PR01,PRCG20_2200000000,201506,100.6
CGPI,PR01,PRCG20_2200000000,201507,100.2
CGPI,PR01,PRCG20_2200000000,201508,99.5
CGPI,PR01,PRCG20_2200000000,201509,99.1
CGPI,PR01,PRCG20_2200000000,201510,98.4
CGPI,PR01,PRCG20_2200000000,201511,98.4
CGPI,PR01,PRCG20_2200000000,201512,98.0
CGPI,PR01,PRCG20_2200000000,201601,96.9
CGPI,PR01,PRCG20_2200000000,201602,96.6
CGPI,PR01,PRCG20_2200000000,201603,96.5
CGPI,PR01,PRCG20_2200000000,201604,96.1
CGPI,PR01,PRCG20_2200000000,201605,96.1
CGPI,PR01,PRCG20_2200000000,201606,96.1
CGPI,PR01,PRCG20_2200000000,201607,96.0
CGPI,PR01,PRCG20_2200000000,201608,95.7
CGPI,PR01,PRCG20_2200000000,201609,95.8
CGPI,PR01,PRCG20_2200000000,201610,95.7
CGPI,PR01,PRCG20_2200000000,201611,96.1
CGPI,PR01,PRCG20_2200000000,201612,96.8
CGPI,PR01,PRCG20_2200000000,201701,97.4
CGPI,PR01,PRCG20_2200000000,201702,97.6
CGPI,PR01,PRCG20_2200000000,201703,97.9
CGPI,PR01,PRCG20_2200000000,201704,98.1
CGPI,PR01,PRCG20_2200000000,201705,98.1
CGPI,PR01,PRCG20_2200000000,201706,98.2
CGPI,PR01,PRCG20_2200000000,201707,98.4
CGPI,PR01,PRCG20_2200000000,201708,98.4
CGPI,PR01,PRCG20_2200000000,201709,98.7
CGPI,PR01,PRCG20_2200000000,201710,99.1
CGPI,PR01,PRCG20_2200000000,201711,99.5
CGPI,PR01,PRCG20_2200000000,201712,99.7
CGPI,PR01,PRCG20_2200000000,201801,100.0
CGPI,PR01,PRCG20_2200000000,201802,100.0
CGPI,PR01,PRCG20_2200000000,201803,99.9
CGPI,PR01,PRCG20_2200000000,201804,100.3
CGPI,PR01,PRCG20_2200000000,201805,100.8
CGPI,PR01,PRCG20_2200000000,201806,101.1
CGPI,PR01,PRCG20_2200000000,201807,101.5
CGPI,PR01,PRCG20_2200000000,201808,101.5
CGPI,PR01,PRCG20_2200000000,201809,101.7
CGPI,PR01,PRCG20_2200000000,201810,102.1
CGPI,PR01,PRCG20_2200000000,201811,101.7
CGPI,PR01,PRCG20_2200000000,201812,101.1
CGPI,PR01,PRCG20_2200000000,201901,100.5
CGPI,PR01,PRCG20_2200000000,201902,100.9
CGPI,PR01,PRCG20_2200000000,201903,101.2
CGPI,PR01,PRCG20_2200000000,201904,101.6
CGPI,PR01,PRCG20_2200000000,201905,101.4
CGPI,PR01,PRCG20_2200000000,201906,100.9
CGPI,PR01,PRCG20_2200000000,201907,100.8
CGPI,PR01,PRCG20_2200000000,201908,100.6
CGPI,PR01,PRCG20_2200000000,201909,100.6
CGPI,PR01,PRCG20_2200000000,201910,101.7
CGPI,PR01,PRCG20_2200000000,201911,101.8
CGPI,PR01,PRCG20_2200000000,201912,102.0
CGPI,PR01,PRCG20_2200000000,202001,102.1
CGPI,PR01,PRCG20_2200000000,202002,101.7
CGPI,PR01,PRCG20_2200000000,202003,100.8
CGPI,PR01,PRCG20_2200000000,202004,99.2
CGPI,PR01,PRCG20_2200000000,202005,98.7
CGPI,PR01,PRCG20_2200000000,202006,99.3
CGPI,PR01,PRCG20_2200000000,202007,99.8
CGPI,PR01,PRCG20_2200000000,202008,99.9
CGPI,PR01,PRCG20_2200000000,202009,99.8
CGPI,PR01,PRCG20_2200000000,202010,99.5
CGPI,PR01,PRCG20_2200000000,202011,99.4
CGPI,PR01,PRCG20_2200000000,202012,99.8
CGPI,PR01,PRCG20_2200000000,202101,100.3
CGPI,PR01,PRCG20_2200000000,202102,100.8
CGPI,PR01,PRCG20_2200000000,202103,101.8
CGPI,PR01,PRCG20_2200000000,202104,103.0
CGPI,PR01,PRCG20_2200000000,202105,103.6
CGPI,PR01,PRCG20_2200000000,202106,104.3
CGPI,PR01,PRCG20_2200000000,202107,105.4
CGPI,PR01,PRCG20_2200000000,202108,105.6
CGPI,PR01,PRCG20_2200000000,202109,106.0
CGPI,PR01,PRCG20_2200000000,202110,107.7
CGPI,PR01,PRCG20_2200000000,202111,108.4
CGPI,PR01,PRCG20_2200000000,202112,108.4
CGPI,PR01,PRCG20_2200000000,202201,109.5
CGPI,PR01,PRCG20_2200000000,202202,110.4
CGPI,PR01,PRCG20_2200000000,202203,111.5
CGPI,PR01,PRCG20_2200000000,202204,113.5
CGPI,PR01,PRCG20_2200000000,202205,113.5
CGPI,PR01,PRCG20_2200000000,202206,114.5
CGPI,PR01,PRCG20_2200000000,202207,115.4
CGPI,PR01,PRCG20_2200000000,202208,115.9
CGPI,PR01,PRCG20_2200000000,202209,117.0
CGPI,PR01,PRCG20_2200000000,202210,118.2
CGPI,PR01,PRCG20_2200000000,202211,119.2
CGPI,PR01,PRCG20_2200000000,202212,119.9
CGPI,PR01,PRCG20_2200000000,202301,120.0
CGPI,PR01,PRCG20_2200000000,202302,119.7
CGPI,PR01,PRCG20_2200000000,202303,119.8
CGPI,PR01,PRCG20_2200000000,202304,120.4
CGPI,PR01,PRCG20_2200000000,202305,119.6
CGPI,PR01,PRCG20_2200000000,202306,119.6
CGPI,PR01,PRCG20_2200000000,202307,119.7
CGPI,PR01,PRCG20_2200000000,202308,120.0
CGPI,PR01,PRCG20_2200000000,202309,119.8
CGPI,PR01,PRCG20_2200000000,202310,119.6
CGPI,PR01,PRCG20_2200000000,202311,119.9
CGPI,PR01,PRCG20_2200000000,202312,120.2
CGPI,PR01,PRCG20_2200000000,202401,120.4
CGPI,PR01,PRCG20_2200000000,202402,120.6
CGPI,PR01,PRCG20_2200000000,202403,121.0
CGPI,PR01,PRCG20_2200000000,202404,121.8
CGPI,PR01,PRCG20_2200000000,202405,122.7
CGPI,PR01,PRCG20_2200000000,202406,123.0
CGPI,PR01,PRCG20_2200000000,202407,123.6
CGPI,PR01,PRCG20_2200000000,202408,123.2
CGPI,PR01,PRCG20_2200000000,202409,123.6
CGPI,PR01,PRCG20_2200000000,202410,124.2
CGPI,PR01,PRCG20_2200000000,202411,124.6
CGPI,PR01,PRCG20_2200000000,202412,125.1
CGPI,PR01,PRCG20_2200000000,202501,125.5
CGPI,PR01,PRCG20_2200000000,202502,125.8
CGPI,PR01,PRCG20_2200000000,202503,126.2
CGPI,PR01,PRCG20_2200000000,202504,126.6
CGPI,PR01,PRCG20_2200000000,202505,126.5
CGPI,PR01,PRCG20_2200000000,202506,126.4
CGPI,PR01,PRCG20_2200000000,202507,126.7
CGPI,PR01,PRCG20_2200000000,202508,126.5
CGPI,PR01,PRCG20_2200000000,202509,127.1
CGPI,PR01,PRCG20_2200000000,202510,127.7
CGPI,PR01,PRCG20_2200000000,202511,128.1
CGPI,PR01,PRCG20_2200000000,202512,128.2
CGPI,PR01,PRCG20_2200000000,202601,128.6
CGPI,PR01,PRCG20_2200000000,202602,128.6
CGPI,PR01,PRCG20_2200000000,202603,130.0
CGPI,PR01,PRCG20_2200000000,202604,133.6
CGPI,PR01,PRCG20_2200000000,202605,135.1
CGPI,PR01,PRCG20_2200000000,202606,135.8
CGPI,PR01,PRCG20_2200000000,202607,136.4
CGPI,PR01,PRCG20_2200000000,202608,136.1
PFUEL_IMP,PR01,PRCG20_2600520001,196001,18.6
PFUEL_IMP,PR01,PRCG20_2600520001,196002,18.2
PFUEL_IMP,PR01,PRCG20_2600520001,196003,18.2
PFUEL_IMP,PR01,PRCG20_2600520001,196004,18.2
PFUEL_IMP,PR01,PRCG20_2600520001,196005,17.8
PFUEL_IMP,PR01,PRCG20_2600520001,196006,18.2
PFUEL_IMP,PR01,PRCG20_2600520001,196007,17.7
PFUEL_IMP,PR01,PRCG20_2600520001,196008,17.8
PFUEL_IMP,PR01,PRCG20_2600520001,196009,17.7
PFUEL_IMP,PR01,PRCG20_2600520001,196010,17.4
PFUEL_IMP,PR01,PRCG20_2600520001,196011,17.4
PFUEL_IMP,PR01,PRCG20_2600520001,196012,17.4
PFUEL_IMP,PR01,PRCG20_2600520001,196101,17.5
PFUEL_IMP,PR01,PRCG20_2600520001,196102,17.4
PFUEL_IMP,PR01,PRCG20_2600520001,196103,17.5
PFUEL_IMP,PR01,PRCG20_2600520001,196104,17.4
PFUEL_IMP,PR01,PRCG20_2600520001,196105,17.8
PFUEL_IMP,PR01,PRCG20_2600520001,196106,17.4
PFUEL_IMP,PR01,PRCG20_2600520001,196107,17.5
PFUEL_IMP,PR01,PRCG20_2600520001,196108,17.3
PFUEL_IMP,PR01,PRCG20_2600520001,196109,17.0
PFUEL_IMP,PR01,PRCG20_2600520001,196110,17.0
PFUEL_IMP,PR01,PRCG20_2600520001,196111,17.0
PFUEL_IMP,PR01,PRCG20_2600520001,196112,17.0
PFUEL_IMP,PR01,PRCG20_2600520001,196201,16.9
PFUEL_IMP,PR01,PRCG20_2600520001,196202,16.9
PFUEL_IMP,PR01,PRCG20_2600520001,196203,16.9
PFUEL_IMP,PR01,PRCG20_2600520001,196204,16.9
PFUEL_IMP,PR01,PRCG20_2600520001,196205,16.9
PFUEL_IMP,PR01,PRCG20_2600520001,196206,16.9
PFUEL_IMP,PR01,PRCG20_2600520001,196207,16.9
PFUEL_IMP,PR01,PRCG20_2600520001,196208,16.9
PFUEL_IMP,PR01,PRCG20_2600520001,196209,16.9
PFUEL_IMP,PR01,PRCG20_2600520001,196210,16.9
PFUEL_IMP,PR01,PRCG20_2600520001,196211,16.9
PFUEL_IMP,PR01,PRCG20_2600520001,196212,16.9
PFUEL_IMP,PR01,PRCG20_2600520001,196301,16.9
PFUEL_IMP,PR01,PRCG20_2600520001,196302,16.6
PFUEL_IMP,PR01,PRCG20_2600520001,196303,16.9
PFUEL_IMP,PR01,PRCG20_2600520001,196304,16.9
PFUEL_IMP,PR01,PRCG20_2600520001,196305,16.9
PFUEL_IMP,PR01,PRCG20_2600520001,196306,16.9
PFUEL_IMP,PR01,PRCG20_2600520001,196307,16.9
PFUEL_IMP,PR01,PRCG20_2600520001,196308,16.6
PFUEL_IMP,PR01,PRCG20_2600520001,196309,16.5
PFUEL_IMP,PR01,PRCG20_2600520001,196310,16.5
PFUEL_IMP,PR01,PRCG20_2600520001,196311,16.6
PFUEL_IMP,PR01,PRCG20_2600520001,196312,16.9
PFUEL_IMP,PR01,PRCG20_2600520001,196401,16.9
PFUEL_IMP,PR01,PRCG20_2600520001,196402,16.9
PFUEL_IMP,PR01,PRCG20_2600520001,196403,16.9
PFUEL_IMP,PR01,PRCG20_2600520001,196404,16.9
PFUEL_IMP,PR01,PRCG20_2600520001,196405,16.9
PFUEL_IMP,PR01,PRCG20_2600520001,196406,16.6
PFUEL_IMP,PR01,PRCG20_2600520001,196407,16.6
PFUEL_IMP,PR01,PRCG20_2600520001,196408,16.5
PFUEL_IMP,PR01,PRCG20_2600520001,196409,16.2
PFUEL_IMP,PR01,PRCG20_2600520001,196410,16.2
PFUEL_IMP,PR01,PRCG20_2600520001,196411,16.2
PFUEL_IMP,PR01,PRCG20_2600520001,196412,16.5
PFUEL_IMP,PR01,PRCG20_2600520001,196501,16.5
PFUEL_IMP,PR01,PRCG20_2600520001,196502,16.5
PFUEL_IMP,PR01,PRCG20_2600520001,196503,16.2
PFUEL_IMP,PR01,PRCG20_2600520001,196504,16.2
PFUEL_IMP,PR01,PRCG20_2600520001,196505,16.2
PFUEL_IMP,PR01,PRCG20_2600520001,196506,16.5
PFUEL_IMP,PR01,PRCG20_2600520001,196507,16.5
PFUEL_IMP,PR01,PRCG20_2600520001,196508,16.5
PFUEL_IMP,PR01,PRCG20_2600520001,196509,16.5
PFUEL_IMP,PR01,PRCG20_2600520001,196510,16.1
PFUEL_IMP,PR01,PRCG20_2600520001,196511,16.1
PFUEL_IMP,PR01,PRCG20_2600520001,196512,16.1
PFUEL_IMP,PR01,PRCG20_2600520001,196601,16.2
PFUEL_IMP,PR01,PRCG20_2600520001,196602,16.5
PFUEL_IMP,PR01,PRCG20_2600520001,196603,16.5
PFUEL_IMP,PR01,PRCG20_2600520001,196604,16.5
PFUEL_IMP,PR01,PRCG20_2600520001,196605,16.1
PFUEL_IMP,PR01,PRCG20_2600520001,196606,15.9
PFUEL_IMP,PR01,PRCG20_2600520001,196607,15.9
PFUEL_IMP,PR01,PRCG20_2600520001,196608,15.9
PFUEL_IMP,PR01,PRCG20_2600520001,196609,15.9
PFUEL_IMP,PR01,PRCG20_2600520001,196610,15.9
PFUEL_IMP,PR01,PRCG20_2600520001,196611,15.9
PFUEL_IMP,PR01,PRCG20_2600520001,196612,15.9
PFUEL_IMP,PR01,PRCG20_2600520001,196701,15.7
PFUEL_IMP,PR01,PRCG20_2600520001,196702,15.7
PFUEL_IMP,PR01,PRCG20_2600520001,196703,15.4
PFUEL_IMP,PR01,PRCG20_2600520001,196704,15.4
PFUEL_IMP,PR01,PRCG20_2600520001,196705,15.3
PFUEL_IMP,PR01,PRCG20_2600520001,196706,15.0
PFUEL_IMP,PR01,PRCG20_2600520001,196707,15.0
PFUEL_IMP,PR01,PRCG20_2600520001,196708,15.4
PFUEL_IMP,PR01,PRCG20_2600520001,196709,15.9
PFUEL_IMP,PR01,PRCG20_2600520001,196710,16.5
PFUEL_IMP,PR01,PRCG20_2600520001,196711,16.5
PFUEL_IMP,PR01,PRCG20_2600520001,196712,16.9
PFUEL_IMP,PR01,PRCG20_2600520001,196801,16.9
PFUEL_IMP,PR01,PRCG20_2600520001,196802,16.6
PFUEL_IMP,PR01,PRCG20_2600520001,196803,16.1
PFUEL_IMP,PR01,PRCG20_2600520001,196804,16.2
PFUEL_IMP,PR01,PRCG20_2600520001,196805,16.1
PFUEL_IMP,PR01,PRCG20_2600520001,196806,15.4
PFUEL_IMP,PR01,PRCG20_2600520001,196807,15.4
PFUEL_IMP,PR01,PRCG20_2600520001,196808,15.3
PFUEL_IMP,PR01,PRCG20_2600520001,196809,15.0
PFUEL_IMP,PR01,PRCG20_2600520001,196810,15.0
PFUEL_IMP,PR01,PRCG20_2600520001,196811,15.3
PFUEL_IMP,PR01,PRCG20_2600520001,196812,15.3
PFUEL_IMP,PR01,PRCG20_2600520001,196901,15.3
PFUEL_IMP,PR01,PRCG20_2600520001,196902,15.4
PFUEL_IMP,PR01,PRCG20_2600520001,196903,15.3
PFUEL_IMP,PR01,PRCG20_2600520001,196904,15.3
PFUEL_IMP,PR01,PRCG20_2600520001,196905,15.4
PFUEL_IMP,PR01,PRCG20_2600520001,196906,15.3
PFUEL_IMP,PR01,PRCG20_2600520001,196907,15.0
PFUEL_IMP,PR01,PRCG20_2600520001,196908,15.0
PFUEL_IMP,PR01,PRCG20_2600520001,196909,14.9
PFUEL_IMP,PR01,PRCG20_2600520001,196910,14.7
PFUEL_IMP,PR01,PRCG20_2600520001,196911,14.9
PFUEL_IMP,PR01,PRCG20_2600520001,196912,14.9
PFUEL_IMP,PR01,PRCG20_2600520001,197001,14.9
PFUEL_IMP,PR01,PRCG20_2600520001,197002,14.9
PFUEL_IMP,PR01,PRCG20_2600520001,197003,14.9
PFUEL_IMP,PR01,PRCG20_2600520001,197004,14.9
PFUEL_IMP,PR01,PRCG20_2600520001,197005,15.3
PFUEL_IMP,PR01,PRCG20_2600520001,197006,15.4
PFUEL_IMP,PR01,PRCG20_2600520001,197007,15.3
PFUEL_IMP,PR01,PRCG20_2600520001,197008,15.4
PFUEL_IMP,PR01,PRCG20_2600520001,197009,15.4
PFUEL_IMP,PR01,PRCG20_2600520001,197010,15.4
PFUEL_IMP,PR01,PRCG20_2600520001,197011,15.7
PFUEL_IMP,PR01,PRCG20_2600520001,197012,15.9
PFUEL_IMP,PR01,PRCG20_2600520001,197101,16.5
PFUEL_IMP,PR01,PRCG20_2600520001,197102,16.5
PFUEL_IMP,PR01,PRCG20_2600520001,197103,16.9
PFUEL_IMP,PR01,PRCG20_2600520001,197104,17.3
PFUEL_IMP,PR01,PRCG20_2600520001,197105,17.9
PFUEL_IMP,PR01,PRCG20_2600520001,197106,18.3
PFUEL_IMP,PR01,PRCG20_2600520001,197107,18.6
PFUEL_IMP,PR01,PRCG20_2600520001,197108,18.6
PFUEL_IMP,PR01,PRCG20_2600520001,197109,18.2
PFUEL_IMP,PR01,PRCG20_2600520001,197110,18.2
PFUEL_IMP,PR01,PRCG20_2600520001,197111,17.8
PFUEL_IMP,PR01,PRCG20_2600520001,197112,17.4
PFUEL_IMP,PR01,PRCG20_2600520001,197201,17.3
PFUEL_IMP,PR01,PRCG20_2600520001,197202,17.0
PFUEL_IMP,PR01,PRCG20_2600520001,197203,16.9
PFUEL_IMP,PR01,PRCG20_2600520001,197204,17.3
PFUEL_IMP,PR01,PRCG20_2600520001,197205,17.4
PFUEL_IMP,PR01,PRCG20_2600520001,197206,17.4
PFUEL_IMP,PR01,PRCG20_2600520001,197207,17.3
PFUEL_IMP,PR01,PRCG20_2600520001,197208,17.0
PFUEL_IMP,PR01,PRCG20_2600520001,197209,17.0
PFUEL_IMP,PR01,PRCG20_2600520001,197210,16.9
PFUEL_IMP,PR01,PRCG20_2600520001,197211,16.9
PFUEL_IMP,PR01,PRCG20_2600520001,197212,17.0
PFUEL_IMP,PR01,PRCG20_2600520001,197301,17.3
PFUEL_IMP,PR01,PRCG20_2600520001,197302,16.5
PFUEL_IMP,PR01,PRCG20_2600520001,197303,16.2
PFUEL_IMP,PR01,PRCG20_2600520001,197304,16.2
PFUEL_IMP,PR01,PRCG20_2600520001,197305,16.9
PFUEL_IMP,PR01,PRCG20_2600520001,197306,17.3
PFUEL_IMP,PR01,PRCG20_2600520001,197307,17.7
PFUEL_IMP,PR01,PRCG20_2600520001,197308,18.2
PFUEL_IMP,PR01,PRCG20_2600520001,197309,18.6
PFUEL_IMP,PR01,PRCG20_2600520001,197310,19.3
PFUEL_IMP,PR01,PRCG20_2600520001,197311,22.9
PFUEL_IMP,PR01,PRCG20_2600520001,197312,24.2
PFUEL_IMP,PR01,PRCG20_2600520001,197401,30.7
PFUEL_IMP,PR01,PRCG20_2600520001,197402,47.0
PFUEL_IMP,PR01,PRCG20_2600520001,197403,47.9
PFUEL_IMP,PR01,PRCG20_2600520001,197404,50.1
PFUEL_IMP,PR01,PRCG20_2600520001,197405,53.0
PFUEL_IMP,PR01,PRCG20_2600520001,197406,55.3
PFUEL_IMP,PR01,PRCG20_2600520001,197407,57.9
