cat01_code,cat01_name,cat02_code,cat02_name,area_code,area_name,time_code,time_name,value,unit
30301000,30301_原油及び粗油,130,1月_数量,50110,110_ベトナム,2025000000,2025年,0.0,
30301000,30301_原油及び粗油,130,1月_数量,50110,110_ベトナム,2024000000,2024年,0.0,
30301000,30301_原油及び粗油,130,1月_数量,50110,110_ベトナム,2023000000,2023年,49068.0,
30301000,30301_原油及び粗油,130,1月_数量,50110,110_ベトナム,2022000000,2022年,0.0,
30301000,30301_原油及び粗油,130,1月_数量,50110,110_ベトナム,2021000000,2021年,47012.0,
30301000,30301_原油及び粗油,130,1月_数量,50111,111_タイ,2021000000,2021年,7390.0,
30301000,30301_原油及び粗油,130,1月_数量,50113,113_マレーシア,2025000000,2025年,0.0,
30301000,30301_原油及び粗油,130,1月_数量,50113,113_マレーシア,2023000000,2023年,31735.0,
30301000,30301_原油及び粗油,130,1月_数量,50113,113_マレーシア,2022000000,2022年,31809.0,
30301000,30301_原油及び粗油,130,1月_数量,50113,113_マレーシア,2021000000,2021年,79009.0,
30301000,30301_原油及び粗油,130,1月_数量,50116,116_ブルネイ,2025000000,2025年,0.0,
30301000,30301_原油及び粗油,130,1月_数量,50116,116_ブルネイ,2024000000,2024年,0.0,
30301000,30301_原油及び粗油,130,1月_数量,50116,116_ブルネイ,2023000000,2023年,49656.0,
30301000,30301_原油及び粗油,130,1月_数量,50116,116_ブルネイ,2022000000,2022年,45941.0,
30301000,30301_原油及び粗油,130,1月_数量,50116,116_ブルネイ,2021000000,2021年,0.0,
30301000,30301_原油及び粗油,130,1月_数量,50118,118_インドネシア,2025000000,2025年,0.0,
30301000,30301_原油及び粗油,130,1月_数量,50118,118_インドネシア,2024000000,2024年,25660.0,
30301000,30301_原油及び粗油,130,1月_数量,50118,118_インドネシア,2023000000,2023年,22099.0,
30301000,30301_原油及び粗油,130,1月_数量,50118,118_インドネシア,2022000000,2022年,0.0,
30301000,30301_原油及び粗油,130,1月_数量,50118,118_インドネシア,2021000000,2021年,0.0,
30301000,30301_原油及び粗油,130,1月_数量,50134,134_イラク,2021000000,2021年,303330.0,
30301000,30301_原油及び粗油,130,1月_数量,50135,135_バーレーン,2023000000,2023年,8033.0,
30301000,30301_原油及び粗油,130,1月_数量,50135,135_バーレーン,2022000000,2022年,151949.0,
30301000,30301_原油及び粗油,130,1月_数量,50135,135_バーレーン,2021000000,2021年,237940.0,
30301000,30301_原油及び粗油,130,1月_数量,50137,137_サウジアラビア,2025000000,2025年,5564276.0,
30301000,30301_原油及び粗油,130,1月_数量,50137,137_サウジアラビア,2024000000,2024年,4814377.0,
30301000,30301_原油及び粗油,130,1月_数量,50137,137_サウジアラビア,2023000000,2023年,5908626.0,
30301000,30301_原油及び粗油,130,1月_数量,50137,137_サウジアラビア,2022000000,2022年,5944209.0,
30301000,30301_原油及び粗油,130,1月_数量,50137,137_サウジアラビア,2021000000,2021年,5075973.0,
30301000,30301_原油及び粗油,130,1月_数量,50138,138_クウェート,2025000000,2025年,894056.0,
30301000,30301_原油及び粗油,130,1月_数量,50138,138_クウェート,2024000000,2024年,773402.0,
30301000,30301_原油及び粗油,130,1月_数量,50138,138_クウェート,2023000000,2023年,1430970.0,
30301000,30301_原油及び粗油,130,1月_数量,50138,138_クウェート,2022000000,2022年,900411.0,
30301000,30301_原油及び粗油,130,1月_数量,50138,138_クウェート,2021000000,2021年,766212.0,
30301000,30301_原油及び粗油,130,1月_数量,50140,140_カタール,2025000000,2025年,470077.0,
30301000,30301_原油及び粗油,130,1月_数量,50140,140_カタール,2024000000,2024年,548647.0,
30301000,30301_原油及び粗油,130,1月_数量,50140,140_カタール,2023000000,2023年,702498.0,
30301000,30301_原油及び粗油,130,1月_数量,50140,140_カタール,2022000000,2022年,1125117.0,
30301000,30301_原油及び粗油,130,1月_数量,50140,140_カタール,2021000000,2021年,842729.0,
30301000,30301_原油及び粗油,130,1月_数量,50141,141_オマーン,2025000000,2025年,269310.0,
30301000,30301_原油及び粗油,130,1月_数量,50141,141_オマーン,2024000000,2024年,79124.0,
30301000,30301_原油及び粗油,130,1月_数量,50141,141_オマーン,2023000000,2023年,158773.0,
30301000,30301_原油及び粗油,130,1月_数量,50141,141_オマーン,2022000000,2022年,158791.0,
30301000,30301_原油及び粗油,130,1月_数量,50141,141_オマーン,2021000000,2021年,209271.0,
30301000,30301_原油及び粗油,130,1月_数量,50147,147_アラブ首長国連邦,2025000000,2025年,5387387.0,
30301000,30301_原油及び粗油,130,1月_数量,50147,147_アラブ首長国連邦,2024000000,2024年,4481556.0,
30301000,30301_原油及び粗油,130,1月_数量,50147,147_アラブ首長国連邦,2023000000,2023年,4990758.0,
30301000,30301_原油及び粗油,130,1月_数量,50147,147_アラブ首長国連邦,2022000000,2022年,4336421.0,
30301000,30301_原油及び粗油,130,1月_数量,50147,147_アラブ首長国連邦,2021000000,2021年,3930623.0,
30301000,30301_原油及び粗油,130,1月_数量,50153,153_カザフスタン,2022000000,2022年,0.0,
30301000,30301_原油及び粗油,130,1月_数量,50153,153_カザフスタン,2021000000,2021年,0.0,
30301000,30301_原油及び粗油,130,1月_数量,50205,205_英国,2021000000,2021年,0.0,
30301000,30301_原油及び粗油,130,1月_数量,50224,224_ロシア,2025000000,2025年,0.0,
30301000,30301_原油及び粗油,130,1月_数量,50224,224_ロシア,2023000000,2023年,81843.0,
30301000,30301_原油及び粗油,130,1月_数量,50224,224_ロシア,2022000000,2022年,341169.0,
30301000,30301_原油及び粗油,130,1月_数量,50224,224_ロシア,2021000000,2021年,395076.0,
30301000,30301_原油及び粗油,130,1月_数量,50302,302_カナダ,2025000000,2025年,0.0,
30301000,30301_原油及び粗油,130,1月_数量,50302,302_カナダ,2024000000,2024年,0.0,
30301000,30301_原油及び粗油,130,1月_数量,50304,304_アメリカ合衆国,2025000000,2025年,76106.0,
30301000,30301_原油及び粗油,130,1月_数量,50304,304_アメリカ合衆国,2024000000,2024年,639750.0,
30301000,30301_原油及び粗油,130,1月_数量,50304,304_アメリカ合衆国,2023000000,2023年,191533.0,
30301000,30301_原油及び粗油,130,1月_数量,50304,304_アメリカ合衆国,2022000000,2022年,0.0,
30301000,30301_原油及び粗油,130,1月_数量,50304,304_アメリカ合衆国,2021000000,2021年,164355.0,
30301000,30301_原油及び粗油,130,1月_数量,50305,305_メキシコ,2024000000,2024年,126257.0,
30301000,30301_原油及び粗油,130,1月_数量,50305,305_メキシコ,2022000000,2022年,0.0,
30301000,30301_原油及び粗油,130,1月_数量,50305,305_メキシコ,2021000000,2021年,0.0,
30301000,30301_原油及び粗油,130,1月_数量,50401,401_コロンビア,2025000000,2025年,0.0,
30301000,30301_原油及び粗油,130,1月_数量,50401,401_コロンビア,2023000000,2023年,0.0,
30301000,30301_原油及び粗油,130,1月_数量,50406,406_エクアドル,2025000000,2025年,254988.0,
30301000,30301_原油及び粗油,130,1月_数量,50406,406_エクアドル,2024000000,2024年,311895.0,
30301000,30301_原油及び粗油,130,1月_数量,50406,406_エクアドル,2023000000,2023年,178392.0,
30301000,30301_原油及び粗油,130,1月_数量,50406,406_エクアドル,2022000000,2022年,210027.0,
30301000,30301_原油及び粗油,130,1月_数量,50406,406_エクアドル,2021000000,2021年,233085.0,
30301000,30301_原油及び粗油,130,1月_数量,50410,410_ブラジル,2021000000,2021年,0.0,
30301000,30301_原油及び粗油,130,1月_数量,50503,503_アルジェリア,2022000000,2022年,0.0,
30301000,30301_原油及び粗油,130,1月_数量,50503,503_アルジェリア,2021000000,2021年,41271.0,
30301000,30301_原油及び粗油,130,1月_数量,50505,505_リビア,2021000000,2021年,0.0,
30301000,30301_原油及び粗油,130,1月_数量,50535,535_アンゴラ,2022000000,2022年,0.0,
30301000,30301_原油及び粗油,130,1月_数量,50545,545_モザンビーク,2021000000,2021年,0.0,
30301000,30301_原油及び粗油,130,1月_数量,50560,560_南スーダン,2025000000,2025年,0.0,
30301000,30301_原油及び粗油,130,1月_数量,50560,560_南スーダン,2024000000,2024年,0.0,
30301000,30301_原油及び粗油,130,1月_数量,50560,560_南スーダン,2023000000,2023年,0.0,
30301000,30301_原油及び粗油,130,1月_数量,50560,560_南スーダン,2022000000,2022年,44044.0,
30301000,30301_原油及び粗油,130,1月_数量,50560,560_南スーダン,2021000000,2021年,0.0,
30301000,30301_原油及び粗油,130,1月_数量,50601,601_オーストラリア,2025000000,2025年,35989.0,
30301000,30301_原油及び粗油,130,1月_数量,50601,601_オーストラリア,2024000000,2024年,0.0,
30301000,30301_原油及び粗油,130,1月_数量,50601,601_オーストラリア,2023000000,2023年,34258.0,
30301000,30301_原油及び粗油,130,1月_数量,50601,601_オーストラリア,2022000000,2022年,51079.0,
30301000,30301_原油及び粗油,130,1月_数量,50601,601_オーストラリア,2021000000,2021年,15318.0,
30301000,30301_原油及び粗油,140,1月_金額,50110,110_ベトナム,2025000000,2025年,0.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50110,110_ベトナム,2024000000,2024年,0.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50110,110_ベトナム,2023000000,2023年,3769169.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50110,110_ベトナム,2022000000,2022年,0.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50110,110_ベトナム,2021000000,2021年,1584380.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50111,111_タイ,2021000000,2021年,311553.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50113,113_マレーシア,2025000000,2025年,0.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50113,113_マレーシア,2023000000,2023年,2615832.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50113,113_マレーシア,2022000000,2022年,1855974.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50113,113_マレーシア,2021000000,2021年,2706084.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50116,116_ブルネイ,2025000000,2025年,0.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50116,116_ブルネイ,2024000000,2024年,0.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50116,116_ブルネイ,2023000000,2023年,3895111.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50116,116_ブルネイ,2022000000,2022年,2635414.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50116,116_ブルネイ,2021000000,2021年,0.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50118,118_インドネシア,2025000000,2025年,0.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50118,118_インドネシア,2024000000,2024年,1993389.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50118,118_インドネシア,2023000000,2023年,1701047.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50118,118_インドネシア,2022000000,2022年,0.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50118,118_インドネシア,2021000000,2021年,0.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50134,134_イラク,2021000000,2021年,10237544.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50135,135_バーレーン,2023000000,2023年,612697.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50135,135_バーレーン,2022000000,2022年,8479284.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50135,135_バーレーン,2021000000,2021年,7964815.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50137,137_サウジアラビア,2025000000,2025年,421229037.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50137,137_サウジアラビア,2024000000,2024年,369181952.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50137,137_サウジアラビア,2023000000,2023年,426755521.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50137,137_サウジアラビア,2022000000,2022年,339835554.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50137,137_サウジアラビア,2021000000,2021年,167456448.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50138,138_クウェート,2025000000,2025年,67656429.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50138,138_クウェート,2024000000,2024年,57247086.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50138,138_クウェート,2023000000,2023年,100582089.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50138,138_クウェート,2022000000,2022年,50851517.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50138,138_クウェート,2021000000,2021年,25152912.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50140,140_カタール,2025000000,2025年,35012473.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50140,140_カタール,2024000000,2024年,42323687.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50140,140_カタール,2023000000,2023年,51342738.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50140,140_カタール,2022000000,2022年,64313836.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50140,140_カタール,2021000000,2021年,27393403.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50141,141_オマーン,2025000000,2025年,20520866.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50141,141_オマーン,2024000000,2024年,5881523.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50141,141_オマーン,2023000000,2023年,11056347.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50141,141_オマーン,2022000000,2022年,9290077.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50141,141_オマーン,2021000000,2021年,6909244.0,千円
30301000,30301_原油及び粗油,140,1月_金額,50147,147_アラブ首長国連邦,2025000000,2025年,409255300.0,千円
