cat01_code,cat01_name,cat02_code,cat02_name,area_code,area_name,time_code,time_name,value,unit
30301000,30301_原油及び粗油,130,1月_数量,50535,535_アンゴラ,2015000000,2015年,0,
30301000,30301_原油及び粗油,130,1月_数量,50535,535_アンゴラ,2014000000,2014年,199222,
30301000,30301_原油及び粗油,130,1月_数量,50535,535_アンゴラ,2013000000,2013年,0,
30301000,30301_原油及び粗油,130,1月_数量,50535,535_アンゴラ,2012000000,2012年,0,
30301000,30301_原油及び粗油,130,1月_数量,50535,535_アンゴラ,2011000000,2011年,0,
30301000,30301_原油及び粗油,130,1月_数量,50560,560_南スーダン,2012000000,2012年,90553,
30301000,30301_原油及び粗油,130,1月_数量,50560,560_南スーダン,2011000000,2011年,0,
30301000,30301_原油及び粗油,130,1月_数量,50601,601_オーストラリア,2015000000,2015年,240443,
30301000,30301_原油及び粗油,130,1月_数量,50601,601_オーストラリア,2014000000,2014年,130665,
30301000,30301_原油及び粗油,130,1月_数量,50601,601_オーストラリア,2013000000,2013年,32423,
30301000,30301_原油及び粗油,130,1月_数量,50601,601_オーストラリア,2012000000,2012年,226216,
30301000,30301_原油及び粗油,130,1月_数量,50601,601_オーストラリア,2011000000,2011年,67073,
30301000,30301_原油及び粗油,130,1月_数量,50602,602_パプアニューギニア,2015000000,2015年,99278,
30301000,30301_原油及び粗油,130,1月_数量,50602,602_パプアニューギニア,2013000000,2013年,27124,
30301000,30301_原油及び粗油,130,1月_数量,50602,602_パプアニューギニア,2012000000,2012年,0,
30301000,30301_原油及び粗油,130,1月_数量,50602,602_パプアニューギニア,2011000000,2011年,0,
30301000,30301_原油及び粗油,130,1月_数量,50703,703_保税工場・総合保税地域,2014000000,2014年,0,
30301000,30301_原油及び粗油,140,1月_金額,50103,103_大韓民国,2012000000,2012年,305884,千円
30301000,30301_原油及び粗油,140,1月_金額,50103,103_大韓民国,2011000000,2011年,2543570,千円
30301000,30301_原油及び粗油,140,1月_金額,50105,105_中華人民共和国,2015000000,2015年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50105,105_中華人民共和国,2013000000,2013年,543527,千円
30301000,30301_原油及び粗油,140,1月_金額,50105,105_中華人民共和国,2012000000,2012年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50105,105_中華人民共和国,2011000000,2011年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50110,110_ベトナム,2015000000,2015年,9880050,千円
30301000,30301_原油及び粗油,140,1月_金額,50110,110_ベトナム,2014000000,2014年,25082949,千円
30301000,30301_原油及び粗油,140,1月_金額,50110,110_ベトナム,2013000000,2013年,17949024,千円
30301000,30301_原油及び粗油,140,1月_金額,50110,110_ベトナム,2012000000,2012年,40586718,千円
30301000,30301_原油及び粗油,140,1月_金額,50110,110_ベトナム,2011000000,2011年,5816723,千円
30301000,30301_原油及び粗油,140,1月_金額,50112,112_シンガポール,2015000000,2015年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50112,112_シンガポール,2014000000,2014年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50112,112_シンガポール,2012000000,2012年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50112,112_シンガポール,2011000000,2011年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50113,113_マレーシア,2015000000,2015年,1603792,千円
30301000,30301_原油及び粗油,140,1月_金額,50113,113_マレーシア,2014000000,2014年,5067021,千円
30301000,30301_原油及び粗油,140,1月_金額,50113,113_マレーシア,2013000000,2013年,10610951,千円
30301000,30301_原油及び粗油,140,1月_金額,50113,113_マレーシア,2012000000,2012年,3555042,千円
30301000,30301_原油及び粗油,140,1月_金額,50113,113_マレーシア,2011000000,2011年,3758835,千円
30301000,30301_原油及び粗油,140,1月_金額,50116,116_ブルネイ,2015000000,2015年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50116,116_ブルネイ,2014000000,2014年,3796962,千円
30301000,30301_原油及び粗油,140,1月_金額,50116,116_ブルネイ,2013000000,2013年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50116,116_ブルネイ,2012000000,2012年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50116,116_ブルネイ,2011000000,2011年,2416736,千円
30301000,30301_原油及び粗油,140,1月_金額,50118,118_インドネシア,2015000000,2015年,17317471,千円
30301000,30301_原油及び粗油,140,1月_金額,50118,118_インドネシア,2014000000,2014年,33743575,千円
30301000,30301_原油及び粗油,140,1月_金額,50118,118_インドネシア,2013000000,2013年,49418119,千円
30301000,30301_原油及び粗油,140,1月_金額,50118,118_インドネシア,2012000000,2012年,38089323,千円
30301000,30301_原油及び粗油,140,1月_金額,50118,118_インドネシア,2011000000,2011年,20110528,千円
30301000,30301_原油及び粗油,140,1月_金額,50123,123_インド,2013000000,2013年,1182549,千円
30301000,30301_原油及び粗油,140,1月_金額,50123,123_インド,2011000000,2011年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50125,125_スリランカ,2015000000,2015年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50128,128_東ティモール,2012000000,2012年,0,千円
30301000,30301_原油及び粗油,140,1月_金額,50133,133_イラン,2015000000,2015年,39881970,千円
30301000,30301_原油及び粗油,140,1月_金額,50133,133_イラン,2014000000,2014年,58995990,千円
30301000,30301_原油及び粗油,140,1月_金額,50133,133_イラン,2013000000,2013年,49040228,千円
30301000,30301_原油及び粗油,140,1月_金額,50133,133_イラン,2012000000,2012年,92072629,千円
30301000,30301_原油及び粗油,140,1月_金額,50133,133_イラン,2011000000,2011年,91833783,千円
30301000,30301_原油及び粗油,140,1月_金額,50134,134_イラク,2015000000,2015年,13088132,千円
30301000,30301_原油及び粗油,140,1月_金額,50134,134_イラク,2014000000,2014年,23647335,千円
30301000,30301_原油及び粗油,140,1月_金額,50134,134_イラク,2013000000,2013年,18538590,千円
30301000,30301_原油及び粗油,140,1月_金額,50134,134_イラク,2012000000,2012年,17226339,千円
30301000,30301_原油及び粗油,140,1月_金額,50134,134_イラク,2011000000,2011年,24564096,千円
