scenario,variable,year,value_repro,value_paper,diff
4,GDPGAP,2020,0.36480869,0.3,0.06480869
4,GDPPOT,2018,0.02302379,0.02,0.00302379
4,GDPPOT,2019,0.04552349,0.03,0.01552349
4,GDPPOT,2020,0.03066319,0.01,0.02066319
4,GDPV,2018,0.23024925,0.22,0.01024925
4,GDPV,2019,0.45270791,0.4,0.05270791
4,GDPV,2020,0.6014281,0.49,0.1114281
4,IFP,2018,-0.01851698,-0.02,0.00148302
4,IFP,2019,-0.13232067,-0.12,-0.01232067
4,IFP,2020,-0.34297825,-0.32,-0.02297825
4,IFPV,2018,0.02618589,0.03,-0.00381411
4,IFPV,2019,0.00160029,0.01,-0.00839971
4,IFPV,2020,-0.11130319,-0.09,-0.02130319
4,IG,2018,0.0,0.0,0.0
4,IG,2019,0.0,0.0,0.0
4,IG,2020,0.0,0.0,0.0
4,IGV,2018,0.03872859,0.04,-0.00127141
4,IGV,2019,0.12833444,0.13,-0.00166556
4,IGV,2020,0.24340865,0.24,0.00340865
4,IHP,2018,0.72529939,0.52,0.20529939
4,IHP,2019,2.22953437,0.74,1.48953437
4,IHP,2020,3.86259789,0.72,3.14259789
4,IHPV,2018,0.72248376,0.52,0.20248376
4,IHPV,2019,2.26984382,0.79,1.47984382
4,IHPV,2020,4.01050534,0.86,3.15050534
4,KFP,2018,-0.0009021,0.0,-0.0009021
4,KFP,2019,-0.0101379,-0.01,-0.0001379
4,KFP,2020,-0.03889791,-0.04,0.00110209
4,KG,2018,-0.0,0.0,-0.0
4,KG,2019,-0.0,0.0,-0.0
4,KG,2020,-0.0,0.0,-0.0
4,KHP,2018,0.01804187,0.01,0.00804187
4,KHP,2019,0.10000885,0.05,0.05000885
4,KHP,2020,0.25645109,0.08,0.17645109
4,LE,2018,0.04480599,0.04,0.00480599
4,LE,2019,0.0949955,0.07,0.0249955
4,LE,2020,0.09074335,0.05,0.04074335
4,LF,2018,0.03877017,0.04,-0.00122983
4,LF,2019,0.08044709,0.06,0.02044709
4,LF,2020,0.07154114,0.03,0.04154114
4,LH,2018,0.04952442,0.06,-0.01047558
4,LH,2019,0.05184584,0.09,-0.03815416
4,LH,2020,0.02498906,0.08,-0.05501094
4,M2CD,2018,0.14585731,0.15,-0.00414269
4,M2CD,2019,0.20497419,0.18,0.02497419
4,M2CD,2020,0.27063203,0.22,0.05063203
4,MGS,2018,0.69048568,0.66,0.03048568
4,MGS,2019,1.64857295,1.57,0.07857295
4,MGS,2020,1.85172888,1.73,0.12172888
4,MGSV,2018,0.66110615,0.66,0.00110615
4,MGSV,2019,1.60171302,1.58,0.02171302
4,MGSV,2020,1.84996908,1.8,0.04996908
4,NIV,2018,0.2864711,0.28,0.0064711
4,NIV,2019,0.49461142,0.45,0.04461142
4,NIV,2020,0.49887779,0.39,0.10887779
4,PCP,2018,0.00128793,0.0,0.00128793
4,PCP,2019,0.04218277,0.04,0.00218277
4,PCP,2020,0.12955843,0.12,0.00955843
4,PERR,2018,-0.10922374,-0.1,-0.00922374
4,PERR,2019,-0.54059512,-0.47,-0.07059512
4,PERR,2020,-1.22476732,-0.97,-0.25476732
4,PGDP,2018,0.01695014,0.01,0.00695014
4,PGDP,2019,0.08416061,0.07,0.01416061
4,PGDP,2020,0.18919545,0.16,0.02919545
4,PIFP,2018,0.0447157,0.04,0.0047157
4,PIFP,2019,0.13411343,0.13,0.00411343
4,PIFP,2020,0.23248695,0.23,0.00248695
4,PIHP,2018,-0.00279094,0.0,-0.00279094
4,PIHP,2019,0.03931363,0.05,-0.01068637
4,PIHP,2020,0.14227628,0.14,0.00227628
4,PLAND,2018,0.00504229,0.0,0.00504229
4,PLAND,2019,0.04769234,0.02,0.02769234
4,PLAND,2020,0.12747887,0.07,0.05747887
4,PMGS,2018,-0.02903299,-0.01,-0.01903299
4,PMGS,2019,-0.04609984,0.01,-0.05609984
4,PMGS,2020,-0.00172846,0.06,-0.06172846
4,PSHARE,2018,-0.12084028,-0.12,-0.00084028
4,PSHARE,2019,-1.06449212,-1.02,-0.04449212
4,PSHARE,2020,-1.96480874,-1.78,-0.18480874
4,PXGS,2018,-0.00319034,0.0,-0.00319034
4,PXGS,2019,-0.01660856,-0.02,0.00339144
4,PXGS,2020,-0.02328124,-0.05,0.02671876
4,RCD,2018,0.01976922,0.02,-0.00023078
4,RCD,2019,0.06337616,0.06,0.00337616
4,RCD,2020,0.08862287,0.08,0.00862287
4,RGB,2018,0.00941598,0.01,-0.00058402
4,RGB,2019,0.02907554,0.03,-0.00092446
4,RGB,2020,0.04234081,0.04,0.00234081
4,SBGVATGDPV,2018,0.07318852,0.09,-0.01681148
4,SBGVATGDPV,2019,0.42845213,0.56,-0.13154787
4,SBGVATGDPV,2020,0.90182005,1.26,-0.35817995
4,TAXV,2018,-5.20732503,-5.25,0.04267497
4,TAXV,2019,-4.7780616,-4.94,0.1619384
4,TAXV,2020,-4.3854769,-4.63,0.2445231
4,TCIV,2018,0.3190507,0.31,0.0090507
4,TCIV,2019,0.65999157,0.62,0.03999157
4,TCIV,2020,0.79033826,0.69,0.10033826
4,TYCV,2018,0.24792741,0.25,-0.00207259
4,TYCV,2019,1.18856548,1.14,0.04856548
4,TYCV,2020,1.34974189,1.11,0.23974189
4,TYPV,2018,-18.01413677,-18.13,0.11586323
4,TYPV,2019,-17.76044053,-18.24,0.47955947
4,TYPV,2020,-17.21666146,-17.74,0.52333854
4,UCC,2018,-0.08702748,-0.07,-0.01702748
4,UCC,2019,-0.13655973,-0.12,-0.01655973
4,UCC,2020,-0.13370336,-0.14,0.00629664
4,UR,2018,-0.00588825,-0.01,0.00411175
4,UR,2019,-0.01419577,-0.01,-0.00419577
4,UR,2020,-0.0186499,-0.01,-0.0086499
4,WIPH,2018,0.10031941,0.1,0.00031941
4,WIPH,2019,0.22215416,0.18,0.04215416
4,WIPH,2020,0.27611371,0.19,0.08611371
4,XGS,2018,-0.00014959,0.0,-0.00014959
4,XGS,2019,-0.00369868,0.0,-0.00369868
4,XGS,2020,-0.0172519,-0.01,-0.0072519
4,XGSV,2018,-0.00333992,0.0,-0.00333992
4,XGSV,2019,-0.02030655,-0.02,-0.00030655
4,XGSV,2020,-0.04052916,-0.06,0.01947084
4,YCV,2018,0.77498652,0.79,-0.01501348
4,YCV,2019,1.05355958,0.91,0.14355958
4,YCV,2020,0.94969561,0.6,0.34969561
4,YDV,2018,2.02808259,2.04,-0.01191741
4,YDV,2019,2.19767685,2.21,-0.01232315
4,YDV,2020,2.10003575,2.07,0.03003575
4,YWV,2018,0.18485156,0.18,0.00485156
4,YWV,2019,0.35035089,0.33,0.02035089
4,YWV,2020,0.37175578,0.3,0.07175578
5,BCVATGDPV,2018,-0.03444718,-0.03,-0.00444718
5,BCVATGDPV,2019,-0.14364387,-0.13,-0.01364387
5,BCVATGDPV,2020,-0.26474112,-0.24,-0.02474112
5,BGVATGDPV,2018,-0.93800787,-0.94,0.00199213
5,BGVATGDPV,2019,-0.8462194,-0.87,0.0237806
5,BGVATGDPV,2020,-0.8557447,-0.85,-0.0057447
5,CG,2018,0.0,0.0,0.0
5,CG,2019,-0.0,0.0,-0.0
5,CG,2020,0.0,0.0,0.0
5,CGPI,2018,0.00842213,0.01,-0.00157787
5,CGPI,2019,0.05069517,0.05,0.00069517
5,CGPI,2020,0.09919639,0.1,-0.00080361
5,CGV,2018,0.00093516,0.0,0.00093516
5,CGV,2019,0.03334039,0.03,0.00334039
5,CGV,2020,0.11353844,0.11,0.00353844
5,CP,2018,0.05752512,0.06,-0.00247488
5,CP,2019,0.25853686,0.26,-0.00146314
5,CP,2020,0.25475554,0.27,-0.01524446
5,CPV,2018,0.06072508,0.06,0.00072508
5,CPV,2019,0.3180666,0.32,-0.0019334
5,CPV,2020,0.40865916,0.44,-0.03134084
5,CUX,2018,0.57935757,0.58,-0.00064243
5,CUX,2019,0.75534315,0.71,0.04534315
5,CUX,2020,0.46426676,0.33,0.13426676
5,FXS,2018,-0.01556959,-0.02,0.00443041
5,FXS,2019,-0.0992906,-0.1,0.0007094
5,FXS,2020,-0.21095731,-0.22,0.00904269
5,GDP,2018,0.34072431,0.35,-0.00927569
5,GDP,2019,0.56441736,0.59,-0.02558264
5,GDP,2020,0.49932769,0.52,-0.02067231
5,GDPD,2018,0.55289341,0.56,-0.00710659
5,GDPD,2019,-0.00708605,0.02,-0.02708605
5,GDPD,2020,-0.08007369,-0.11,0.02992631
5,GDPGAP,2018,0.27988791,0.28,-0.00011209
5,GDPGAP,2019,0.33791827,0.36,-0.02208173
5,GDPGAP,2020,0.16870593,0.18,-0.01129407
5,GDPPOT,2018,0.06451083,0.06,0.00451083
5,GDPPOT,2019,0.22828173,0.23,-0.00171827
5,GDPPOT,2020,0.32272948,0.33,-0.00727052
5,GDPV,2018,0.35925257,0.36,-0.00074743
5,GDPV,2019,0.65056051,0.68,-0.02943949
5,GDPV,2020,0.67222983,0.69,-0.01777017
5,IFP,2018,1.94317806,1.97,-0.02682194
5,IFP,2019,2.92745116,3.08,-0.15254884
5,IFP,2020,2.56762192,2.69,-0.12237808
5,IFPV,2018,2.01183853,2.04,-0.02816147
5,IFPV,2019,3.09476624,3.27,-0.17523376
5,IFPV,2020,2.78072926,2.94,-0.15927074
5,IG,2018,0.0,0.0,0.0
5,IG,2019,0.0,0.0,0.0
5,IG,2020,0.0,0.0,0.0
5,IGV,2018,0.05908143,0.06,-0.00091857
5,IGV,2019,0.15820483,0.18,-0.02179517
5,IGV,2020,0.22752947,0.27,-0.04247053
5,IHP,2018,0.07146224,0.05,0.02146224
5,IHP,2019,0.41048501,0.19,0.22048501
5,IHP,2020,0.80532063,0.2,0.60532063
5,IHPV,2018,0.07138627,0.05,0.02138627
5,IHPV,2019,0.46807679,0.25,0.21807679
5,IHPV,2020,0.96791518,0.37,0.59791518
5,KFP,2018,0.11902382,0.12,-0.00097618
5,KFP,2019,0.43813406,0.45,-0.01186594
5,KFP,2020,0.69518247,0.73,-0.03481753
5,KG,2018,0.0,0.0,0.0
5,KG,2019,-0.0,0.0,-0.0
5,KG,2020,0.0,0.0,0.0
5,KHP,2018,0.00149809,0.0,0.00149809
5,KHP,2019,0.0149386,0.01,0.0049386
5,KHP,2020,0.04719861,0.02,0.02719861
5,LE,2018,0.07606755,0.08,-0.00393245
5,LE,2019,0.15704598,0.15,0.00704598
5,LE,2020,0.12172324,0.11,0.01172324
5,LF,2018,0.06717588,0.07,-0.00282412
5,LF,2019,0.14037437,0.13,0.01037437
5,LF,2020,0.10957484,0.1,0.00957484
5,LH,2018,0.07328751,0.09,-0.01671249
5,LH,2019,0.05328046,0.12,-0.06671954
5,LH,2020,-0.01519552,0.07,-0.08519552
5,M2CD,2018,0.21296804,0.22,-0.00703196
5,M2CD,2019,0.26841182,0.29,-0.02158818
5,M2CD,2020,0.33543441,0.34,-0.00456559
5,MGS,2018,0.10948504,0.1,0.00948504
5,MGS,2019,0.46229309,0.41,0.05229309
5,MGS,2020,0.52048195,0.46,0.06048195
5,MGSV,2018,0.10105553,0.09,0.01105553
5,MGSV,2019,0.41958209,0.37,0.04958209
5,MGSV,2020,0.44751792,0.41,0.03751792
5,NIV,2018,0.44716946,0.45,-0.00283054
5,NIV,2019,0.66416666,0.71,-0.04583334
5,NIV,2020,0.43141497,0.47,-0.03858503
5,PCP,2018,0.00319589,0.0,0.00319589
5,PCP,2019,0.05936798,0.06,-0.00063202
5,PCP,2020,0.15351751,0.16,-0.00648249
5,PERR,2018,-2.76853622,-2.8,0.03146378
5,PERR,2019,-4.15966219,-4.28,0.12033781
5,PERR,2020,-9.84959274,-11.49,1.64040726
5,PGDP,2018,0.0184453,0.02,-0.0015547
5,PGDP,2019,0.08566066,0.09,-0.00433934
5,PGDP,2020,0.17204845,0.17,0.00204845
5,PIFP,2018,0.06705589,0.07,-0.00294411
5,PIFP,2019,0.16256445,0.18,-0.01743555
5,PIFP,2020,0.20777918,0.25,-0.04222082
5,PIHP,2018,-7.731e-05,0.0,-7.731e-05
5,PIHP,2019,0.05731876,0.06,-0.00268124
5,PIHP,2020,0.16127543,0.17,-0.00872457
5,PLAND,2018,0.00936664,0.0,0.00936664
5,PLAND,2019,0.0774356,0.03,0.0474356
5,PLAND,2020,0.19292382,0.13,0.06292382
5,PMGS,2018,-0.00841426,-0.01,0.00158574
5,PMGS,2019,-0.04250603,-0.04,-0.00250603
5,PMGS,2020,-0.07258765,-0.06,-0.01258765
5,PSHARE,2018,-0.2696464,-0.27,0.0003536
5,PSHARE,2019,-1.92638949,-1.95,0.02361051
5,PSHARE,2020,-2.83365868,-2.98,0.14634132
5,PXGS,2018,-0.00554354,-0.01,0.00445646
5,PXGS,2019,-0.02806384,-0.04,0.01193616
5,PXGS,2020,-0.04431117,-0.09,0.04568883
5,RCD,2018,0.03768976,0.04,-0.00231024
5,RCD,2019,0.10764897,0.11,-0.00235103
5,RCD,2020,0.10336842,0.11,-0.00663158
5,RGB,2018,0.0179602,0.02,-0.0020398
5,RGB,2019,0.04906071,0.05,-0.00093929
5,RGB,2020,0.05019086,0.05,0.00019086
5,SBGVATGDPV,2018,-0.23350661,-0.25,0.01649339
5,SBGVATGDPV,2019,-0.05598485,-0.11,0.05401515
5,SBGVATGDPV,2020,0.73180231,0.71,0.02180231
5,TAXV,2018,-5.1717595,-5.21,0.0382405
5,TAXV,2019,-4.7576865,-4.95,0.1923135
5,TAXV,2020,-4.63679522,-4.66,0.02320478
5,TCIV,2018,0.34716981,0.35,-0.00283019
5,TCIV,2019,0.66402117,0.68,-0.01597883
5,TCIV,2020,0.67559768,0.69,-0.01440232
5,TYCV,2018,-20.80324369,-21.04,0.23675631
5,TYCV,2019,-20.69864121,-21.64,0.94135879
5,TYCV,2020,-20.54397012,-20.79,0.24602988
5,TYPV,2018,0.2510285,0.33,-0.0789715
5,TYPV,2019,0.6400631,0.8,-0.1599369
5,TYPV,2020,0.60925864,0.74,-0.13074136
5,UCC,2018,0.55271851,-0.38,0.93271851
5,UCC,2019,0.81920273,-0.23,1.04920273
5,UCC,2020,0.74614964,-0.56,1.30614964
5,UR,2018,-0.00867021,-0.01,0.00132979
5,UR,2019,-0.01625747,-0.01,-0.00625747
5,UR,2020,-0.01179768,-0.01,-0.00179768
5,WIPH,2018,0.17271481,0.17,0.00271481
5,WIPH,2019,0.38424021,0.37,0.01424021
5,WIPH,2020,0.40093047,0.38,0.02093047
5,XGS,2018,-0.00036928,0.0,-0.00036928
5,XGS,2019,-0.00736282,0.0,-0.00736282
5,XGS,2020,-0.03003647,-0.02,-0.01003647
5,XGSV,2018,-0.00591279,-0.01,0.00408721
5,XGSV,2019,-0.03542431,-0.04,0.00457569
5,XGSV,2020,-0.07433419,-0.1,0.02566581
5,YCV,2018,1.14941271,1.2,-0.05058729
5,YCV,2019,0.82631949,0.92,-0.09368051
5,YCV,2020,-0.69069559,-1.04,0.34930441
5,YDV,2018,0.30029105,0.3,0.00029105
5,YDV,2019,0.60674054,0.63,-0.02325946
5,YDV,2020,0.51605136,0.55,-0.03394864
5,YWV,2018,0.3058655,0.32,-0.0141345
5,YWV,2019,0.56478491,0.62,-0.05521509
5,YWV,2020,0.4814063,0.53,-0.0485937
6,BCVATGDPV,2018,0.0809317,0.08,0.0009317
6,BCVATGDPV,2019,0.13919266,0.13,0.00919266
6,BCVATGDPV,2020,0.13613897,0.12,0.01613897
6,BGVATGDPV,2018,0.32711278,0.32,0.00711278
6,BGVATGDPV,2019,0.24266801,0.24,0.00266801
6,BGVATGDPV,2020,0.19938354,0.21,-0.01061646
6,CG,2018,0.0,0.0,0.0
6,CG,2019,0.0,0.0,0.0
6,CG,2020,0.0,0.0,0.0
6,CGPI,2018,0.86212594,0.86,0.00212594
6,CGPI,2019,0.82917369,0.81,0.01917369
6,CGPI,2020,0.77215124,0.76,0.01215124
6,CGV,2018,0.46486793,0.49,-0.02513207
6,CGV,2019,0.44657546,0.49,-0.04342454
6,CGV,2020,0.39680872,0.45,-0.05319128
6,CP,2018,-0.47840081,-0.47,-0.00840081
6,CP,2019,-0.5535545,-0.53,-0.0235545
6,CP,2020,-0.55569693,-0.52,-0.03569693
6,CPV,2018,0.02227106,0.04,-0.01772894
6,CPV,2019,-0.08766555,-0.08,-0.00766555
6,CPV,2020,-0.15114051,-0.12,-0.03114051
6,CUX,2018,-0.41682318,-0.42,0.00317682
6,CUX,2019,-0.46028353,-0.37,-0.09028353
6,CUX,2020,-0.50872015,-0.32,-0.18872015
6,FXS,2018,-0.00655657,-0.01,0.00344343
6,FXS,2019,-0.00886138,-0.01,0.00113862
6,FXS,2020,-0.0148875,-0.01,-0.0048875
6,GDP,2018,-0.23144205,-0.22,-0.01144205
6,GDP,2019,-0.24201602,-0.21,-0.03201602
6,GDP,2020,-0.2591616,-0.19,-0.0691616
6,GDPD,2018,-0.53888394,-0.53,-0.00888394
6,GDPD,2019,-0.04544183,-0.01,-0.03544183
6,GDPD,2020,-0.01786115,0.0,-0.01786115
6,GDPGAP,2018,-0.20641775,-0.2,-0.00641775
6,GDPGAP,2019,-0.2070003,-0.18,-0.0270003
6,GDPGAP,2020,-0.20731787,-0.16,-0.04731787
6,GDPPOT,2018,-0.02848123,-0.02,-0.00848123
6,GDPPOT,2019,-0.03622363,-0.02,-0.01622363
6,GDPPOT,2020,-0.04307609,-0.02,-0.02307609
6,GDPV,2018,0.20212567,0.23,-0.02787433
6,GDPV,2019,0.14911917,0.2,-0.05088083
6,GDPV,2020,0.06530399,0.16,-0.09469601
6,IFP,2018,-0.01536033,-0.01,-0.00536033
6,IFP,2019,-0.04131016,-0.03,-0.01131016
6,IFP,2020,-0.0336287,-0.02,-0.0136287
6,IFPV,2018,0.12377612,0.16,-0.03622388
6,IFPV,2019,0.04748415,0.1,-0.05251585
6,IFPV,2020,-0.00292931,0.06,-0.06292931
6,IG,2018,0.0,0.0,0.0
6,IG,2019,0.0,0.0,0.0
6,IG,2020,0.0,0.0,0.0
6,IGV,2018,0.40252753,0.44,-0.03747247
6,IGV,2019,0.34779407,0.35,-0.00220593
6,IGV,2020,0.27527755,0.26,0.01527755
6,IHP,2018,-1.47008231,-1.41,-0.06008231
6,IHP,2019,-1.91026934,-1.5,-0.41026934
6,IHP,2020,-2.30771299,-1.5,-0.80771299
6,IHPV,2018,-0.72137998,-0.62,-0.10137998
6,IHPV,2019,-1.20410686,-0.78,-0.42410686
6,IHPV,2020,-1.67847035,-0.86,-0.81847035
6,KFP,2018,-0.00129066,0.0,-0.00129066
6,KFP,2019,-0.00546149,0.0,-0.00546149
6,KFP,2020,-0.00877176,-0.01,0.00122824
6,KG,2018,0.0,0.0,0.0
6,KG,2019,-0.0,0.0,-0.0
6,KG,2020,0.0,0.0,0.0
6,KHP,2018,-0.02295397,-0.02,-0.00295397
6,KHP,2019,-0.10983648,-0.1,-0.00983648
6,KHP,2020,-0.21184199,-0.17,-0.04184199
6,LE,2018,-0.05270205,-0.04,-0.01270205
6,LE,2019,-0.06716893,-0.05,-0.01716893
6,LE,2020,-0.0779107,-0.04,-0.0379107
6,LF,2018,-0.04710072,-0.04,-0.00710072
6,LF,2019,-0.05771581,-0.04,-0.01771581
6,LF,2020,-0.06667661,-0.03,-0.03667661
6,LH,2018,-0.05988125,-0.06,0.00011875
6,LH,2019,-0.03175477,-0.05,0.01824523
6,LH,2020,-0.0149854,-0.05,0.0350146
6,M2CD,2018,-0.22804933,-0.22,-0.00804933
6,M2CD,2019,-0.28124452,-0.24,-0.04124452
6,M2CD,2020,-0.36871806,-0.3,-0.06871806
6,MGS,2018,-0.50156112,-0.48,-0.02156112
6,MGS,2019,-0.83350288,-0.76,-0.07350288
6,MGS,2020,-0.86425404,-0.75,-0.11425404
6,MGSV,2018,-0.48670734,-0.48,-0.00670734
6,MGSV,2019,-0.82476712,-0.78,-0.04476712
6,MGSV,2020,-0.8891375,-0.8,-0.0891375
6,NIV,2018,-0.42404941,-0.39,-0.03404941
6,NIV,2019,-0.48031186,-0.42,-0.06031186
6,NIV,2020,-0.54455707,-0.44,-0.10455707
6,PCP,2018,0.5030775,0.52,-0.0169225
6,PCP,2019,0.4684801,0.46,0.0084801
6,PCP,2020,0.40681581,0.4,0.00681581
6,PERR,2018,0.13413849,0.13,0.00413849
6,PERR,2019,0.42524998,0.39,0.03524998
6,PERR,2020,0.88161815,0.81,0.07161815
6,PGDP,2018,0.43457368,0.46,-0.02542632
6,PGDP,2019,0.39208271,0.41,-0.01791729
6,PGDP,2020,0.32530701,0.35,-0.02469299
6,PIFP,2018,0.13915658,0.18,-0.04084342
6,PIFP,2019,0.08883194,0.14,-0.05116806
6,PIFP,2020,0.03070963,0.09,-0.05929037
6,PIHP,2018,0.75987366,0.8,-0.04012634
6,PIHP,2019,0.71988286,0.74,-0.02011714
6,PIHP,2020,0.64408782,0.66,-0.01591218
6,PLAND,2018,0.0167112,0.0,0.0167112
6,PLAND,2019,0.03455518,0.0,0.03455518
6,PLAND,2020,0.04101816,0.0,0.04101816
6,PMGS,2018,0.01496324,0.0,0.01496324
6,PMGS,2019,0.00880819,-0.02,0.02880819
6,PMGS,2020,-0.025099,-0.06,0.034901
6,PSHARE,2018,-0.10823801,-0.09,-0.01823801
6,PSHARE,2019,0.03011467,0.06,-0.02988533
6,PSHARE,2020,0.03649429,0.05,-0.01350571
6,PXGS,2018,-0.00161216,0.0,-0.00161216
6,PXGS,2019,-0.00562959,0.0,-0.00562959
6,PXGS,2020,-0.02233108,-0.01,-0.01233108
6,RCD,2018,0.00040983,0.0,0.00040983
6,RCD,2019,-0.00075,0.0,-0.00075
6,RCD,2020,-0.00108333,0.0,-0.00108333
6,RGB,2018,-0.00017157,0.0,-0.00017157
6,RGB,2019,2.844e-05,0.0,2.844e-05
6,RGB,2020,-0.00010116,0.0,-0.00010116
6,SBGVATGDPV,2018,-0.68643384,-0.75,0.06356616
6,SBGVATGDPV,2019,-0.8436378,-0.96,0.1163622
6,SBGVATGDPV,2020,-0.87223767,-1.09,0.21776233
6,TAXV,2018,2.32332242,2.31,0.01332242
6,TAXV,2019,1.84725362,1.86,-0.01274638
6,TAXV,2020,1.49586767,1.56,-0.06413233
6,TYCV,2018,-0.26940054,-0.27,0.00059946
6,TYCV,2019,-1.67137918,-1.65,-0.02137918
6,TYCV,2020,-2.01894255,-1.88,-0.13894255
6,TYPV,2018,-0.11945641,-0.18,0.06054359
6,TYPV,2019,-0.31059265,-0.32,0.00940735
6,TYPV,2020,-0.3402488,-0.32,-0.0202488
6,UCC,2018,0.13844112,0.09,0.04844112
6,UCC,2019,0.20426918,0.11,0.09426918
6,UCC,2020,0.28074692,0.2,0.08074692
6,UR,2018,0.0054662,0.01,-0.0045338
6,UR,2019,0.00923661,0.01,-0.00076339
6,UR,2020,0.01092735,0.01,0.00092735
6,WIPH,2018,-0.11889017,-0.1,-0.01889017
6,WIPH,2019,-0.15878999,-0.11,-0.04878999
6,WIPH,2020,-0.23489696,-0.15,-0.08489696
6,XGS,2018,-0.00064173,0.0,-0.00064173
6,XGS,2019,-0.00155892,0.0,-0.00155892
6,XGS,2020,-5.68e-05,0.0,-5.68e-05
6,XGSV,2018,-0.00225387,0.0,-0.00225387
6,XGSV,2019,-0.00718843,0.0,-0.00718843
6,XGSV,2020,-0.02238793,-0.01,-0.01238793
6,YCV,2018,-1.54837838,-1.54,-0.00837838
6,YCV,2019,-1.71453482,-1.63,-0.08453482
6,YCV,2020,-2.43985624,-2.42,-0.01985624
6,YDV,2018,-0.19923305,-0.16,-0.03923305
6,YDV,2019,-0.24380252,-0.2,-0.04380252
6,YDV,2020,-0.29570977,-0.22,-0.07570977
6,YWV,2018,-0.21929897,-0.19,-0.02929897
6,YWV,2019,-0.24438395,-0.2,-0.04438395
6,YWV,2020,-0.3105434,-0.23,-0.0805434
7,BCVATGDPV,2018,-0.06828335,-0.07,0.00171665
7,BCVATGDPV,2019,-0.19558504,-0.18,-0.01558504
7,BCVATGDPV,2020,-0.3880439,-0.36,-0.0280439
7,BGVATGDPV,2018,-0.11445235,-0.13,0.01554765
7,BGVATGDPV,2019,-0.50726392,-0.55,0.04273608
7,BGVATGDPV,2020,-0.88616127,-0.95,0.06383873
7,CG,2018,-0.0,0.0,-0.0
7,CG,2019,-0.0,0.0,-0.0
7,CG,2020,0.0,0.0,0.0
7,CGPI,2018,-0.10645706,-0.1,-0.00645706
7,CGPI,2019,-0.27197312,-0.25,-0.02197312
7,CGPI,2020,-0.46497185,-0.44,-0.02497185
7,CGV,2018,-0.0351467,-0.03,-0.0051467
7,CGV,2019,-0.10926438,-0.1,-0.00926438
7,CGV,2020,-0.25975882,-0.24,-0.01975882
7,CP,2018,0.18663861,0.18,0.00663861
7,CP,2019,0.09845743,0.11,-0.01154257
7,CP,2020,-0.1229038,-0.09,-0.0329038
7,CPV,2018,0.11974119,0.12,-0.00025881
7,CPV,2019,-0.06600923,-0.06,-0.00600923
7,CPV,2020,-0.47420282,-0.45,-0.02420282
7,CUX,2018,-0.6248475,-0.63,0.0051525
7,CUX,2019,-1.39712775,-1.31,-0.08712775
7,CUX,2020,-1.13258319,-0.89,-0.24258319
7,FXS,2018,-0.62056852,-0.62,-0.00056852
7,FXS,2019,-1.71412817,-1.71,-0.00412817
7,FXS,2020,-2.84214183,-2.84,-0.00214183
7,GDP,2018,-0.32541778,-0.33,0.00458222
7,GDP,2019,-1.00764303,-1.01,0.00235697
7,GDP,2020,-1.19026958,-1.2,0.00973042
7,GDPD,2018,-0.58054576,-0.58,-0.00054576
7,GDPD,2019,-0.55943907,-0.57,0.01056093
7,GDPD,2020,-0.04801711,-0.04,-0.00801711
7,GDPGAP,2018,-0.2948736,-0.29,-0.0048736
7,GDPGAP,2019,-0.65722183,-0.67,0.01277817
7,GDPGAP,2020,-0.46756913,-0.51,0.04243087
7,GDPPOT,2018,-0.03459378,-0.03,-0.00459378
7,GDPPOT,2019,-0.35697132,-0.34,-0.01697132
7,GDPPOT,2020,-0.705561,-0.67,-0.035561
7,GDPV,2018,-0.39564938,-0.39,-0.00564938
7,GDPV,2019,-1.1938405,-1.19,-0.0038405
7,GDPV,2020,-1.55944288,-1.55,-0.00944288
7,IFP,2018,-2.05588315,-2.05,-0.00588315
7,IFP,2019,-5.65327135,-5.65,-0.00327135
7,IFP,2020,-6.37720129,-6.38,0.00279871
7,IFPV,2018,-2.17681814,-2.17,-0.00681814
7,IFPV,2019,-5.96467632,-5.97,0.00532368
7,IFPV,2020,-6.82406645,-6.85,0.02593355
7,IG,2018,0.0,0.0,0.0
7,IG,2019,0.0,0.0,0.0
7,IG,2020,0.0,0.0,0.0
7,IGV,2018,-0.13313406,-0.13,-0.00313406
7,IGV,2019,-0.3490501,-0.36,0.0109499
7,IGV,2020,-0.53986766,-0.57,0.03013234
7,IHP,2018,-0.24867611,-0.32,0.07132389
7,IHP,2019,-0.14980093,-0.49,0.34019907
7,IHP,2020,-0.4254531,-0.76,0.3345469
7,IHPV,2018,-0.33554037,-0.4,0.06445963
7,IHPV,2019,-0.35764991,-0.71,0.35235009
7,IHPV,2020,-0.84746416,-1.21,0.36253584
7,KFP,2018,-0.1218749,-0.12,-0.0018749
7,KFP,2019,-0.63479682,-0.64,0.00520318
7,KFP,2020,-1.27037954,-1.28,0.00962046
7,KG,2018,0.0,0.0,0.0
7,KG,2019,-0.0,0.0,-0.0
7,KG,2020,0.0,0.0,0.0
7,KHP,2018,-0.00836056,-0.01,0.00163944
7,KHP,2019,-0.01642033,-0.03,0.01357967
7,KHP,2020,-0.03015288,-0.06,0.02984712
7,LE,2018,-0.02703453,-0.02,-0.00703453
7,LE,2019,-0.30481485,-0.28,-0.02481485
7,LE,2020,-0.45279962,-0.38,-0.07279962
7,LF,2018,-0.01753835,-0.02,0.00246165
