scenario,variable,year,quarter,value
3,PCP,2020,0,0.47415481
3,PERR,2018,0,-0.72394959
3,PERR,2019,0,-1.83134279
3,PERR,2020,0,-3.2743492
3,PGDP,2018,0,0.09011151
3,PGDP,2019,0,0.30420815
3,PGDP,2020,0,0.57505309
3,PIFP,2018,0,0.24964615
3,PIFP,2019,0,0.4825594
3,PIFP,2020,0,0.71688281
3,PIHP,2018,0,0.01166159
3,PIHP,2019,0,0.22065067
3,PIHP,2020,0,0.5047938
3,PLAND,2018,0,0.04363603
3,PLAND,2019,0,0.21461444
3,PLAND,2020,0,0.45714116
3,PMGS,2018,0,-0.03101845
3,PMGS,2019,0,-0.10002964
3,PMGS,2020,0,-0.16121636
3,PSHARE,2018,0,-1.0698976
3,PSHARE,2019,0,-4.37776478
3,PSHARE,2020,0,-5.91808468
3,PXGS,2018,0,-0.01886075
3,PXGS,2019,0,-0.05402745
3,PXGS,2020,0,-0.06473951
3,RCD,2018,0,0.11683909
3,RCD,2019,0,0.22035572
3,RCD,2020,0,0.24205675
3,RGB,2018,0,0.05481475
3,RGB,2019,0,0.10117077
3,RGB,2020,0,0.12070137
3,SBGVATGDPV,2018,0,-2.27832266
3,SBGVATGDPV,2019,0,-2.45581427
3,SBGVATGDPV,2020,0,-2.77479907
3,TAXV,2018,0,1.03045925
3,TAXV,2019,0,1.92584059
3,TAXV,2020,0,1.91876593
3,TCIV,2018,0,1.09366685
3,TCIV,2019,0,1.35167765
3,TCIV,2020,0,1.50998163
3,TYCV,2018,0,1.78328743
3,TYCV,2019,0,3.89525782
3,TYCV,2020,0,3.34187124
3,TYPV,2018,0,0.86742149
3,TYPV,2019,0,1.46692467
3,TYPV,2020,0,1.53931749
3,UCC,2018,0,-0.51689941
3,UCC,2019,0,-0.01116297
3,UCC,2020,0,-0.13893029
3,UR,2018,0,-0.03151906
3,UR,2019,0,-0.0439433
3,UR,2020,0,-0.04647084
3,WIPH,2018,0,0.55280074
3,WIPH,2019,0,0.77276848
3,WIPH,2020,0,0.95027344
3,XGS,2018,0,-0.00178927
3,XGS,2019,0,-0.0226462
3,XGS,2020,0,-0.07535771
3,XGSV,2018,0,-0.02064951
3,XGSV,2019,0,-0.07666063
3,XGSV,2020,0,-0.14004868
3,YCV,2018,0,3.55135122
3,YCV,2019,0,2.75775855
3,YCV,2020,0,1.98221916
3,YDV,2018,0,0.96644952
3,YDV,2019,0,1.21094684
3,YDV,2020,0,1.25922957
3,YWV,2018,0,0.97565135
3,YWV,2019,0,1.12110844
3,YWV,2020,0,1.18228608
4,GDP,2018,1,0.01288459
4,GDP,2018,2,0.17885051
4,GDP,2018,3,0.3538666
4,GDP,2018,4,0.30738961
4,GDP,2019,1,0.33669402
4,GDP,2019,2,0.36222888
4,GDP,2019,3,0.38307093
4,GDP,2019,4,0.39093407
4,GDP,2020,1,0.40612613
4,GDP,2020,2,0.40515733
4,GDP,2020,3,0.42380622
4,GDP,2020,4,0.41072372
4,CP,2018,1,3.329e-05
4,CP,2018,2,0.40278221
4,CP,2018,3,0.91618582
4,CP,2018,4,0.98564022
4,CP,2019,1,1.03440261
4,CP,2019,2,1.08038261
4,CP,2019,3,1.14580455
4,CP,2019,4,1.19231046
4,CP,2020,1,1.20692936
4,CP,2020,2,1.22454416
4,CP,2020,3,1.19408176
4,CP,2020,4,1.19209803
4,IFP,2018,1,-0.00059081
4,IFP,2018,2,-0.00858654
4,IFP,2018,3,-0.02513377
4,IFP,2018,4,-0.03975679
4,IFP,2019,1,-0.06139211
4,IFP,2019,2,-0.10022036
4,IFP,2019,3,-0.15335804
4,IFP,2019,4,-0.21431215
4,IFP,2020,1,-0.273422
4,IFP,2020,2,-0.32421466
4,IFP,2020,3,-0.36788619
4,IFP,2020,4,-0.40639013
4,IHP,2018,1,0.35583375
4,IHP,2018,2,0.45942708
4,IHP,2018,3,0.90627381
4,IHP,2018,4,1.1796629
4,IHP,2019,1,1.55105941
4,IHP,2019,2,2.00532592
4,IHP,2019,3,2.45671524
4,IHP,2019,4,2.90503691
4,IHP,2020,1,3.31811344
4,IHP,2020,2,3.67015507
4,IHP,2020,3,4.07077036
4,IHP,2020,4,4.39135271
4,IG,2018,1,0.0
4,IG,2018,2,0.0
4,IG,2018,3,0.0
4,IG,2018,4,0.0
4,IG,2019,1,0.0
4,IG,2019,2,0.0
4,IG,2019,3,0.0
4,IG,2019,4,0.0
4,IG,2020,1,0.0
4,IG,2020,2,0.0
4,IG,2020,3,0.0
4,IG,2020,4,0.0
4,CG,2018,1,0.0
4,CG,2018,2,-0.0
4,CG,2018,3,0.0
4,CG,2018,4,-0.0
4,CG,2019,1,0.0
4,CG,2019,2,0.0
4,CG,2019,3,-0.0
4,CG,2019,4,0.0
4,CG,2020,1,-0.0
4,CG,2020,2,-0.0
4,CG,2020,3,-0.0
4,CG,2020,4,-0.0
4,XGS,2018,1,0.0
4,XGS,2018,2,-7.32e-06
4,XGS,2018,3,-0.00011868
4,XGS,2018,4,-0.00047236
4,XGS,2019,1,-0.00117546
4,XGS,2019,2,-0.00239689
4,XGS,2019,3,-0.00429752
4,XGS,2019,4,-0.00692486
4,XGS,2020,1,-0.01034198
4,XGS,2020,2,-0.01452725
4,XGS,2020,3,-0.01932834
4,XGS,2020,4,-0.02481003
4,MGS,2018,1,0.00160077
4,MGS,2018,2,0.32453162
4,MGS,2018,3,1.00425017
4,MGS,2018,4,1.43156015
4,MGS,2019,1,1.53435791
4,MGS,2019,2,1.58272926
4,MGS,2019,3,1.68500763
4,MGS,2019,4,1.79219699
4,MGS,2020,1,1.84171753
4,MGS,2020,2,1.83910589
4,MGS,2020,3,1.8604214
4,MGS,2020,4,1.86567068
4,GDPD,2018,1,0.05160383
4,GDPD,2018,2,0.66636863
4,GDPD,2018,3,0.69374001
4,GDPD,2018,4,-0.18489977
4,GDPD,2019,1,0.11740783
4,GDPD,2019,2,0.10231719
4,GDPD,2019,3,0.08307725
4,GDPD,2019,4,0.03047514
4,GDPD,2020,1,0.06079357
4,GDPD,2020,2,-0.00355275
4,GDPD,2020,3,0.07823432
4,GDPD,2020,4,-0.05307979
4,PGDP,2018,1,0.0006343
4,PGDP,2018,2,0.00935554
4,PGDP,2018,3,0.02285726
4,PGDP,2018,4,0.03495344
4,PGDP,2019,1,0.04970508
4,PGDP,2019,2,0.07085607
4,PGDP,2019,3,0.09493483
4,PGDP,2019,4,0.12114647
4,PGDP,2020,1,0.14710339
4,PGDP,2020,2,0.18538679
4,PGDP,2020,3,0.19867355
4,PGDP,2020,4,0.22561808
4,PCP,2018,1,-3.429e-05
4,PCP,2018,2,-0.00039612
4,PCP,2018,3,0.00028154
4,PCP,2018,4,0.0053006
4,PCP,2019,1,0.01585633
4,PCP,2019,2,0.03155258
4,PCP,2019,3,0.05044852
4,PCP,2019,4,0.07087363
4,PCP,2020,1,0.09278648
4,PCP,2020,2,0.11635223
4,PCP,2020,3,0.14142379
4,PCP,2020,4,0.16767123
4,PIFP,2018,1,0.00203136
4,PIFP,2018,2,0.02925847
4,PIFP,2018,3,0.06745714
4,PIFP,2018,4,0.08011583
4,PIFP,2019,1,0.09939289
4,PIFP,2019,2,0.12121088
4,PIFP,2019,3,0.14683784
4,PIFP,2019,4,0.16901209
4,PIFP,2020,1,0.19541704
4,PIFP,2020,2,0.21527231
4,PIFP,2020,3,0.24645653
4,PIFP,2020,4,0.2728019
4,PIHP,2018,1,-0.00013925
4,PIHP,2018,2,-0.00230086
4,PIHP,2018,3,-0.00557548
4,PIHP,2018,4,-0.00314819
4,PIHP,2019,1,0.00928694
4,PIHP,2019,2,0.02666624
4,PIHP,2019,3,0.04893032
4,PIHP,2019,4,0.07237101
4,PIHP,2020,1,0.09589888
4,PIHP,2020,2,0.12871457
4,PIHP,2020,3,0.15885259
4,PIHP,2020,4,0.18563907
4,PXGS,2018,1,-7.927e-05
4,PXGS,2018,2,-0.00120681
4,PXGS,2018,3,-0.00400743
4,PXGS,2018,4,-0.00746785
4,PXGS,2019,1,-0.01142436
4,PXGS,2019,2,-0.01510886
4,PXGS,2019,3,-0.01866958
4,PXGS,2019,4,-0.02123143
4,PXGS,2020,1,-0.02333696
4,PXGS,2020,2,-0.02462195
4,PXGS,2020,3,-0.02317314
4,PXGS,2020,4,-0.02199292
4,PMGS,2018,1,-0.0001021
4,PMGS,2018,2,-0.00927798
4,PMGS,2018,3,-0.04029565
4,PMGS,2018,4,-0.06645622
4,PMGS,2019,1,-0.03850833
4,PMGS,2019,2,-0.05770746
4,PMGS,2019,3,-0.04131647
4,PMGS,2019,4,-0.04686712
4,PMGS,2020,1,-0.06134111
4,PMGS,2020,2,0.0386108
4,PMGS,2020,3,0.01557384
4,PMGS,2020,4,0.00024265
4,CGPI,2018,1,-4.921e-05
4,CGPI,2018,2,-0.00170397
4,CGPI,2018,3,-0.00075283
4,CGPI,2018,4,0.00473916
4,CGPI,2019,1,0.01589043
4,CGPI,2019,2,0.02398299
4,CGPI,2019,3,0.04118049
4,CGPI,2019,4,0.05489069
4,CGPI,2020,1,0.06697779
4,CGPI,2020,2,0.1039162
4,CGPI,2020,3,0.11665807
4,CGPI,2020,4,0.13214285
4,GDPV,2018,1,0.01351898
4,GDPV,2018,2,0.18822279
4,GDPV,2018,3,0.37680474
4,GDPV,2018,4,0.3424505
4,GDPV,2019,1,0.38656646
4,GDPV,2019,2,0.4333416
4,GDPV,2019,3,0.47836943
4,GDPV,2019,4,0.51255413
4,GDPV,2020,1,0.55382695
4,GDPV,2020,2,0.59129523
4,GDPV,2020,3,0.62332176
4,GDPV,2020,4,0.63726847
4,CPV,2018,1,-1e-06
4,CPV,2018,2,0.4023845
4,CPV,2018,3,0.91646994
4,CPV,2018,4,0.99099307
4,CPV,2019,1,1.05042296
4,CPV,2019,2,1.11227608
4,CPV,2019,3,1.19683111
4,CPV,2019,4,1.26402912
4,CPV,2020,1,1.30083571
4,CPV,2020,2,1.34232118
4,CPV,2020,3,1.33719426
4,CPV,2020,4,1.36176807
4,IFPV,2018,1,0.00144053
4,IFPV,2018,2,0.02066942
4,IFPV,2018,3,0.04230641
4,IFPV,2018,4,0.04032719
4,IFPV,2019,1,0.03793976
4,IFPV,2019,2,0.02086905
4,IFPV,2019,3,-0.00674538
4,IFPV,2019,4,-0.04566228
4,IFPV,2020,1,-0.07853927
4,IFPV,2020,2,-0.1096403
4,IFPV,2020,3,-0.12233634
4,IFPV,2020,4,-0.13469687
4,IHPV,2018,1,0.35569401
4,IHPV,2018,2,0.45711565
4,IHPV,2018,3,0.9006478
4,IHPV,2018,4,1.17647757
4,IHPV,2019,1,1.5604904
4,IHPV,2019,2,2.0325269
4,IHPV,2019,3,2.50684764
4,IHPV,2019,4,2.97951033
4,IHPV,2020,1,3.41719435
4,IHPV,2020,2,3.80359367
4,IHPV,2020,3,4.23608948
4,IHPV,2020,4,4.58514385
4,IGV,2018,1,0.00176235
4,IGV,2018,2,0.02530195
4,IGV,2018,3,0.05814596
4,IGV,2018,4,0.06970411
4,IGV,2019,1,0.08973757
4,IGV,2019,2,0.11348844
4,IGV,2019,3,0.14206538
4,IGV,2019,4,0.16804636
4,IGV,2020,1,0.19790552
4,IGV,2020,2,0.22431431
4,IGV,2020,3,0.26024884
4,IGV,2020,4,0.29116592
4,CGV,2018,1,-0.0
4,CGV,2018,2,-1.217e-05
4,CGV,2018,3,-9.87e-05
4,CGV,2018,4,0.00098932
4,CGV,2019,1,0.0054805
4,CGV,2019,2,0.01417307
4,CGV,2019,3,0.0270108
4,CGV,2019,4,0.04249324
4,CGV,2020,1,0.05963744
4,CGV,2020,2,0.07828463
4,CGV,2020,3,0.09839424
4,CGV,2020,4,0.1197324
4,XGSV,2018,1,-7.927e-05
4,XGSV,2018,2,-0.00121413
4,XGSV,2018,3,-0.00412611
4,XGSV,2018,4,-0.00794018
4,XGSV,2019,1,-0.01259968
4,XGSV,2019,2,-0.01750539
4,XGSV,2019,3,-0.0229663
4,XGSV,2019,4,-0.02815482
4,XGSV,2020,1,-0.03367653
4,XGSV,2020,2,-0.03914562
4,XGSV,2020,3,-0.042497
4,XGSV,2020,4,-0.04679749
4,MGSV,2018,1,0.00149867
4,MGSV,2018,2,0.31522353
4,MGSV,2018,3,0.96354985
4,MGSV,2018,4,1.36415256
4,MGSV,2019,1,1.49525872
4,MGSV,2019,2,1.52410845
4,MGSV,2019,3,1.64299497
4,MGSV,2019,4,1.74448992
4,MGSV,2020,1,1.77924669
4,MGSV,2020,2,1.87842679
4,MGSV,2020,3,1.87628497
4,MGSV,2020,4,1.86591786
4,NIV,2018,1,0.01849789
4,NIV,2018,2,0.24354516
4,NIV,2018,3,0.47426749
4,NIV,2018,4,0.40957386
4,NIV,2019,1,0.46768416
4,NIV,2019,2,0.50002546
4,NIV,2019,3,0.51051715
4,NIV,2019,4,0.5002189
4,NIV,2020,1,0.50210696
4,NIV,2020,2,0.50008785
4,NIV,2020,3,0.49886021
4,NIV,2020,4,0.49445613
4,YWV,2018,1,0.01080535
4,YWV,2018,2,0.14275086
4,YWV,2018,3,0.29649322
4,YWV,2018,4,0.28935681
4,YWV,2019,1,0.33766861
4,YWV,2019,2,0.3583398
4,YWV,2019,3,0.34898321
4,YWV,2019,4,0.35641193
4,YWV,2020,1,0.36354729
4,YWV,2020,2,0.36891032
4,YWV,2020,3,0.36488746
4,YWV,2020,4,0.38967804
4,YCV,2018,1,0.06478874
4,YCV,2018,2,0.7466924
4,YCV,2018,3,1.34843297
4,YCV,2018,4,0.94003198
4,YCV,2019,1,1.08952321
4,YCV,2019,2,1.00184476
4,YCV,2019,3,1.09322448
4,YCV,2019,4,1.02964588
4,YCV,2020,1,0.93307515
4,YCV,2020,2,1.21999267
4,YCV,2020,3,1.00071528
4,YCV,2020,4,0.64499935
4,YDV,2018,1,1.86366045
4,YDV,2018,2,2.01466733
4,YDV,2018,3,2.12020564
4,YDV,2018,4,2.11379693
4,YDV,2019,1,2.16220115
4,YDV,2019,2,2.24338757
4,YDV,2019,3,2.20918408
4,YDV,2019,4,2.1759346
4,YDV,2020,1,2.16411005
4,YDV,2020,2,1.91630673
4,YDV,2020,3,2.09658437
4,YDV,2020,4,2.22314184
4,TAXV,2018,1,-5.51216128
4,TAXV,2018,2,-5.28626978
4,TAXV,2018,3,-5.10376357
4,TAXV,2018,4,-4.92710548
4,TAXV,2019,1,-4.80793719
4,TAXV,2019,2,-4.88776234
4,TAXV,2019,3,-4.75904284
4,TAXV,2019,4,-4.65750403
4,TAXV,2020,1,-4.56085483
4,TAXV,2020,2,-4.25004225
4,TAXV,2020,3,-4.36609978
4,TAXV,2020,4,-4.36491071
4,TYPV,2018,1,-18.71451044
4,TYPV,2018,2,-17.91012095
4,TYPV,2018,3,-17.75604333
4,TYPV,2018,4,-17.67587233
4,TYPV,2019,1,-17.04062617
4,TYPV,2019,2,-18.46084877
4,TYPV,2019,3,-17.93466552
4,TYPV,2019,4,-17.60562166
4,TYPV,2020,1,-17.56304104
4,TYPV,2020,2,-16.46224382
4,TYPV,2020,3,-17.30638097
4,TYPV,2020,4,-17.53498001
4,TYCV,2018,1,0.0020022
4,TYCV,2018,2,0.04418848
4,TYCV,2018,3,0.28872063
4,TYCV,2018,4,0.65679833
4,TYCV,2019,1,0.9377096
4,TYCV,2019,2,1.21275734
4,TYCV,2019,3,1.32258315
4,TYCV,2019,4,1.28121184
4,TYCV,2020,1,1.33377087
4,TYCV,2020,2,1.3181374
4,TYCV,2020,3,1.37582867
4,TYCV,2020,4,1.37123061
4,TCIV,2018,1,0.01215008
4,TCIV,2018,2,0.22039642
4,TCIV,2018,3,0.49956349
4,TCIV,2018,4,0.54409283
4,TCIV,2019,1,0.58776909
4,TCIV,2019,2,0.63444083
4,TCIV,2019,3,0.69055482
4,TCIV,2019,4,0.72720154
4,TCIV,2020,1,0.75490798
4,TCIV,2020,2,0.77768032
4,TCIV,2020,3,0.79630869
4,TCIV,2020,4,0.83245604
4,WIPH,2018,1,0.00561064
4,WIPH,2018,2,0.07171967
4,WIPH,2018,3,0.15736917
4,WIPH,2018,4,0.16657815
4,WIPH,2019,1,0.20360038
4,WIPH,2019,2,0.22132624
4,WIPH,2019,3,0.22355025
4,WIPH,2019,4,0.24013979
4,WIPH,2020,1,0.25301806
4,WIPH,2020,2,0.27542803
4,WIPH,2020,3,0.27344419
4,WIPH,2020,4,0.30256456
4,LE,2018,1,0.00239472
4,LE,2018,2,0.03130818
4,LE,2018,3,0.06917351
4,LE,2018,4,0.07634755
4,LE,2019,1,0.09339854
4,LE,2019,2,0.09787245
4,LE,2019,3,0.09356439
4,LE,2019,4,0.09514663
4,LE,2020,1,0.09399617
4,LE,2020,2,0.09684598
4,LE,2020,3,0.08663909
4,LE,2020,4,0.08549217
4,LF,2018,1,0.00212811
4,LF,2018,2,0.02745001
4,LF,2018,3,0.05996584
4,LF,2018,4,0.06553672
4,LF,2019,1,0.08104132
4,LF,2019,2,0.08404155
4,LF,2019,3,0.0782315
4,LF,2019,4,0.07847401
4,LF,2020,1,0.07615891
4,LF,2020,2,0.07801529
4,LF,2020,3,0.06674269
4,LF,2020,4,0.06524766
4,LH,2018,1,0.0034096
4,LH,2018,2,0.04681809
4,LH,2018,3,0.08549383
4,LH,2018,4,0.06237617
4,LH,2019,1,0.0596137
4,LH,2019,2,0.05664209
4,LH,2019,3,0.05030545
4,LH,2019,4,0.04082211
4,LH,2020,1,0.03677426
4,LH,2020,2,0.01548201
4,LH,2020,3,0.02369611
4,LH,2020,4,0.02400386
4,UR,2018,1,-0.00025939
4,UR,2018,2,-0.00376009
4,UR,2018,3,-0.00898817
4,UR,2018,4,-0.01054536
4,UR,2019,1,-0.01203873
4,UR,2019,2,-0.01347794
4,UR,2019,3,-0.01499005
4,UR,2019,4,-0.01627637
4,UR,2020,1,-0.01737758
4,UR,2020,2,-0.01828889
4,UR,2020,3,-0.01931361
4,UR,2020,4,-0.01961953
4,CUX,2018,1,0.02395635
4,CUX,2018,2,0.33634674
4,CUX,2018,3,0.66594152
4,CUX,2018,4,0.57268131
4,CUX,2019,1,0.62685586
4,CUX,2019,2,0.69121002
4,CUX,2019,3,0.76298676
4,CUX,2019,4,0.79942176
4,CUX,2020,1,0.851766
4,CUX,2020,2,0.88468548
4,CUX,2020,3,0.94349103
4,CUX,2020,4,0.92093662
4,GDPPOT,2018,1,0.00127141
4,GDPPOT,2018,2,0.01639139
4,GDPPOT,2018,3,0.03570552
4,GDPPOT,2018,4,0.03872683
4,GDPPOT,2019,1,0.04750203
4,GDPPOT,2019,2,0.04855268
4,GDPPOT,2019,3,0.04387998
4,GDPPOT,2019,4,0.04215925
4,GDPPOT,2020,1,0.03837748
4,GDPPOT,2020,2,0.03638171
4,GDPPOT,2020,3,0.02627358
4,GDPPOT,2020,4,0.02161997
4,GDPGAP,2018,1,0.01186639
4,GDPGAP,2018,2,0.16596783
4,GDPGAP,2018,3,0.3220442
4,GDPGAP,2018,4,0.27097918
4,GDPGAP,2019,1,0.29265466
4,GDPGAP,2019,2,0.31855091
4,GDPGAP,2019,3,0.34382191
4,GDPGAP,2019,4,0.34228284
4,GDPGAP,2020,1,0.36282977
4,GDPGAP,2020,2,0.33682597
4,GDPGAP,2020,3,0.38128702
4,GDPGAP,2020,4,0.378292
4,RCD,2018,1,0.00086104
4,RCD,2018,2,0.01197257
4,RCD,2018,3,0.02890148
4,RCD,2018,4,0.03734181
4,RCD,2019,1,0.04951154
4,RCD,2019,2,0.06000608
4,RCD,2019,3,0.06836601
4,RCD,2019,4,0.07562101
4,RCD,2020,1,0.08203503
4,RCD,2020,2,0.08688967
4,RCD,2020,3,0.0905177
4,RCD,2020,4,0.09504908
4,RGB,2018,1,0.00043922
4,RGB,2018,2,0.00605254
4,RGB,2018,3,0.01397975
4,RGB,2018,4,0.0171924
4,RGB,2019,1,0.0228473
4,RGB,2019,2,0.02748289
4,RGB,2019,3,0.0312492
4,RGB,2019,4,0.03472278
4,RGB,2020,1,0.03805099
4,RGB,2020,2,0.04092461
4,RGB,2020,3,0.04352822
4,RGB,2020,4,0.04685943
4,PERR,2018,1,-0.00346937
4,PERR,2018,2,-0.04964998
4,PERR,2018,3,-0.14006946
4,PERR,2018,4,-0.24370613
4,PERR,2019,1,-0.38248227
4,PERR,2019,2,-0.49087858
4,PERR,2019,3,-0.58095075
4,PERR,2019,4,-0.70806889
4,PERR,2020,1,-0.80751196
4,PERR,2020,2,-1.02500153
4,PERR,2020,3,-1.41896125
4,PERR,2020,4,-1.64759452
4,UCC,2018,1,-0.00052004
4,UCC,2018,2,-0.01697472
4,UCC,2018,3,-0.11381634
4,UCC,2018,4,-0.21679881
4,UCC,2019,1,-0.23725743
4,UCC,2019,2,-0.19786956
4,UCC,2019,3,-0.07934672
4,UCC,2019,4,-0.0317652
4,UCC,2020,1,-0.07496161
4,UCC,2020,2,-0.09050288
4,UCC,2020,3,-0.15001821
4,UCC,2020,4,-0.21933075
4,FXS,2018,1,-0.00019851
4,FXS,2018,2,-0.00301869
4,FXS,2018,3,-0.00971652
4,FXS,2018,4,-0.0187172
4,FXS,2019,1,-0.03086993
4,FXS,2019,2,-0.04565593
4,FXS,2019,3,-0.06220146
4,FXS,2019,4,-0.08056886
4,FXS,2020,1,-0.10053659
4,FXS,2020,2,-0.12040521
4,FXS,2020,3,-0.14187426
4,FXS,2020,4,-0.16452883
4,PSHARE,2018,1,-0.00078964
4,PSHARE,2018,2,-0.01627121
4,PSHARE,2018,3,-0.12063516
4,PSHARE,2018,4,-0.34566511
4,PSHARE,2019,1,-0.62440232
4,PSHARE,2019,2,-0.93498166
4,PSHARE,2019,3,-1.2232962
4,PSHARE,2019,4,-1.4752883
4,PSHARE,2020,1,-1.70540985
4,PSHARE,2020,2,-1.8984622
4,PSHARE,2020,3,-2.05807968
4,PSHARE,2020,4,-2.19728324
4,PLAND,2018,1,-1.085e-05
4,PLAND,2018,2,0.0001276
4,PLAND,2018,3,0.00492412
4,PLAND,2018,4,0.01512828
4,PLAND,2019,1,0.02567325
4,PLAND,2019,2,0.03825879
4,PLAND,2019,3,0.0544615
4,PLAND,2019,4,0.07237582
4,PLAND,2020,1,0.09240602
4,PLAND,2020,2,0.11612283
4,PLAND,2020,3,0.13818112
4,PLAND,2020,4,0.1632055
4,M2CD,2018,1,0.00979437
4,M2CD,2018,2,0.13598959
4,M2CD,2018,3,0.25267866
4,M2CD,2018,4,0.18496663
4,M2CD,2019,1,0.18698331
4,M2CD,2019,2,0.19732248
4,M2CD,2019,3,0.21360181
4,M2CD,2019,4,0.22198914
4,M2CD,2020,1,0.24249509
4,M2CD,2020,2,0.25420457
4,M2CD,2020,3,0.29124716
4,M2CD,2020,4,0.29458131
4,BGVATGDPV,2018,1,-0.99814661
4,BGVATGDPV,2018,2,-0.97191558
4,BGVATGDPV,2018,3,-0.93126148
4,BGVATGDPV,2018,4,-0.90650009
4,BGVATGDPV,2019,1,-0.88012459
4,BGVATGDPV,2019,2,-0.8631159
4,BGVATGDPV,2019,3,-0.85155819
4,BGVATGDPV,2019,4,-0.84997675
4,BGVATGDPV,2020,1,-0.84219893
4,BGVATGDPV,2020,2,-0.79797147
4,BGVATGDPV,2020,3,-0.7966361
4,BGVATGDPV,2020,4,-0.80420625
4,SBGVATGDPV,2018,1,0.21838558
4,SBGVATGDPV,2018,2,0.05811171
4,SBGVATGDPV,2018,3,-0.13930543
4,SBGVATGDPV,2018,4,0.1555622
4,SBGVATGDPV,2019,1,0.26463782
4,SBGVATGDPV,2019,2,0.36343218
4,SBGVATGDPV,2019,3,0.46836705
4,SBGVATGDPV,2019,4,0.61737146
4,SBGVATGDPV,2020,1,0.73405066
4,SBGVATGDPV,2020,2,0.86915491
4,SBGVATGDPV,2020,3,0.92484151
4,SBGVATGDPV,2020,4,1.07923313
4,BCVATGDPV,2018,1,-0.00084746
4,BCVATGDPV,2018,2,-0.06447511
4,BCVATGDPV,2018,3,-0.19302038
4,BCVATGDPV,2018,4,-0.27711102
4,BCVATGDPV,2019,1,-0.28580429
4,BCVATGDPV,2019,2,-0.29939952
4,BCVATGDPV,2019,3,-0.35453428
4,BCVATGDPV,2019,4,-0.40432834
4,BCVATGDPV,2020,1,-0.42558328
4,BCVATGDPV,2020,2,-0.45241568
4,BCVATGDPV,2020,3,-0.47075918
4,BCVATGDPV,2020,4,-0.48234057
4,KFP,2018,1,-1.847e-05
4,KFP,2018,2,-0.00028843
4,KFP,2018,3,-0.00104853
4,KFP,2018,4,-0.00225297
4,KFP,2019,1,-0.00409321
4,KFP,2019,2,-0.00707943
4,KFP,2019,3,-0.01171126
4,KFP,2019,4,-0.01766771
4,KFP,2020,1,-0.02537482
4,KFP,2020,2,-0.03375651
4,KFP,2020,3,-0.04309291
4,KFP,2020,4,-0.05336741
4,KHP,2018,1,0.00454894
4,KHP,2018,2,0.0101932
4,KHP,2018,3,0.02136505
4,KHP,2018,4,0.03606027
4,KHP,2019,1,0.05578373
4,KHP,2019,2,0.08151889
4,KHP,2019,3,0.11313462
4,KHP,2019,4,0.14959815
4,KHP,2020,1,0.18898555
4,KHP,2020,2,0.23227561
4,KHP,2020,3,0.27784012
4,KHP,2020,4,0.32670308
4,KG,2018,1,0.0
4,KG,2018,2,-0.0
4,KG,2018,3,-0.0
4,KG,2018,4,-0.0
4,KG,2019,1,-0.0
4,KG,2019,2,-0.0
4,KG,2019,3,-0.0
4,KG,2019,4,-0.0
4,KG,2020,1,-0.0
4,KG,2020,2,-0.0
4,KG,2020,3,-0.0
4,KG,2020,4,-0.0
4,BCVATGDPV,2018,0,-0.13386349
4,BCVATGDPV,2019,0,-0.33601661
4,BCVATGDPV,2020,0,-0.45777468
4,BGVATGDPV,2018,0,-0.95195594
4,BGVATGDPV,2019,0,-0.86119386
4,BGVATGDPV,2020,0,-0.81025319
4,CG,2018,0,-0.0
4,CG,2019,0,0.0
4,CG,2020,0,-0.0
4,CGPI,2018,0,0.00055829
4,CGPI,2019,0,0.03398615
4,CGPI,2020,0,0.10492373
4,CGV,2018,0,0.00021961
4,CGV,2019,0,0.0222894
4,CGV,2020,0,0.08901218
4,CP,2018,0,0.57616039
4,CP,2019,0,1.11322506
4,CP,2020,0,1.20441333
4,CPV,2018,0,0.57746163
4,CPV,2019,0,1.15588982
4,CPV,2020,0,1.33552981
4,CUX,2018,0,0.39973148
4,CUX,2019,0,0.7201186
4,CUX,2020,0,0.90021978
4,FXS,2018,0,-0.00791273
4,FXS,2019,0,-0.05482404
4,FXS,2020,0,-0.13183622
4,GDP,2018,0,0.21324783
4,GDP,2019,0,0.36823197
4,GDP,2020,0,0.41145335
4,GDPD,2018,0,0.30670317
4,GDPD,2019,0,0.08331935
4,GDPD,2020,0,0.02059883
4,GDPGAP,2018,0,0.1927144
4,GDPGAP,2019,0,0.32432758
4,GDPGAP,2020,0,0.36480869
4,GDPPOT,2018,0,0.02302379
4,GDPPOT,2019,0,0.04552349
4,GDPPOT,2020,0,0.03066319
4,GDPV,2018,0,0.23024925
4,GDPV,2019,0,0.45270791
4,GDPV,2020,0,0.6014281
4,IFP,2018,0,-0.01851698
4,IFP,2019,0,-0.13232067
4,IFP,2020,0,-0.34297825
4,IFPV,2018,0,0.02618589
4,IFPV,2019,0,0.00160029
4,IFPV,2020,0,-0.11130319
4,IG,2018,0,0.0
4,IG,2019,0,0.0
4,IG,2020,0,0.0
4,IGV,2018,0,0.03872859
4,IGV,2019,0,0.12833444
4,IGV,2020,0,0.24340865
4,IHP,2018,0,0.72529939
4,IHP,2019,0,2.22953437
4,IHP,2020,0,3.86259789
4,IHPV,2018,0,0.72248376
4,IHPV,2019,0,2.26984382
4,IHPV,2020,0,4.01050534
4,KFP,2018,0,-0.0009021
4,KFP,2019,0,-0.0101379
