scenario,variable,year,value_repro,value_paper,diff
2,RCD,2018,0.0,0.0,0.0
2,RCD,2019,0.0,0.0,0.0
2,RCD,2020,0.0,0.0,0.0
2,RGB,2018,0.00014143136447450876,0.0,0.00014143136447450876
2,RGB,2019,0.000988203890821706,0.0,0.000988203890821706
2,RGB,2020,0.0010723809144265969,0.0,0.0010723809144265969
2,SBGVATGDPV,2018,-2.4636501249856835,-2.47,0.006349875014316719
2,SBGVATGDPV,2019,-3.0969977008644562,-3.11,0.013002299135543627
2,SBGVATGDPV,2020,-4.003268134546005,-4.03,0.026731865453995418
2,TAXV,2018,1.2061025628096633,1.21,-0.003897437190336639
2,TAXV,2019,2.4999373021251436,2.5,-6.269787485635447e-05
2,TAXV,2020,3.0654611559099654,3.02,0.045461155909965356
2,TCIV,2018,1.1535232527412842,1.15,0.0035232527412842884
2,TCIV,2019,1.5534348241955542,1.56,-0.006565175804445822
2,TCIV,2020,1.8799698156340916,1.89,-0.010030184365908301
2,TYCV,2018,2.012533063046357,2.03,-0.017466936953642875
2,TYCV,2019,5.367065688280453,5.31,0.057065688280453664
2,TYCV,2020,6.606208187765611,6.34,0.26620818776561084
2,TYPV,2018,1.2040566722361534,1.2,0.004056672236153469
2,TYPV,2019,1.9305829557754839,1.97,-0.039417044224516085
2,TYPV,2020,2.2075185415552365,2.28,-0.07248145844476328
2,UCC,2018,-1.2913801973391204,-1.08,-0.21138019733912028
2,UCC,2019,-1.9521634610534577,-1.66,-0.2921634610534578
2,UCC,2020,-2.1035147804282452,-1.94,-0.1635147804282453
2,UR,2018,-0.032955200696081155,-0.03,-0.002955200696081156
2,UR,2019,-0.047929911801336766,-0.04,-0.007929911801336766
2,UR,2020,-0.05194372068063868,-0.05,-0.0019437206806386803
2,WIPH,2018,0.5172381020374317,0.56,-0.04276189796256835
2,WIPH,2019,0.7669522522429029,0.84,-0.0730477477570971
2,WIPH,2020,1.1075039444270685,1.19,-0.08249605557293149
2,XGS,2018,2.8716048020016594e-05,0.0,2.8716048020016594e-05
2,XGS,2019,0.0007923494067529901,0.0,0.0007923494067529901
2,XGS,2020,0.0039765401618763185,0.0,0.0039765401618763185
2,XGSV,2018,0.0015518805108610811,0.0,0.0015518805108610811
2,XGSV,2019,0.009701642414866596,0.01,-0.00029835758513340437
2,XGSV,2020,0.027513957641062126,0.03,-0.0024860423589378733
2,YCV,2018,4.4148071405663565,4.37,0.044807140566356374
2,YCV,2019,5.035057643404345,4.83,0.20505764340434496
2,YCV,2020,6.584560801633888,7.0,-0.4154391983661121
2,YDV,2018,0.8899439619766691,0.91,-0.02005603802333089
2,YDV,2019,1.2218156526643709,1.27,-0.04818434733562915
2,YDV,2020,1.4761444110217514,1.53,-0.0538555889782486
2,YWV,2018,0.9978243630741124,1.05,-0.05217563692588767
2,YWV,2019,1.319708913930051,1.42,-0.10029108606994885
2,YWV,2020,1.640409128302206,1.76,-0.11959087169779403
3,BCVATGDPV,2018,-0.11793959753355876,-0.11,-0.00793959753355876
