scenario,variable,year,quarter,value
3,CPV,2020,0,0.96910062
3,CUX,2018,0,1.94342722
3,CUX,2019,0,2.07591565
3,CUX,2020,0,2.17792704
3,FXS,2018,0,-0.05699955
3,FXS,2019,0,-0.23885541
3,FXS,2020,0,-0.46851086
3,GDP,2018,0,1.04184824
3,GDP,2019,0,1.04016838
3,GDP,2020,0,0.97590185
3,GDPD,2018,0,1.0751052
3,GDPD,2019,0,-0.06966318
3,GDPD,2020,0,-0.04933205
3,GDPGAP,2018,0,0.92830381
3,GDPGAP,2019,0,0.90800502
3,GDPGAP,2020,0,0.85889314
3,GDPPOT,2018,0,0.12717219
3,GDPPOT,2019,0,0.13660905
3,GDPPOT,2020,0,0.07880291
3,GDPV,2018,0,1.13270139
3,GDPV,2019,0,1.34625544
3,GDPV,2020,0,1.5536249
3,IFP,2018,0,-0.12794655
3,IFP,2019,0,-0.63645847
3,IFP,2020,0,-1.16288494
3,IFPV,2018,0,0.12077665
3,IFPV,2019,0,-0.15912873
3,IFPV,2020,0,-0.45785259
3,IG,2018,0,19.42194172
3,IG,2019,0,18.64486456
3,IG,2020,0,16.77596044
3,IGV,2018,0,19.68730612
3,IGV,2019,0,19.21625083
3,IGV,2020,0,17.6719607
3,IHP,2018,0,0.28248916
3,IHP,2019,0,1.07920094
3,IHP,2020,0,1.79256085
3,IHPV,2018,0,0.29427523
3,IHPV,2019,0,1.30195755
3,IHPV,2020,0,2.30438256
3,KFP,2018,0,-0.00746694
3,KFP,2019,0,-0.05542563
3,KFP,2020,0,-0.16174303
3,KG,2018,0,0.4284786
3,KG,2019,0,1.07809724
3,KG,2020,0,1.66180507
3,KHP,2018,0,0.00654564
3,KHP,2019,0,0.04489762
3,KHP,2020,0,0.11939316
3,LE,2018,0,0.24769819
3,LE,2019,0,0.29867671
3,LE,2020,0,0.26892995
3,LF,2018,0,0.21539162
3,LF,2019,0,0.2537904
3,LF,2020,0,0.22130246
3,LH,2018,0,0.22356345
3,LH,2019,0,0.10470183
3,LH,2020,0,0.02290522
3,M2CD,2018,0,0.66259151
3,M2CD,2019,0,0.55699805
3,M2CD,2020,0,0.73813224
3,MGS,2018,0,0.43543374
3,MGS,2019,0,0.95775402
3,MGS,2020,0,1.01422759
3,MGSV,2018,0,0.40459916
3,MGSV,2019,0,0.85748479
3,MGSV,2020,0,0.85132697
3,NIV,2018,0,1.4192662
3,NIV,2019,0,1.4910665
3,NIV,2020,0,1.41554652
3,PCP,2018,0,0.02134032
3,PCP,2019,0,0.2128951
3,PCP,2020,0,0.4722288
3,PERR,2018,0,-0.7228405
3,PERR,2019,0,-1.82336348
3,PERR,2020,0,-3.25319681
3,PGDP,2018,0,0.08990177
3,PGDP,2019,0,0.302957
3,PGDP,2020,0,0.5721481
3,PIFP,2018,0,0.24908594
3,PIFP,2019,0,0.48051777
3,PIFP,2020,0,0.71338221
3,PIHP,2018,0,0.01171221
3,PIHP,2019,0,0.22017488
3,PIHP,2020,0,0.50269567
3,PLAND,2018,0,0.04359697
3,PLAND,2019,0,0.21394965
3,PLAND,2020,0,0.45521092
3,PMGS,2018,0,-0.03064783
3,PMGS,2019,0,-0.09930849
3,PMGS,2020,0,-0.16126738
3,PSHARE,2018,0,-1.06894973
3,PSHARE,2019,0,-4.36296745
3,PSHARE,2020,0,-5.88806905
3,PXGS,2018,0,-0.01882699
3,PXGS,2019,0,-0.05377896
3,PXGS,2020,0,-0.06435383
3,RCD,2018,0,0.11659958
3,RCD,2019,0,0.21936251
3,RCD,2020,0,0.24063626
3,RGB,2018,0,0.05469866
3,RGB,2019,0,0.10071513
3,RGB,2020,0,0.12003123
3,SBGVATGDPV,2018,0,-2.27916787
3,SBGVATGDPV,2019,0,-2.46226718
3,SBGVATGDPV,2020,0,-2.78918746
3,TAXV,2018,0,1.11822927
3,TAXV,2019,0,2.00569346
3,TAXV,2020,0,1.98917074
3,TCIV,2018,0,1.0894509
3,TCIV,2019,0,1.34086548
3,TCIV,2020,0,1.49724063
3,TYCV,2018,0,1.78091566
3,TYCV,2019,0,3.87567144
3,TYCV,2020,0,3.31619106
3,TYPV,2018,0,1.16757704
3,TYPV,2019,0,1.76588509
3,TYPV,2020,0,1.8193973
3,UCC,2018,0,-0.51599468
3,UCC,2019,0,-0.00861099
3,UCC,2020,0,-0.13818862
3,UR,2018,0,-0.03144536
3,UR,2019,0,-0.04372032
3,UR,2020,0,-0.04619157
3,WIPH,2018,0,0.55147646
3,WIPH,2019,0,0.76895549
3,WIPH,2020,0,0.94449572
3,XGS,2018,0,-0.00178831
3,XGS,2019,0,-0.02260142
3,XGS,2020,0,-0.0751095
3,XGSV,2018,0,-0.02061479
3,XGSV,2019,0,-0.07636745
3,XGSV,2020,0,-0.13941524
3,YCV,2018,0,3.53937772
3,YCV,2019,0,2.73863092
3,YCV,2020,0,1.95682196
3,YDV,2018,0,0.93303165
3,YDV,2019,0,1.17431908
3,YDV,2020,0,1.22353032
3,YWV,2018,0,0.97314067
3,YWV,2019,0,1.11500763
3,YWV,2020,0,1.17442365
4,GDP,2018,1,0.01288459
4,GDP,2018,2,0.17884534
4,GDP,2018,3,0.35372976
4,GDP,2018,4,0.30637418
4,GDP,2019,1,0.33476887
4,GDP,2019,2,0.36061309
4,GDP,2019,3,0.38131573
4,GDP,2019,4,0.38885427
4,GDP,2020,1,0.40390155
4,GDP,2020,2,0.40277106
4,GDP,2020,3,0.4213267
4,GDP,2020,4,0.40818064
4,CP,2018,1,3.329e-05
4,CP,2018,2,0.4027822
4,CP,2018,3,0.91601758
4,CP,2018,4,0.98328533
4,CP,2019,1,1.02922331
4,CP,2019,2,1.07530099
4,CP,2019,3,1.14035614
4,CP,2019,4,1.18609881
4,CP,2020,1,1.2002386
4,CP,2020,2,1.21736778
4,CP,2020,3,1.18686066
4,CP,2020,4,1.18472385
4,IFP,2018,1,-0.00059081
4,IFP,2018,2,-0.00858631
4,IFP,2018,3,-0.02512747
4,IFP,2018,4,-0.03970535
4,IFP,2019,1,-0.06124937
4,IFP,2019,2,-0.09999825
4,IFP,2019,3,-0.15301915
4,IFP,2019,4,-0.21375383
4,IFP,2020,1,-0.27256734
4,IFP,2020,2,-0.32302542
4,IFP,2020,3,-0.36637221
4,IFP,2020,4,-0.40458328
4,IHP,2018,1,0.35583375
4,IHP,2018,2,0.45927918
4,IHP,2018,3,0.9043404
4,IHP,2018,4,1.17677463
4,IHP,2019,1,1.54650115
4,IHP,2019,2,1.9981471
4,IHP,2019,3,2.4486386
4,IHP,2019,4,2.89285325
4,IHP,2020,1,3.30469232
4,IHP,2020,2,3.65252874
4,IHP,2020,3,4.05226607
4,IHP,2020,4,4.36777016
4,IG,2018,1,0.0
4,IG,2018,2,0.0
4,IG,2018,3,0.0
4,IG,2018,4,0.0
4,IG,2019,1,0.0
4,IG,2019,2,0.0
4,IG,2019,3,0.0
4,IG,2019,4,0.0
4,IG,2020,1,0.0
4,IG,2020,2,0.0
4,IG,2020,3,0.0
4,IG,2020,4,0.0
4,CG,2018,1,0.0
4,CG,2018,2,-0.0
4,CG,2018,3,0.0
4,CG,2018,4,-0.0
4,CG,2019,1,0.0
4,CG,2019,2,0.0
4,CG,2019,3,-0.0
4,CG,2019,4,0.0
4,CG,2020,1,-0.0
4,CG,2020,2,-0.0
4,CG,2020,3,-0.0
4,CG,2020,4,-0.0
4,XGS,2018,1,0.0
4,XGS,2018,2,-7.32e-06
4,XGS,2018,3,-0.00011868
4,XGS,2018,4,-0.00047228
4,XGS,2019,1,-0.00117468
4,XGS,2019,2,-0.00239413
4,XGS,2019,3,-0.00429075
4,XGS,2019,4,-0.00691113
4,XGS,2020,1,-0.0103176
4,XGS,2020,2,-0.01448802
4,XGS,2020,3,-0.01927008
4,XGS,2020,4,-0.02472776
4,MGS,2018,1,0.00160077
4,MGS,2018,2,0.32453098
4,MGS,2018,3,1.00410703
4,MGS,2018,4,1.42950625
4,MGS,2019,1,1.52845918
4,MGS,2019,2,1.57509994
4,MGS,2019,3,1.67705557
4,MGS,2019,4,1.78323737
4,MGS,2020,1,1.83181353
4,MGS,2020,2,1.82862608
4,MGS,2020,3,1.84937737
4,MGS,2020,4,1.85428566
4,GDPD,2018,1,0.05160383
4,GDPD,2018,2,0.66634787
4,GDPD,2018,3,0.69321813
4,GDPD,2018,4,-0.18839533
4,GDPD,2019,1,0.11376418
4,GDPD,2019,2,0.10355879
4,GDPD,2019,3,0.0825229
4,GDPD,2019,4,0.02921759
4,GDPD,2020,1,0.06021542
4,GDPD,2020,2,-0.00414576
4,GDPD,2020,3,0.07784497
4,GDPD,2020,4,-0.05333901
4,PGDP,2018,1,0.0006343
4,PGDP,2018,2,0.00935525
4,PGDP,2018,3,0.02284971
4,PGDP,2018,4,0.03489244
4,PGDP,2019,1,0.04955616
4,PGDP,2019,2,0.07063532
4,PGDP,2019,3,0.09463638
4,PGDP,2019,4,0.12072202
4,PGDP,2020,1,0.14654594
4,PGDP,2020,2,0.18462485
4,PGDP,2020,3,0.19784135
4,PGDP,2020,4,0.22463073
4,PCP,2018,1,-3.429e-05
4,PCP,2018,2,-0.00039611
4,PCP,2018,3,0.00028186
4,PCP,2018,4,0.00530239
4,PCP,2019,1,0.01585308
4,PCP,2019,2,0.0315199
4,PCP,2019,3,0.05035692
4,PCP,2019,4,0.07069769
4,PCP,2020,1,0.09250956
4,PCP,2020,2,0.11596472
4,PCP,2020,3,0.14091325
4,PCP,2020,4,0.1670252
4,PIFP,2018,1,0.00203136
4,PIFP,2018,2,0.02925765
4,PIFP,2018,3,0.06743526
4,PIFP,2018,4,0.07994755
4,PIFP,2019,1,0.09902215
4,PIFP,2019,2,0.12077826
4,PIFP,2019,3,0.14630532
4,PIFP,2019,4,0.16834791
4,PIFP,2020,1,0.19460778
4,PIFP,2020,2,0.21434367
4,PIFP,2020,3,0.24536675
4,PIFP,2020,4,0.27154909
4,PIHP,2018,1,-0.00013925
4,PIHP,2018,2,-0.0023008
4,PIHP,2018,3,-0.00557376
4,PIHP,2018,4,-0.00313232
4,PIHP,2019,1,0.00931137
4,PIHP,2019,2,0.02666655
4,PIHP,2019,3,0.04886384
4,PIHP,2019,4,0.07221034
4,PIHP,2020,1,0.09563056
4,PIHP,2020,2,0.12828719
4,PIHP,2020,3,0.15827549
4,PIHP,2020,4,0.18492159
4,PXGS,2018,1,-7.927e-05
4,PXGS,2018,2,-0.00120678
4,PXGS,2018,3,-0.00400655
4,PXGS,2018,4,-0.00746021
4,PXGS,2019,1,-0.01140079
4,PXGS,2019,2,-0.01506937
4,PXGS,2019,3,-0.01861189
4,PXGS,2019,4,-0.02115477
4,PXGS,2020,1,-0.023242
4,PXGS,2020,2,-0.02451208
4,PXGS,2020,3,-0.02306285
4,PXGS,2020,4,-0.02188104
4,PMGS,2018,1,-0.0001021
4,PMGS,2018,2,-0.00927794
4,PMGS,2018,3,-0.0402896
4,PMGS,2018,4,-0.06636226
4,PMGS,2019,1,-0.0383824
4,PMGS,2019,2,-0.05747243
4,PMGS,2019,3,-0.04116894
4,PMGS,2019,4,-0.04669005
4,PMGS,2020,1,-0.06108476
4,PMGS,2020,2,0.0382983
4,PMGS,2020,3,0.0153769
4,PMGS,2020,4,0.00012583
4,CGPI,2018,1,-4.921e-05
4,CGPI,2018,2,-0.00170395
4,CGPI,2018,3,-0.00075153
4,CGPI,2018,4,0.00475434
4,CGPI,2019,1,0.01587281
4,CGPI,2019,2,0.02392902
4,CGPI,2019,3,0.04107917
4,CGPI,2019,4,0.05473108
4,CGPI,2020,1,0.06675251
4,CGPI,2020,2,0.10349431
4,CGPI,2020,3,0.11616765
4,CGPI,2020,4,0.1315733
4,GDPV,2018,1,0.01351898
4,GDPV,2018,2,0.18821732
4,GDPV,2018,3,0.3766603
4,GDPV,2018,4,0.34137352
4,GDPV,2019,1,0.38449093
4,GDPV,2019,2,0.43150313
4,GDPV,2019,3,0.47631297
4,GDPV,2019,4,0.51004572
4,GDPV,2020,1,0.55103939
4,GDPV,2020,2,0.58813952
4,GDPV,2020,3,0.62000161
4,GDPV,2020,4,0.63372827
4,CPV,2018,1,-1e-06
4,CPV,2018,2,0.4023845
4,CPV,2018,3,0.91630203
4,CPV,2018,4,0.98863986
4,CPV,2019,1,1.04523955
4,CPV,2019,2,1.10715983
4,CPV,2019,3,1.19128731
4,CPV,2019,4,1.25763505
4,CPV,2020,1,1.2938585
4,CPV,2020,2,1.33474421
4,CPV,2020,3,1.32944635
4,CPV,2020,4,1.35372784
4,IFPV,2018,1,0.00144053
4,IFPV,2018,2,0.02066883
4,IFPV,2018,3,0.04229084
4,IFPV,2018,4,0.04021046
4,IFPV,2019,1,0.03771213
4,IFPV,2019,2,0.02065923
4,IFPV,2019,3,-0.00693771
4,IFPV,2019,4,-0.04576577
4,IFPV,2020,1,-0.07849
4,IFPV,2020,2,-0.10937413
4,IFPV,2020,3,-0.12190442
4,IFPV,2020,4,-0.13413283
4,IHPV,2018,1,0.35569401
4,IHPV,2018,2,0.45696781
4,IHPV,2018,3,0.89871623
4,IHPV,2018,4,1.17360545
4,IHPV,2019,1,1.55595652
4,IHPV,2019,2,2.02534649
4,IHPV,2019,3,2.49869894
4,IHPV,2019,4,2.96715253
4,IHPV,2020,1,3.40348318
4,IHPV,2020,2,3.78550166
4,IHPV,2020,3,4.2169553
4,IHPV,2020,4,4.56076869
4,IGV,2018,1,0.00176235
4,IGV,2018,2,0.02530124
4,IGV,2018,3,0.05812705
4,IGV,2018,4,0.06955929
4,IGV,2019,1,0.08941658
4,IGV,2019,2,0.11310798
4,IGV,2019,3,0.1415803
4,IGV,2019,4,0.16742049
4,IGV,2020,1,0.19712239
4,IGV,2020,2,0.22338331
4,IGV,2020,3,0.25913437
4,IGV,2020,4,0.28986782
4,CGV,2018,1,-0.0
4,CGV,2018,2,-1.217e-05
4,CGV,2018,3,-9.869e-05
4,CGV,2018,4,0.00098942
4,CGV,2019,1,0.00548056
4,CGV,2019,2,0.01416601
4,CGV,2019,3,0.02697772
4,CGV,2019,4,0.04241192
4,CGV,2020,1,0.05948686
4,CGV,2020,2,0.07805045
4,CGV,2020,3,0.09806599
4,CGV,2020,4,0.11929843
4,XGSV,2018,1,-7.927e-05
4,XGSV,2018,2,-0.0012141
4,XGSV,2018,3,-0.00412523
4,XGSV,2018,4,-0.00793245
4,XGSV,2019,1,-0.01257534
4,XGSV,2019,2,-0.01746314
4,XGSV,2019,3,-0.02290184
4,XGSV,2019,4,-0.02806444
4,XGSV,2020,1,-0.0335572
4,XGSV,2020,2,-0.03899655
4,XGSV,2020,3,-0.04232849
4,XGSV,2020,4,-0.0466034
4,MGSV,2018,1,0.00149867
4,MGSV,2018,2,0.31522294
4,MGSV,2018,3,0.96341288
4,MGSV,2018,4,1.36219533
4,MGSV,2019,1,1.48949011
4,MGSV,2019,2,1.51672226
4,MGSV,2019,3,1.63519621
4,MGSV,2019,4,1.73571473
4,MGSV,2020,1,1.76960982
4,MGSV,2020,2,1.86762471
4,MGSV,2020,3,1.86503865
4,MGSV,2020,4,1.85441382
4,NIV,2018,1,0.01849789
4,NIV,2018,2,0.24353795
4,NIV,2018,3,0.4740789
4,NIV,2018,4,0.40817501
4,NIV,2019,1,0.464995
4,NIV,2019,2,0.49783374
4,NIV,2019,3,0.50810015
4,NIV,2019,4,0.49730445
4,NIV,2020,1,0.49897182
4,NIV,2020,2,0.49652713
4,NIV,2020,3,0.49514002
4,NIV,2020,4,0.49066449
4,YWV,2018,1,0.01080535
4,YWV,2018,2,0.14274664
4,YWV,2018,3,0.29638349
4,YWV,2018,4,0.28853734
4,YWV,2019,1,0.33598217
4,YWV,2019,2,0.35679019
4,YWV,2019,3,0.34724319
4,YWV,2019,4,0.35437931
4,YWV,2020,1,0.36139328
4,YWV,2020,2,0.36641944
4,YWV,2020,3,0.36223525
4,YWV,2020,4,0.38689104
4,YCV,2018,1,0.06478874
4,YCV,2018,2,0.74666963
4,YCV,2018,3,1.3478136
4,YCV,2018,4,0.93510543
4,YCV,2019,1,1.08083321
4,YCV,2019,2,0.99723247
4,YCV,2019,3,1.08798351
4,YCV,2019,4,1.02237216
4,YCV,2020,1,0.92569534
4,YCV,2020,2,1.20671375
4,YCV,2020,3,0.99087374
4,YCV,2020,4,0.63755199
4,YDV,2018,1,1.86366045
4,YDV,2018,2,2.01388662
4,YDV,2018,3,2.11019757
4,YDV,2018,4,2.10167242
4,YDV,2019,1,2.15328688
4,YDV,2019,2,2.22957194
4,YDV,2019,3,2.19856574
4,YDV,2019,4,2.16018026
4,YDV,2020,1,2.15300799
4,YDV,2020,2,1.90037959
4,YDV,2020,3,2.08648102
4,YDV,2020,4,2.20305049
4,TAXV,2018,1,-5.51216128
4,TAXV,2018,2,-5.2840531
4,TAXV,2018,3,-5.07477905
4,TAXV,2018,4,-4.89411072
4,TAXV,2019,1,-4.78810991
4,TAXV,2019,2,-4.85392877
4,TAXV,2019,3,-4.73559733
4,TAXV,2019,4,-4.61992111
4,TAXV,2020,1,-4.53822789
4,TAXV,2020,2,-4.21003393
4,TAXV,2020,3,-4.34851289
4,TAXV,2020,4,-4.32043857
4,TYPV,2018,1,-18.71451044
4,TYPV,2018,2,-17.90269442
4,TYPV,2018,3,-17.65891118
4,TYPV,2018,4,-17.56358731
4,TYPV,2019,1,-16.97215926
4,TYPV,2019,2,-18.33887175
4,TYPV,2019,3,-17.84782207
4,TYPV,2019,4,-17.46942183
4,TYPV,2020,1,-17.47514216
4,TYPV,2020,2,-16.31558308
4,TYPV,2020,3,-17.23239304
4,TYPV,2020,4,-17.36463571
4,TYCV,2018,1,0.0020022
4,TYCV,2018,2,0.04418767
4,TYCV,2018,3,0.28869273
4,TYCV,2018,4,0.65646348
4,TYCV,2019,1,0.93596842
4,TYCV,2019,2,1.20889982
4,TYCV,2019,3,1.31724165
4,TYCV,2019,4,1.27439608
4,TYCV,2020,1,1.32621214
4,TYCV,2020,2,1.31073443
4,TYCV,2020,3,1.36681528
4,TYCV,2020,4,1.36071759
4,TCIV,2018,1,0.01215008
4,TCIV,2018,2,0.22039151
4,TCIV,2018,3,0.49941272
4,TCIV,2018,4,0.54279669
4,TCIV,2019,1,0.58498089
4,TCIV,2019,2,0.6315971
4,TCIV,2019,3,0.68746534
4,TCIV,2019,4,0.72360345
4,TCIV,2020,1,0.75099875
4,TCIV,2020,2,0.77341332
4,TCIV,2020,3,0.79189549
4,TCIV,2020,4,0.82766972
4,WIPH,2018,1,0.00561064
4,WIPH,2018,2,0.07171754
4,WIPH,2018,3,0.1573136
4,WIPH,2018,4,0.16616055
4,WIPH,2019,1,0.20268278
4,WIPH,2019,2,0.22043026
4,WIPH,2019,3,0.22250176
4,WIPH,2019,4,0.23887012
4,WIPH,2020,1,0.25162366
4,WIPH,2020,2,0.27371632
4,WIPH,2020,3,0.27160236
4,WIPH,2020,4,0.30057564
4,LE,2018,1,0.00239472
4,LE,2018,2,0.03130726
4,LE,2018,3,0.06914948
4,LE,2018,4,0.07616722
4,LE,2019,1,0.09299944
4,LE,2019,2,0.09745891
4,LE,2019,3,0.09308134
4,LE,2019,4,0.0945917
4,LE,2020,1,0.09341614
4,LE,2020,2,0.09615745
4,LE,2020,3,0.08593935
4,LE,2020,4,0.0847923
4,LF,2018,1,0.00212811
4,LF,2018,2,0.02744919
4,LF,2018,3,0.05994471
4,LF,2018,4,0.06537885
4,LF,2019,1,0.08069278
4,LF,2019,2,0.08368592
4,LF,2019,3,0.07781359
4,LF,2019,4,0.07799578
4,LF,2020,1,0.07566562
4,LF,2020,2,0.07742389
4,LF,2020,3,0.06614685
4,LF,2020,4,0.06465742
4,LH,2018,1,0.0034096
4,LH,2018,2,0.04681671
4,LH,2018,3,0.08545805
4,LH,2018,4,0.06211028
4,LH,2019,1,0.0591512
4,LH,2019,2,0.05632802
4,LH,2019,3,0.05000684
4,LH,2019,4,0.04050387
4,LH,2020,1,0.03647694
4,LH,2020,2,0.01526646
4,LH,2020,3,0.02345059
4,LH,2020,4,0.02374828
4,UR,2018,1,-0.00025939
4,UR,2018,2,-0.00375999
4,UR,2018,3,-0.00898534
4,UR,2018,4,-0.01052347
4,UR,2019,1,-0.01198952
4,UR,2019,2,-0.01342155
4,UR,2019,3,-0.01492641
4,UR,2019,4,-0.01620157
4,UR,2020,1,-0.01729318
4,UR,2020,2,-0.01819467
4,UR,2020,3,-0.0192128
4,UR,2020,4,-0.01951341
4,CUX,2018,1,0.02395635
4,CUX,2018,2,0.33633706
4,CUX,2018,3,0.66568383
4,CUX,2018,4,0.57077324
4,CUX,2019,1,0.62325961
4,CUX,2019,2,0.68819273
4,CUX,2019,3,0.75968851
4,CUX,2019,4,0.79542529
4,CUX,2020,1,0.84739107
4,CUX,2020,2,0.8799136
4,CUX,2020,3,0.93851045
4,CUX,2020,4,0.91577007
4,GDPPOT,2018,1,0.00127141
4,GDPPOT,2018,2,0.0163909
4,GDPPOT,2018,3,0.0356929
4,GDPPOT,2018,4,0.03863262
4,GDPPOT,2019,1,0.04729459
4,GDPPOT,2019,2,0.04834278
4,GDPPOT,2019,3,0.04363558
4,GDPPOT,2019,4,0.04188299
4,GDPPOT,2020,1,0.03809857
4,GDPPOT,2020,2,0.03605413
4,GDPPOT,2020,3,0.02595606
4,GDPPOT,2020,4,0.02132176
4,GDPGAP,2018,1,0.01186639
4,GDPGAP,2018,2,0.16596304
4,GDPGAP,2018,3,0.32191851
4,GDPGAP,2018,4,0.27005027
4,GDPGAP,2019,1,0.29091698
4,GDPGAP,2019,2,0.31712384
4,GDPGAP,2019,3,0.34229132
4,GDPGAP,2019,4,0.34051382
4,GDPGAP,2020,1,0.36091113
4,GDPGAP,2020,2,0.33494675
4,GDPGAP,2020,3,0.37921458
4,GDPGAP,2020,4,0.37611061
4,RCD,2018,1,0.00086104
4,RCD,2018,2,0.01197223
4,RCD,2018,3,0.02889248
4,RCD,2018,4,0.03727225
4,RCD,2019,1,0.04934839
4,RCD,2019,2,0.05980339
4,RCD,2019,3,0.06810319
4,RCD,2019,4,0.07529158
4,RCD,2020,1,0.08165179
4,RCD,2020,2,0.08645227
4,RCD,2020,3,0.09004312
4,RCD,2020,4,0.09453956
4,RGB,2018,1,0.00043922
4,RGB,2018,2,0.00605236
4,RGB,2018,3,0.01397518
4,RGB,2018,4,0.01715749
4,RGB,2019,1,0.02276851
4,RGB,2019,2,0.02738997
4,RGB,2019,3,0.03112819
4,RGB,2019,4,0.03457128
4,RGB,2020,1,0.03787528
4,RGB,2020,2,0.04072299
4,RGB,2020,3,0.04330824
4,RGB,2020,4,0.0466196
4,PERR,2018,1,-0.00346937
4,PERR,2018,2,-0.0496486
4,PERR,2018,3,-0.1400344
4,PERR,2018,4,-0.24340932
4,PERR,2019,1,-0.3815942
4,PERR,2019,2,-0.48934502
4,PERR,2019,3,-0.5785899
4,PERR,2019,4,-0.70490521
4,PERR,2020,1,-0.80379556
4,PERR,2020,2,-1.01963911
4,PERR,2020,3,-1.41047221
4,PERR,2020,4,-1.63688071
4,UCC,2018,1,-0.00052004
4,UCC,2018,2,-0.01697449
4,UCC,2018,3,-0.11380757
4,UCC,2018,4,-0.21668348
4,UCC,2019,1,-0.23658473
4,UCC,2019,2,-0.1966048
4,UCC,2019,3,-0.07808017
4,UCC,2019,4,-0.0306884
4,UCC,2020,1,-0.07442829
4,UCC,2020,2,-0.0902983
4,UCC,2020,3,-0.14930499
4,UCC,2020,4,-0.21818354
4,FXS,2018,1,-0.00019851
4,FXS,2018,2,-0.00301861
4,FXS,2018,3,-0.00971432
4,FXS,2018,4,-0.01869831
4,FXS,2019,1,-0.03081436
4,FXS,2019,2,-0.04555228
4,FXS,2019,3,-0.06203297
4,FXS,2019,4,-0.08032047
4,FXS,2020,1,-0.10019528
4,FXS,2020,2,-0.11996436
4,FXS,2020,3,-0.14132132
4,FXS,2020,4,-0.1638545
4,PSHARE,2018,1,-0.00078964
4,PSHARE,2018,2,-0.01627092
4,PSHARE,2018,3,-0.12062531
4,PSHARE,2018,4,-0.34554041
4,PSHARE,2019,1,-0.62367216
4,PSHARE,2019,2,-0.93301767
4,PSHARE,2019,3,-1.21986433
4,PSHARE,2019,4,-1.47025807
4,PSHARE,2020,1,-1.69882393
4,PSHARE,2020,2,-1.89044946
4,PSHARE,2020,3,-2.04863519
4,PSHARE,2020,4,-2.18657758
4,PLAND,2018,1,-1.085e-05
4,PLAND,2018,2,0.0001276
4,PLAND,2018,3,0.00492415
4,PLAND,2018,4,0.01512602
4,PLAND,2019,1,0.02564134
4,PLAND,2019,2,0.03817178
4,PLAND,2019,3,0.05431856
4,PLAND,2019,4,0.07216362
4,PLAND,2020,1,0.09210497
4,PLAND,2020,2,0.1157103
4,PLAND,2020,3,0.13765841
4,PLAND,2020,4,0.16255314
4,M2CD,2018,1,0.00979437
4,M2CD,2018,2,0.13598565
4,M2CD,2018,3,0.25257427
4,M2CD,2018,4,0.18420052
4,M2CD,2019,1,0.18562893
4,M2CD,2019,2,0.19636781
4,M2CD,2019,3,0.2126337
4,M2CD,2019,4,0.22081575
4,M2CD,2020,1,0.24123395
4,M2CD,2020,2,0.25283094
4,M2CD,2020,3,0.28975378
4,M2CD,2020,4,0.29297541
4,BGVATGDPV,2018,1,-0.99814661
4,BGVATGDPV,2018,2,-0.97150524
4,BGVATGDPV,2018,3,-0.92589222
4,BGVATGDPV,2018,4,-0.90038294
4,BGVATGDPV,2019,1,-0.87653212
4,BGVATGDPV,2019,2,-0.85712149
4,BGVATGDPV,2019,3,-0.84740321
4,BGVATGDPV,2019,4,-0.84314468
4,BGVATGDPV,2020,1,-0.83809884
4,BGVATGDPV,2020,2,-0.7903706
4,BGVATGDPV,2020,3,-0.79359109
4,BGVATGDPV,2020,4,-0.79596682
4,SBGVATGDPV,2018,1,0.21838558
4,SBGVATGDPV,2018,2,0.05802171
4,SBGVATGDPV,2018,3,-0.14041886
4,SBGVATGDPV,2018,4,0.15511201
4,SBGVATGDPV,2019,1,0.26565598
4,SBGVATGDPV,2019,2,0.36241163
4,SBGVATGDPV,2019,3,0.46682795
4,SBGVATGDPV,2019,4,0.61514047
4,SBGVATGDPV,2020,1,0.73143086
4,SBGVATGDPV,2020,2,0.86551476
4,SBGVATGDPV,2020,3,0.92113801
4,SBGVATGDPV,2020,4,1.07407283
4,BCVATGDPV,2018,1,-0.00084746
4,BCVATGDPV,2018,2,-0.06447477
4,BCVATGDPV,2018,3,-0.19298978
4,BCVATGDPV,2018,4,-0.27670161
4,BCVATGDPV,2019,1,-0.28470676
4,BCVATGDPV,2019,2,-0.29800964
4,BCVATGDPV,2019,3,-0.35302246
4,BCVATGDPV,2019,4,-0.40259357
4,BCVATGDPV,2020,1,-0.42372349
4,BCVATGDPV,2020,2,-0.45043521
4,BCVATGDPV,2020,3,-0.46875023
4,BCVATGDPV,2020,4,-0.48016724
4,KFP,2018,1,-1.847e-05
4,KFP,2018,2,-0.00028843
4,KFP,2018,3,-0.00104833
4,KFP,2018,4,-0.00225117
4,KFP,2019,1,-0.00408703
4,KFP,2019,2,-0.00706654
4,KFP,2019,3,-0.01168805
4,KFP,2019,4,-0.01762877
4,KFP,2020,1,-0.0253113
4,KFP,2020,2,-0.03366142
4,KFP,2020,3,-0.04295816
4,KFP,2020,4,-0.05318538
4,KHP,2018,1,0.00454894
4,KHP,2018,2,0.01019137
4,KHP,2018,3,0.02133913
4,KHP,2018,4,0.03599804
4,KHP,2019,1,0.05566296
4,KHP,2019,2,0.08130495
4,KHP,2019,3,0.11281603
4,KHP,2019,4,0.1491246
4,KHP,2020,1,0.18835104
4,KHP,2020,2,0.23142981
4,KHP,2020,3,0.2767847
4,KHP,2020,4,0.32538007
4,KG,2018,1,0.0
4,KG,2018,2,-0.0
4,KG,2018,3,-0.0
