scenario,variable,year,value_repro,value_paper,diff
2,LF,2018,0.2278652514732471,0.21,0.017865251473247107
2,LF,2019,0.31396454762377957,0.26,0.05396454762377956
2,LF,2020,0.359821062080784,0.27,0.089821062080784
2,LH,2018,0.23478624244121504,0.3,-0.06521375755878495
2,LH,2019,0.14124484151219474,0.34,-0.19875515848780528
2,LH,2020,0.06556372146535039,0.33,-0.2644362785346496
2,M2CD,2018,1.1551757463892698,1.16,-0.004824253610730134
2,M2CD,2019,1.601363901301589,1.61,-0.008636098698411088
2,M2CD,2020,2.061662281079518,2.07,-0.008337718920481851
2,MGS,2018,0.42973376102065086,0.38,0.04973376102065086
2,MGS,2019,0.9814175670658343,0.84,0.1414175670658343
2,MGS,2020,1.1864102200334292,0.97,0.21641022003342925
2,MGSV,2018,0.4258437657420566,0.38,0.04584376574205662
2,MGSV,2019,0.9862163599612395,0.86,0.12621635996123948
2,MGSV,2020,1.2120479191464806,1.06,0.15204791914648053
2,NIV,2018,1.5286927164028685,1.54,-0.011307283597131512
2,NIV,2019,1.8917195860326252,1.9,-0.008280413967374667
2,NIV,2020,2.2208029659841424,2.19,0.03080296598414245
2,PCP,2018,0.0290949499401838,0.03,-0.0009050500598161981
2,PCP,2019,0.24534111255874458,0.25,-0.0046588874412554215
2,PCP,2020,0.5531607972491859,0.57,-0.016839202750814075
2,PERR,2018,-0.44622376767327765,-0.49,0.04377623232672234
2,PERR,2019,-0.7864043340168934,-0.89,0.10359566598310666
2,PERR,2020,-1.4200959094649335,-1.58,0.1599040905350666
2,PGDP,2018,0.1003332047172123,0.1,0.00033320471721229317
2,PGDP,2019,0.34420951084402907,0.34,0.004209510844029041
2,PGDP,2020,0.6682267642829809,0.65,0.018226764282980867
2,PIFP,2018,0.269256091970016,0.28,-0.01074390802998404
2,PIFP,2019,0.553693167870184,0.6,-0.04630683212981601
2,PIFP,2020,0.8480738183089587,0.95,-0.10192618169104128
2,PIHP,2018,0.02097064855653974,0.02,0.0009706485565397389
2,PIHP,2019,0.2591471930534106,0.27,-0.01085280694658941
2,PIHP,2020,0.5961780497045377,0.62,-0.023821950295462302
2,PLAND,2018,0.04037270016406802,0.0,0.04037270016406802
2,PLAND,2019,0.16049204726117372,-0.01,0.17049204726117373
2,PLAND,2020,0.30288432297164714,-0.02,0.32288432297164715
2,PMGS,2018,-0.0038643370447621894,0.0,-0.0038643370447621894
2,PMGS,2019,0.004749370779838502,0.02,-0.015250629220161498
2,PMGS,2020,0.025334990308673033,0.09,-0.06466500969132696
2,PSHARE,2018,0.2249968012021708,0.23,-0.005003198797829206
2,PSHARE,2019,0.3020957365082122,0.3,0.0020957365082122092
2,PSHARE,2020,0.38378711550483,0.38,0.0037871155048300187
2,PXGS,2018,0.005585084820422526,0.0,0.005585084820422526
2,PXGS,2019,0.050559039631503655,0.01,0.04055903963150365
2,PXGS,2020,0.14688577066921948,0.02,0.1268857706692195
2,RCD,2018,0.0,0.0,0.0
2,RCD,2019,0.0,0.0,0.0
2,RCD,2020,0.0,0.0,0.0
2,RGB,2018,0.0001409610230388575,0.0,0.0001409610230388575
2,RGB,2019,0.0009647970991479491,0.0,0.0009647970991479491
2,RGB,2020,0.0010302047852477176,0.0,0.0010302047852477176
2,SBGVATGDPV,2018,-2.4521488166116825,-2.47,0.017851183388317704
2,SBGVATGDPV,2019,-3.1095514123709123,-3.11,0.0004485876290876156
2,SBGVATGDPV,2020,-4.077054791630452,-4.03,-0.04705479163045201
2,TAXV,2018,1.2171037596344247,1.21,0.007103759634424778
2,TAXV,2019,2.4787210893612244,2.5,-0.021278910638775628
2,TAXV,2020,3.0210702147589585,3.02,0.001070214758958521
