scenario,variable,year,value_repro,value_paper,diff
4,GDPPOT,2018,0.01858575,0.02,-0.00141425
4,GDPPOT,2019,0.02698176,0.03,-0.00301824
4,GDPPOT,2020,-0.00446164,0.01,-0.01446164
4,GDPV,2018,0.23130461,0.22,0.01130461
4,GDPV,2019,0.41083175,0.4,0.01083175
4,GDPV,2020,0.49020013,0.49,0.00020013
4,IFP,2018,-0.01905797,-0.02,0.00094203
4,IFP,2019,-0.13689775,-0.12,-0.01689775
4,IFP,2020,-0.35618141,-0.32,-0.03618141
4,IFPV,2018,0.03240032,0.03,0.00240032
4,IFPV,2019,0.01812105,0.01,0.00812105
4,IFPV,2020,-0.10007233,-0.09,-0.01007233
4,IG,2018,0.0,0.0,0.0
4,IG,2019,0.0,0.0,0.0
4,IG,2020,0.0,0.0,0.0
4,IGV,2018,0.04517316,0.04,0.00517316
4,IGV,2019,0.14968528,0.13,0.01968528
4,IGV,2020,0.26995336,0.24,0.02995336
4,IHP,2018,0.53189162,0.52,0.01189162
4,IHP,2019,0.74290795,0.74,0.00290795
4,IHP,2020,0.71346654,0.72,-0.00653346
4,IHPV,2018,0.53106321,0.52,0.01106321
4,IHPV,2019,0.79337527,0.79,0.00337527
4,IHPV,2020,0.87553376,0.86,0.01553376
4,KFP,2018,-0.00093971,0.0,-0.00093971
4,KFP,2019,-0.010583,-0.01,-0.000583
4,KFP,2020,-0.04137055,-0.04,-0.00137055
4,KG,2018,-0.0,0.0,-0.0
4,KG,2019,0.0,0.0,0.0
4,KG,2020,0.0,0.0,0.0
4,KHP,2018,0.01512082,0.01,0.00512082
4,KHP,2019,0.05117136,0.05,0.00117136
4,KHP,2020,0.08635986,0.08,0.00635986
4,LE,2018,0.03809312,0.04,-0.00190688
4,LE,2019,0.06455185,0.07,-0.00544815
4,LE,2020,0.03091542,0.05,-0.01908458
4,LF,2018,0.0313498,0.04,-0.0086502
4,LF,2019,0.04957243,0.06,-0.01042757
4,LF,2020,0.01394897,0.03,-0.01605103
4,LH,2018,0.06190044,0.06,0.00190044
4,LH,2019,0.0960175,0.09,0.0060175
4,LH,2020,0.07898714,0.08,-0.00101286
4,M2CD,2018,0.16330659,0.15,0.01330659
4,M2CD,2019,0.19830508,0.18,0.01830508
4,M2CD,2020,0.22440965,0.22,0.00440965
4,MGS,2018,0.68500135,0.66,0.02500135
4,MGS,2019,1.60245497,1.57,0.03245497
4,MGS,2020,1.74354134,1.73,0.01354134
4,MGSV,2018,0.67159003,0.66,0.01159003
4,MGSV,2019,1.59050586,1.58,0.01050586
4,MGSV,2020,1.78353353,1.8,-0.01646647
4,NIV,2018,0.29214283,0.28,0.01214283
4,NIV,2019,0.44003809,0.45,-0.00996191
4,NIV,2020,0.35391585,0.39,-0.03608415
4,PCP,2018,0.00149813,0.0,0.00149813
4,PCP,2019,0.04746057,0.04,0.00746057
4,PCP,2020,0.1404027,0.12,0.0204027
4,PERR,2018,-0.10811275,-0.1,-0.00811275
4,PERR,2019,-0.46862213,-0.47,0.00137787
4,PERR,2020,-1.01370277,-0.97,-0.04370277
4,PGDP,2018,-0.00171434,0.01,-0.01171434
4,PGDP,2019,0.04472572,0.07,-0.02527428
4,PGDP,2020,0.14694616,0.16,-0.01305384
4,PIFP,2018,0.05147366,0.04,0.01147366
4,PIFP,2019,0.15524852,0.13,0.02524852
4,PIFP,2020,0.25703866,0.23,0.02703866
4,PIHP,2018,-0.00082414,0.0,-0.00082414
4,PIHP,2019,0.0500915,0.05,9.15e-05
4,PIHP,2020,0.16092559,0.14,0.02092559
4,PLAND,2018,0.00043407,0.0,0.00043407
4,PLAND,2019,0.01768151,0.02,-0.00231849
4,PLAND,2020,0.07586155,0.07,0.00586155
4,PMGS,2018,-0.01324186,-0.01,-0.00324186
4,PMGS,2019,-0.0117612,0.01,-0.0217612
4,PMGS,2020,0.03930751,0.06,-0.02069249
4,PSHARE,2018,-0.12587176,-0.12,-0.00587176
4,PSHARE,2019,-1.13020256,-1.02,-0.11020256
4,PSHARE,2020,-2.01211841,-1.78,-0.23211841
4,PXGS,2018,-0.00314891,0.0,-0.00314891
4,PXGS,2019,-0.02240349,-0.02,-0.00240349
4,PXGS,2020,-0.05295113,-0.05,-0.00295113
4,RCD,2018,0.02051671,0.02,0.00051671
4,RCD,2019,0.06668087,0.06,0.00668087
4,RCD,2020,0.08601114,0.08,0.00601114
4,RGB,2018,0.0097809,0.01,-0.0002191
4,RGB,2019,0.03058803,0.03,0.00058803
4,RGB,2020,0.04115189,0.04,0.00115189
4,SBGVATGDPV,2018,0.08128412,0.09,-0.00871588
4,SBGVATGDPV,2019,0.55029672,0.56,-0.00970328
4,SBGVATGDPV,2020,1.23081874,1.26,-0.02918126
4,TAXV,2018,-5.3042602,-5.25,-0.0542602
4,TAXV,2019,-4.90405985,-4.94,0.03594015
4,TAXV,2020,-4.61199402,-4.63,0.01800598
4,TCIV,2018,0.31838458,0.31,0.00838458
4,TCIV,2019,0.61523002,0.62,-0.00476998
4,TCIV,2020,0.68035429,0.69,-0.00964571
4,TYCV,2018,0.26032503,0.25,0.01032503
4,TYCV,2019,1.17483471,1.14,0.03483471
4,TYCV,2020,1.1530941,1.11,0.0430941
4,TYPV,2018,-18.45382034,-18.13,-0.32382034
4,TYPV,2019,-18.16035035,-18.24,0.07964965
4,TYPV,2020,-17.59176152,-17.74,0.14823848
4,UCC,2018,-0.10020153,-0.07,-0.03020153
4,UCC,2019,-0.16874706,-0.12,-0.04874706
4,UCC,2020,-0.14587913,-0.14,-0.00587913
4,UR,2018,-0.00657789,-0.01,0.00342211
4,UR,2019,-0.01462258,-0.01,-0.00462258
4,UR,2020,-0.01649101,-0.01,-0.00649101
4,WIPH,2018,0.08201831,0.1,-0.01798169
4,WIPH,2019,0.14838692,0.18,-0.03161308
4,WIPH,2020,0.14554588,0.19,-0.04445412
4,XGS,2018,-4.747e-05,0.0,-4.747e-05
4,XGS,2019,-0.00178079,0.0,-0.00178079
4,XGS,2020,-0.00974872,-0.01,0.00025128
4,XGSV,2018,-0.00319638,0.0,-0.00319638
4,XGSV,2019,-0.02418379,-0.02,-0.00418379
4,XGSV,2020,-0.06269438,-0.06,-0.00269438
4,YCV,2018,0.80710484,0.79,0.01710484
4,YCV,2019,0.91598309,0.91,0.00598309
4,YCV,2020,0.5759273,0.6,-0.0240727
4,YDV,2018,2.077045,2.04,0.037045
4,YDV,2019,2.21320343,2.21,0.00320343
4,YDV,2020,2.05284498,2.07,-0.01715502
4,YWV,2018,0.17287539,0.18,-0.00712461
4,YWV,2019,0.29334383,0.33,-0.03665617
4,YWV,2020,0.24221776,0.3,-0.05778224
5,BCVATGDPV,2018,-0.03389779,-0.03,-0.00389779
5,BCVATGDPV,2019,-0.13976859,-0.13,-0.00976859
5,BCVATGDPV,2020,-0.26610355,-0.24,-0.02610355
5,BGVATGDPV,2018,-0.92753306,-0.94,0.01246694
5,BGVATGDPV,2019,-0.82548728,-0.87,0.04451272
5,BGVATGDPV,2020,-0.86711242,-0.85,-0.01711242
5,CG,2018,0.0,0.0,0.0
5,CG,2019,-0.0,0.0,-0.0
5,CG,2020,-0.0,0.0,-0.0
5,CGPI,2018,0.00947907,0.01,-0.00052093
5,CGPI,2019,0.05890826,0.05,0.00890826
5,CGPI,2020,0.11819564,0.1,0.01819564
5,CGV,2018,0.00099904,0.0,0.00099904
5,CGV,2019,0.0366007,0.03,0.0066007
5,CGV,2020,0.12826329,0.11,0.01826329
5,CP,2018,0.06076123,0.06,0.00076123
5,CP,2019,0.2718328,0.26,0.0118328
5,CP,2020,0.27272128,0.27,0.00272128
5,CPV,2018,0.06426979,0.06,0.00426979
5,CPV,2019,0.33848531,0.32,0.01848531
5,CPV,2020,0.45022583,0.44,0.01022583
5,CUX,2018,0.62919048,0.58,0.04919048
5,CUX,2019,0.80780389,0.71,0.09780389
5,CUX,2020,0.48909319,0.33,0.15909319
5,FXS,2018,-0.01659298,-0.02,0.00340702
5,FXS,2019,-0.10687916,-0.1,-0.00687916
5,FXS,2020,-0.23235874,-0.22,-0.01235874
5,GDP,2018,0.37138947,0.35,0.02138947
5,GDP,2019,0.62478063,0.59,0.03478063
5,GDP,2020,0.55429107,0.52,0.03429107
5,GDPD,2018,0.60649951,0.56,0.04649951
5,GDPD,2019,0.00127363,0.02,-0.01872637
5,GDPD,2020,-0.08732671,-0.11,0.02267329
5,GDPGAP,2018,0.31337234,0.28,0.03337234
5,GDPGAP,2019,0.40598856,0.36,0.04598856
5,GDPGAP,2020,0.22940099,0.18,0.04940099
5,GDPPOT,2018,0.06514302,0.06,0.00514302
5,GDPPOT,2019,0.22427726,0.23,-0.00572274
5,GDPPOT,2020,0.31676495,0.33,-0.01323505
5,GDPV,2018,0.39676578,0.36,0.03676578
5,GDPV,2019,0.72012024,0.68,0.04012024
5,GDPV,2020,0.74448959,0.69,0.05448959
5,IFP,2018,1.97830152,1.97,0.00830152
5,IFP,2019,2.99071689,3.08,-0.08928311
5,IFP,2020,2.62354604,2.69,-0.06645396
5,IFPV,2018,2.05644171,2.04,0.01644171
5,IFPV,2019,3.19764857,3.27,-0.07235143
5,IFPV,2020,2.90551642,2.94,-0.03448358
5,IG,2018,0.0,0.0,0.0
5,IG,2019,0.0,0.0,0.0
5,IG,2020,0.0,0.0,0.0
5,IGV,2018,0.06728047,0.06,0.00728047
5,IGV,2019,0.19415069,0.18,0.01415069
5,IGV,2020,0.29375719,0.27,0.02375719
5,IHP,2018,0.0574588,0.05,0.0074588
5,IHP,2019,0.19551047,0.19,0.00551047
5,IHP,2020,0.20131836,0.2,0.00131836
5,IHPV,2018,0.05769356,0.05,0.00769356
5,IHPV,2019,0.2615296,0.25,0.0115296
5,IHPV,2020,0.39076887,0.37,0.02076887
5,KFP,2018,0.12197702,0.12,0.00197702
5,KFP,2019,0.45187135,0.45,0.00187135
5,KFP,2020,0.71986503,0.73,-0.01013497
5,KG,2018,0.0,0.0,0.0
5,KG,2019,-0.0,0.0,-0.0
5,KG,2020,0.0,0.0,0.0
5,KHP,2018,0.00132444,0.0,0.00132444
5,KHP,2019,0.00900265,0.01,-0.00099735
5,KHP,2020,0.01953403,0.02,-0.00046597
5,LE,2018,0.07704629,0.08,-0.00295371
5,LE,2019,0.14464626,0.15,-0.00535374
5,LE,2020,0.09842344,0.11,-0.01157656
5,LF,2018,0.06733877,0.07,-0.00266123
5,LF,2019,0.12634492,0.13,-0.00365508
5,LF,2020,0.08504587,0.1,-0.01495413
5,LH,2018,0.09508164,0.09,0.00508164
5,LH,2019,0.13391694,0.12,0.01391694
5,LH,2020,0.07745846,0.07,0.00745846
5,M2CD,2018,0.23493607,0.22,0.01493607
5,M2CD,2019,0.3017826,0.29,0.0117826
5,M2CD,2020,0.36479364,0.34,0.02479364
5,MGS,2018,0.10343842,0.1,0.00343842
5,MGS,2019,0.42820514,0.41,0.01820514
5,MGS,2020,0.47482967,0.46,0.01482967
5,MGSV,2018,0.0947422,0.09,0.0047422
5,MGSV,2019,0.38536267,0.37,0.01536267
5,MGSV,2020,0.40556133,0.41,-0.00443867
5,NIV,2018,0.50343705,0.45,0.05343705
5,NIV,2019,0.74984003,0.71,0.03984003
5,NIV,2020,0.49433574,0.47,0.02433574
5,PCP,2018,0.00350388,0.0,0.00350388
5,PCP,2019,0.06646174,0.06,0.00646174
5,PCP,2020,0.17702859,0.16,0.01702859
5,PERR,2018,-2.47257074,-2.8,0.32742926
5,PERR,2019,-3.27077176,-4.28,1.00922824
5,PERR,2020,-7.94183687,-11.49,3.54816313
5,PGDP,2018,0.02525583,0.02,0.00525583
5,PGDP,2019,0.09474826,0.09,0.00474826
5,PGDP,2020,0.18915656,0.17,0.01915656
5,PIFP,2018,0.0762686,0.07,0.0062686
5,PIFP,2019,0.20093491,0.18,0.02093491
5,PIFP,2020,0.27477393,0.25,0.02477393
5,PIHP,2018,0.00023351,0.0,0.00023351
5,PIHP,2019,0.06588056,0.06,0.00588056
5,PIHP,2020,0.1890763,0.17,0.0190763
5,PLAND,2018,0.00131752,0.0,0.00131752
5,PLAND,2019,0.03443874,0.03,0.00443874
5,PLAND,2020,0.13641484,0.13,0.00641484
5,PMGS,2018,-0.00868106,-0.01,0.00131894
5,PMGS,2019,-0.04265178,-0.04,-0.00265178
5,PMGS,2020,-0.06894237,-0.06,-0.00894237
5,PSHARE,2018,-0.28538958,-0.27,-0.01538958
5,PSHARE,2019,-2.07727275,-1.95,-0.12727275
5,PSHARE,2020,-3.18394858,-2.98,-0.20394858
5,PXGS,2018,-0.00662636,-0.01,0.00337364
5,PXGS,2019,-0.04269352,-0.04,-0.00269352
5,PXGS,2020,-0.09285023,-0.09,-0.00285023
5,RCD,2018,0.04028466,0.04,0.00028466
5,RCD,2019,0.11811913,0.11,0.00811913
5,RCD,2020,0.11942527,0.11,0.00942527
5,RGB,2018,0.01920178,0.02,-0.00079822
5,RGB,2019,0.05391171,0.05,0.00391171
5,RGB,2020,0.05774572,0.05,0.00774572
5,SBGVATGDPV,2018,-0.30303417,-0.25,-0.05303417
5,SBGVATGDPV,2019,-0.19744201,-0.11,-0.08744201
5,SBGVATGDPV,2020,0.56002295,0.71,-0.14997705
5,TAXV,2018,-5.24615522,-5.21,-0.03615522
5,TAXV,2019,-4.77938146,-4.95,0.17061854
5,TAXV,2020,-4.65383915,-4.66,0.00616085
5,TCIV,2018,0.3798166,0.35,0.0298166
5,TCIV,2019,0.72085844,0.68,0.04085844
5,TCIV,2020,0.7369088,0.69,0.0469088
5,TYCV,2018,-21.13953478,-21.04,-0.09953478
5,TYCV,2019,-21.04698147,-21.64,0.59301853
5,TYCV,2020,-21.0737332,-20.79,-0.2837332
5,TYPV,2018,0.35859092,0.33,0.02859092
5,TYPV,2019,0.85059279,0.8,0.05059279
5,TYPV,2020,0.77149654,0.74,0.03149654
5,UCC,2018,0.3974237,-0.38,0.7774237
5,UCC,2019,0.60121002,-0.23,0.83121002
5,UCC,2020,0.57130392,-0.56,1.13130392
5,UR,2018,-0.00946494,-0.01,0.00053506
5,UR,2019,-0.01785509,-0.01,-0.00785509
5,UR,2020,-0.01300939,-0.01,-0.00300939
5,WIPH,2018,0.1740484,0.17,0.0040484
5,WIPH,2019,0.35635613,0.37,-0.01364387
5,WIPH,2020,0.36460461,0.38,-0.01539539
5,XGS,2018,-0.00013252,0.0,-0.00013252
5,XGS,2019,-0.00361287,0.0,-0.00361287
5,XGS,2020,-0.01840204,-0.02,0.00159796
5,XGSV,2018,-0.00675886,-0.01,0.00324114
5,XGSV,2019,-0.04630454,-0.04,-0.00630454
5,XGSV,2020,-0.11123442,-0.1,-0.01123442
5,YCV,2018,1.29612884,1.2,0.09612884
5,YCV,2019,1.04497556,0.92,0.12497556
5,YCV,2020,-0.34162533,-1.04,0.69837467
5,YDV,2018,0.31721698,0.3,0.01721698
5,YDV,2019,0.648107,0.63,0.018107
5,YDV,2020,0.56305621,0.55,0.01305621
5,YWV,2018,0.32888489,0.32,0.00888489
5,YWV,2019,0.60334065,0.62,-0.01665935
5,YWV,2020,0.5127781,0.53,-0.0172219
6,BCVATGDPV,2018,0.07789909,0.08,-0.00210091
6,BCVATGDPV,2019,0.12925777,0.13,-0.00074223
6,BCVATGDPV,2020,0.12585894,0.12,0.00585894
6,BGVATGDPV,2018,0.31846649,0.32,-0.00153351
6,BGVATGDPV,2019,0.23936043,0.24,-0.00063957
6,BGVATGDPV,2020,0.19878365,0.21,-0.01121635
6,CG,2018,0.0,0.0,0.0
6,CG,2019,0.0,0.0,0.0
6,CG,2020,0.0,0.0,0.0
6,CGPI,2018,0.85952729,0.86,-0.00047271
6,CGPI,2019,0.82111324,0.81,0.01111324
6,CGPI,2020,0.75991775,0.76,-8.225e-05
6,CGV,2018,0.46524667,0.49,-0.02475333
6,CGV,2019,0.44574815,0.49,-0.04425185
6,CGV,2020,0.39071201,0.45,-0.05928799
6,CP,2018,-0.47475195,-0.47,-0.00475195
6,CP,2019,-0.5402137,-0.53,-0.0102137
6,CP,2020,-0.53534822,-0.52,-0.01534822
6,CPV,2018,0.02658867,0.04,-0.01341133
6,CPV,2019,-0.07746268,-0.08,0.00253732
6,CPV,2020,-0.1411061,-0.12,-0.0211061
6,CUX,2018,-0.46277623,-0.42,-0.04277623
6,CUX,2019,-0.47487059,-0.37,-0.10487059
6,CUX,2020,-0.48520114,-0.32,-0.16520114
6,FXS,2018,-0.00704936,-0.01,0.00295064
6,FXS,2019,-0.01023458,-0.01,-0.00023458
6,FXS,2020,-0.01730772,-0.01,-0.00730772
6,GDP,2018,-0.24747442,-0.22,-0.02747442
6,GDP,2019,-0.25628296,-0.21,-0.04628296
6,GDP,2020,-0.2588335,-0.19,-0.0688335
6,GDPD,2018,-0.57801675,-0.53,-0.04801675
6,GDPD,2019,-0.03107453,-0.01,-0.02107453
6,GDPD,2020,-0.00674951,0.0,-0.00674951
6,GDPGAP,2018,-0.22896437,-0.2,-0.02896437
6,GDPGAP,2019,-0.23409581,-0.18,-0.05409581
6,GDPGAP,2020,-0.22517087,-0.16,-0.06517087
6,GDPPOT,2018,-0.0240999,-0.02,-0.0040999
6,GDPPOT,2019,-0.02552041,-0.02,-0.00552041
6,GDPPOT,2020,-0.02666774,-0.02,-0.00666774
6,GDPV,2018,0.19784902,0.23,-0.03215098
6,GDPV,2019,0.14942572,0.2,-0.05057428
6,GDPV,2020,0.07398835,0.16,-0.08601165
6,IFP,2018,-0.01594442,-0.01,-0.00594442
6,IFP,2019,-0.0477085,-0.03,-0.0177085
6,IFP,2020,-0.03782937,-0.02,-0.01782937
6,IFPV,2018,0.1198126,0.16,-0.0401874
6,IFPV,2019,0.02454132,0.1,-0.07545868
6,IFPV,2020,-0.03551498,0.06,-0.09551498
6,IG,2018,0.0,0.0,0.0
6,IG,2019,0.0,0.0,0.0
6,IG,2020,0.0,0.0,0.0
6,IGV,2018,0.39938382,0.44,-0.04061618
6,IGV,2019,0.33159058,0.35,-0.01840942
6,IGV,2020,0.24619234,0.26,-0.01380766
6,IHP,2018,-1.41154647,-1.41,-0.00154647
6,IHP,2019,-1.5125965,-1.5,-0.0125965
6,IHP,2020,-1.53081007,-1.5,-0.03081007
6,IHPV,2018,-0.66305132,-0.62,-0.04305132
6,IHPV,2019,-0.80986035,-0.78,-0.02986035
6,IHPV,2020,-0.91161838,-0.86,-0.05161838
6,KFP,2018,-0.00132803,0.0,-0.00132803
6,KFP,2019,-0.00607742,0.0,-0.00607742
6,KFP,2020,-0.01001734,-0.01,-1.734e-05
6,KG,2018,0.0,0.0,0.0
6,KG,2019,0.0,0.0,0.0
6,KG,2020,0.0,0.0,0.0
6,KHP,2018,-0.02272992,-0.02,-0.00272992
6,KHP,2019,-0.09951329,-0.1,0.00048671
6,KHP,2020,-0.17308421,-0.17,-0.00308421
6,LE,2018,-0.04596591,-0.04,-0.00596591
6,LE,2019,-0.04969572,-0.05,0.00030428
6,LE,2020,-0.04970869,-0.04,-0.00970869
6,LF,2018,-0.03975844,-0.04,0.00024156
6,LF,2019,-0.03952658,-0.04,0.00047342
6,LF,2020,-0.03845746,-0.03,-0.00845746
6,LH,2018,-0.06623644,-0.06,-0.00623644
6,LH,2019,-0.06689864,-0.05,-0.01689864
6,LH,2020,-0.06129528,-0.05,-0.01129528
6,M2CD,2018,-0.24435554,-0.22,-0.02435554
6,M2CD,2019,-0.30010912,-0.24,-0.06010912
6,M2CD,2020,-0.38168029,-0.3,-0.08168029
6,MGS,2018,-0.48347222,-0.48,-0.00347222
6,MGS,2019,-0.77592833,-0.76,-0.01592833
6,MGS,2020,-0.78666403,-0.75,-0.03666403
6,MGSV,2018,-0.48126202,-0.48,-0.00126202
6,MGSV,2019,-0.7862486,-0.78,-0.0062486
6,MGSV,2020,-0.83583691,-0.8,-0.03583691
6,NIV,2018,-0.42922116,-0.39,-0.03922116
6,NIV,2019,-0.46848215,-0.42,-0.04848215
6,NIV,2020,-0.52265461,-0.44,-0.08265461
6,PCP,2018,0.50373102,0.52,-0.01626898
6,PCP,2019,0.46526245,0.46,0.00526245
6,PCP,2020,0.39636318,0.4,-0.00363682
6,PERR,2018,0.12397547,0.13,-0.00602453
6,PERR,2019,0.34758887,0.39,-0.04241113
6,PERR,2020,0.74223741,0.81,-0.06776259
6,PGDP,2018,0.4464231,0.46,-0.0135769
6,PGDP,2019,0.40675038,0.41,-0.00324962
6,PGDP,2020,0.33368425,0.35,-0.01631575
6,PIFP,2018,0.13577686,0.18,-0.04422314
6,PIFP,2019,0.07228537,0.14,-0.06771463
6,PIFP,2020,0.00231533,0.09,-0.08768467
6,PIHP,2018,0.75921178,0.8,-0.04078822
6,PIHP,2019,0.71352517,0.74,-0.02647483
6,PIHP,2020,0.62881633,0.66,-0.03118367
6,PLAND,2018,0.00207516,0.0,0.00207516
6,PLAND,2019,0.00380133,0.0,0.00380133
6,PLAND,2020,0.00236133,0.0,0.00236133
6,PMGS,2018,0.00223066,0.0,0.00223066
6,PMGS,2019,-0.01040172,-0.02,0.00959828
6,PMGS,2020,-0.04956088,-0.06,0.01043912
6,PSHARE,2018,-0.1173426,-0.09,-0.0273426
6,PSHARE,2019,0.02667738,0.06,-0.03332262
6,PSHARE,2020,0.03763447,0.05,-0.01236553
6,PXGS,2018,-0.00281497,0.0,-0.00281497
6,PXGS,2019,-0.00408694,0.0,-0.00408694
6,PXGS,2020,-0.00691158,-0.01,0.00308842
6,RCD,2018,0.0007349,0.0,0.0007349
6,RCD,2019,-0.00075,0.0,-0.00075
6,RCD,2020,-0.00108333,0.0,-0.00108333
6,RGB,2018,-2.908e-05,0.0,-2.908e-05
6,RGB,2019,2.726e-05,0.0,2.726e-05
6,RGB,2020,-9.268e-05,0.0,-9.268e-05
6,SBGVATGDPV,2018,-0.66152303,-0.75,0.08847697
6,SBGVATGDPV,2019,-0.82486193,-0.96,0.13513807
6,SBGVATGDPV,2020,-0.87517339,-1.09,0.21482661
6,TAXV,2018,2.3016292,2.31,-0.0083708
6,TAXV,2019,1.83507447,1.86,-0.02492553
6,TAXV,2020,1.50163095,1.56,-0.05836905
6,TYCV,2018,-0.25958823,-0.27,0.01041177
6,TYCV,2019,-1.62698287,-1.65,0.02301713
6,TYCV,2020,-1.99672276,-1.88,-0.11672276
6,TYPV,2018,-0.20970875,-0.18,-0.02970875
6,TYPV,2019,-0.37088481,-0.32,-0.05088481
6,TYPV,2020,-0.39312286,-0.32,-0.07312286
6,UCC,2018,0.14098606,0.09,0.05098606
6,UCC,2019,0.26103469,0.11,0.15103469
6,UCC,2020,0.33350675,0.2,0.13350675
6,UR,2018,0.00605742,0.01,-0.00394258
6,UR,2019,0.00993569,0.01,-6.431e-05
6,UR,2020,0.01095039,0.01,0.00095039
6,WIPH,2018,-0.09993149,-0.1,6.851e-05
6,WIPH,2019,-0.11537131,-0.11,-0.00537131
6,WIPH,2020,-0.17551602,-0.15,-0.02551602
6,XGS,2018,-0.00028894,0.0,-0.00028894
6,XGS,2019,-0.00118857,0.0,-0.00118857
6,XGS,2020,-0.00192331,0.0,-0.00192331
6,XGSV,2018,-0.0031039,0.0,-0.0031039
6,XGSV,2019,-0.00527546,0.0,-0.00527546
6,XGSV,2020,-0.00883476,-0.01,0.00116524
6,YCV,2018,-1.56709052,-1.54,-0.02709052
6,YCV,2019,-1.63160335,-1.63,-0.00160335
6,YCV,2020,-2.20466463,-2.42,0.21533537
6,YDV,2018,-0.17423112,-0.16,-0.01423112
6,YDV,2019,-0.21815124,-0.2,-0.01815124
6,YDV,2020,-0.26215908,-0.22,-0.04215908
6,YWV,2018,-0.20098597,-0.19,-0.01098597
6,YWV,2019,-0.21995104,-0.2,-0.01995104
6,YWV,2020,-0.27144028,-0.23,-0.04144028
7,BCVATGDPV,2018,-0.06235908,-0.07,0.00764092
7,BCVATGDPV,2019,-0.17643702,-0.18,0.00356298
7,BCVATGDPV,2020,-0.35789217,-0.36,0.00210783
7,BGVATGDPV,2018,-0.12049767,-0.13,0.00950233
7,BGVATGDPV,2019,-0.51286539,-0.55,0.03713461
7,BGVATGDPV,2020,-0.82849364,-0.95,0.12150636
7,CG,2018,-0.0,0.0,-0.0
7,CG,2019,-0.0,0.0,-0.0
7,CG,2020,-0.0,0.0,-0.0
7,CGPI,2018,-0.10633342,-0.1,-0.00633342
7,CGPI,2019,-0.27897341,-0.25,-0.02897341
7,CGPI,2020,-0.49124267,-0.44,-0.05124267
7,CGV,2018,-0.03525253,-0.03,-0.00525253
7,CGV,2019,-0.11167641,-0.1,-0.01167641
7,CGV,2020,-0.27398512,-0.24,-0.03398512
7,CP,2018,0.18895238,0.18,0.00895238
7,CP,2019,0.1072838,0.11,-0.0027162
7,CP,2020,-0.12723348,-0.09,-0.03723348
7,CPV,2018,0.12172281,0.12,0.00172281
7,CPV,2019,-0.06260196,-0.06,-0.00260196
7,CPV,2020,-0.50402319,-0.45,-0.05402319
7,CUX,2018,-0.64771192,-0.63,-0.01771192
7,CUX,2019,-1.4575122,-1.31,-0.1475122
7,CUX,2020,-1.22167568,-0.89,-0.33167568
7,FXS,2018,-0.62055292,-0.62,-0.00055292
7,FXS,2019,-1.71463073,-1.71,-0.00463073
7,FXS,2020,-2.84477822,-2.84,-0.00477822
7,GDP,2018,-0.34234924,-0.33,-0.01234924
7,GDP,2019,-1.07556171,-1.01,-0.06556171
7,GDP,2020,-1.30567571,-1.2,-0.10567571
7,GDPD,2018,-0.60990742,-0.58,-0.02990742
7,GDPD,2019,-0.62000444,-0.57,-0.05000444
7,GDPD,2020,-0.08154413,-0.04,-0.04154413
7,GDPGAP,2018,-0.31418448,-0.29,-0.02418448
7,GDPGAP,2019,-0.73884795,-0.67,-0.06884795
7,GDPGAP,2020,-0.60502232,-0.51,-0.09502232
7,GDPPOT,2018,-0.03560653,-0.03,-0.00560653
7,GDPPOT,2019,-0.35001813,-0.34,-0.01001813
7,GDPPOT,2020,-0.68525207,-0.67,-0.01525207
7,GDPV,2018,-0.42591813,-0.39,-0.03591813
7,GDPV,2019,-1.2852986,-1.19,-0.0952986
7,GDPV,2020,-1.69780469,-1.55,-0.14780469
7,IFP,2018,-2.05661533,-2.05,-0.00661533
7,IFP,2019,-5.66013182,-5.65,-0.01013182
7,IFP,2020,-6.39817892,-6.38,-0.01817892
7,IFPV,2018,-2.1821018,-2.17,-0.0121018
7,IFPV,2019,-6.00068941,-5.97,-0.03068941
7,IFPV,2020,-6.91603411,-6.85,-0.06603411
7,IG,2018,0.0,0.0,0.0
7,IG,2019,0.0,0.0,0.0
7,IG,2020,0.0,0.0,0.0
7,IGV,2018,-0.13744363,-0.13,-0.00744363
7,IGV,2019,-0.37952608,-0.36,-0.01952608
7,IGV,2020,-0.61903871,-0.57,-0.04903871
7,IHP,2018,-0.31193837,-0.32,0.00806163
7,IHP,2019,-0.50294784,-0.49,-0.01294784
7,IHP,2020,-0.80224154,-0.76,-0.04224154
7,IHPV,2018,-0.39946545,-0.4,0.00053455
7,IHPV,2019,-0.72248665,-0.71,-0.01248665
7,IHPV,2020,-1.26958602,-1.21,-0.05958602
7,KFP,2018,-0.12281684,-0.12,-0.00281684
7,KFP,2019,-0.64298844,-0.64,-0.00298844
7,KFP,2020,-1.29485539,-1.28,-0.01485539
7,KG,2018,0.0,0.0,0.0
7,KG,2019,-0.0,0.0,-0.0
7,KG,2020,-0.0,0.0,-0.0
7,KHP,2018,-0.00989803,-0.01,0.00010197
7,KHP,2019,-0.03094421,-0.03,-0.00094421
7,KHP,2020,-0.0654046,-0.06,-0.0054046
7,LE,2018,-0.02893161,-0.02,-0.00893161
7,LE,2019,-0.29093666,-0.28,-0.01093666
7,LE,2020,-0.40848809,-0.38,-0.02848809
7,LF,2018,-0.01902567,-0.02,0.00097433
7,LF,2019,-0.26154443,-0.25,-0.01154443
