period,GDP,CP,IHP,IFP,INP,CG,IG,ING,BF,XGS,MGS,KAISA,GDPV,CPV,IHPV,IFPV,INPV,CGV,IGV,INGV,BFV,XGSV,MGSV,NFIV,RTRIV,PTRIV,GNIV,PGDP,PCP,PIHP,PIFP,PCG,PIG,PXGS,PMGS,YWV,YWIV,YOLIV,YIGV,YIEV,YINPV,YICV,NIV,TAXNETV,ENTV,RENTHH,CCAVG,TPIV,TCIV,TCSTV,SUBV,TINCGV,CSSV,TYPV,YDV,BSSV,TYCV,OITAXV,ITAXV,CCAV,TAXV,YIV,YCV,SDV,OTYDV
1999Q2,485683.3,267447.2,31302.9,79191.8,-3744.9,80740.3,48521.7,-8.8,-8799.9,41172.1,49972.0,-8966.9,535352.8,284186.8,28193.5,88032.4,-3952.9,85635.1,45379.3,-7.4,7886.0,51699.0,43813.0,6683.9,10884.6,4200.7,542036.7,1.102,1.063,0.9009999999999999,1.112,1.061,0.935,1.256,0.877,268947.7,235315.5883993508,33660.24636153166,-6186.1849999999995,28975.913153247846,282.21,38313.23,378782.02565324784,35202.86782453821,83619.08,3143.3075000000003,16004.251521118673,39357.37606852549,12435.847330139772,885.0605433494271,4109.735,44179.46847573576,49640.291887724714,24929.978806459687,308206.9815532006,61259.29089668192,19320.138267223683,25959.196996832972,39280.104870322175,129368.71327917642,83530.22194400555,22789.728153247845,48731.3675,-1284.4088027463295,-14718.881802544754
1999Q3,488378.6,269628.6,31417.1,78753.8,-3331.1,81685.7,46960.4,-9.8,-8342.7,42904.3,51247.0,-8383.3,534864.9,285879.8,28407.5,87309.7,-3428.6,85359.4,43988.7,3.0,7345.4,52189.7,44844.3,6774.8,10639.5,3864.8,541639.7,1.095,1.06,0.904,1.109,1.045,0.937,1.216,0.875,269207.8,235216.3983514295,34000.66099179924,-6612.197499999999,27697.12629061956,272.07250000000005,38761.795,377200.7512906195,35459.40025533827,83804.47249999999,2831.4775,16121.771848021584,39430.29602219062,12796.563648194287,862.6083015261893,3951.0924999999997,45842.50904466111,49988.826942598265,26730.10815352338,305481.63582397875,62060.29129274041,19102.23981468068,25739.350388136732,39398.52233785721,129542.62452246943,85230.87030606128,21084.92879061956,48146.22749999999,-551.1056509460905,-15526.441663259582
1999Q4,488086.8,269800.9,30227.8,79734.8,-3552.0,82022.0,46727.1,-367.2,-8896.9,43893.3,52790.2,-7609.9,533980.8,285407.2,27238.6,88163.9,-3564.8,85761.0,43688.0,-337.5,7624.3,52769.2,45144.9,7072.6,10815.6,3743.0,541053.4,1.094,1.058,0.9009999999999999,1.1059999999999999,1.046,0.935,1.202,0.855,269232.2,235389.06777628997,33894.68495263692,-6346.22,27864.69794655688,287.3525,39299.2,380814.3054465569,35917.21558607445,87057.70749999999,2718.5675,16182.888393987832,39452.09681385636,13066.958114310293,861.1502445618248,3487.5950000000003,44129.18436004198,49956.51221349241,25615.907949259126,307849.6269838013,63426.65156779484,18514.150343303725,25551.07810559724,39479.186464469356,129790.58012293067,83609.24475703221,21518.47794655688,50764.42749999999,-5543.077033956943,-16400.70236779895
2000Q1,497259.3,272071.2,30670.2,83389.0,-1999.0,83102.4,43649.0,173.4,-6556.2,46242.4,52798.6,-7240.7,542388.2,286761.9,27637.2,92587.0,-1993.3,87372.0,41477.1,153.0,8393.3,54637.8,46244.5,6766.8,11220.5,4453.8,549155.0,1.091,1.054,0.9009999999999999,1.11,1.051,0.95,1.182,0.8759999999999999,269366.6,236098.9439893058,33022.92618231765,-6504.79,25726.009095113513,263.65000000000003,40082.5175,376574.3690951135,33761.281408737676,84887.9075,2834.9925,16571.76088284631,39602.01830323737,13216.359403202785,845.0900696904222,5748.1475,45323.49079796878,48826.65065198666,26216.460161734365,306426.3681413565,61579.483863009715,19119.915539025445,25571.885627118907,39633.33510001212,130190.1513640834,84969.71080077192,19221.219095113513,47904.0325,8505.29194079095,-15285.131503045675
2000Q2,500301.0,271400.6,31520.9,82327.7,1684.9,84158.8,43296.1,39.0,-7160.9,47698.1,54859.0,-6966.1,544168.9,285784.7,28244.5,90967.2,1598.0,88218.1,41065.9,39.3,8251.3,55494.9,47243.7,8178.2,12027.0,3848.8,552347.1,1.088,1.053,0.8959999999999999,1.105,1.048,0.948,1.163,0.861,269018.2,236616.88017787103,32787.833095435984,-6738.5,27526.13010506408,295.4,37759.15,384426.7976050641,34305.35347747451,91626.8275,2698.7400000000002,16585.442819450087,38435.42740872293,12087.196059912652,857.2430692521714,4135.43,50222.36336354493,49401.02969529756,29064.92331258125,303171.16632434144,61620.609232843635,21141.00869817274,25477.11242578939,38421.55155495422,130373.13803172047,88627.48356570821,20787.63010506408,56861.8175,3261.0428082612343,-14286.970005687443
2000Q3,500074.0,271786.4,31005.2,85037.4,-1119.8,84817.5,42589.1,-46.0,-7779.3,48492.0,56271.3,-6216.6,542137.5,285275.2,27867.4,93476.6,-1283.4,89248.1,40337.5,-36.5,7252.6,56544.8,49292.2,8126.3,12105.6,3979.3,550263.8,1.084,1.05,0.899,1.099,1.052,0.9470000000000001,1.166,0.8759999999999999,269983.1,236801.65858430238,33223.860558838416,-6586.895,25868.56580575482,278.85499999999996,36700.3925,393371.1833057548,33860.934202580276,101121.59,2705.9675,16648.320214245294,38365.12423263005,12211.769043595514,858.5047742013151,4528.092500000001,48819.17308297959,50133.752619460225,28199.654736290177,302730.9132659664,62951.83203727664,20627.524149239554,25291.947676432577,38362.22149422941,130416.93199394006,87189.40037975914,19281.67080575482,67406.01999999999,-7358.4442939242,-14439.569721314649
2000Q4,505256.9,275115.2,31564.7,87711.0,310.7,85326.0,41285.3,-69.2,-10066.9,48306.5,58373.4,-5920.0,546253.6,287863.8,28241.6,95954.1,286.5,89485.3,38860.6,-68.4,5630.0,57596.4,51966.4,8081.7,12471.1,4389.3,554335.4,1.081,1.046,0.895,1.094,1.0490000000000002,0.941,1.192,0.89,271717.7,237842.60917433383,33850.771879008564,-6158.35,25252.50548864563,262.015,37220.9625,393393.1129886456,34341.83781275746,99565.75,2753.4925,16621.186563321713,38522.00668520601,12466.248644195533,890.2591785287967,4190.02,51541.70016904115,50765.55651272259,30809.857057092227,301590.45800972753,63683.75605050375,20619.384744615898,25168.256597380187,38524.76442010452,130309.25616070555,89954.00622181264,19094.15548864563,65360.295,-3701.8135694556986,-14709.052459607075
2001Q1,508212.3,276417.5,31576.2,87952.0,2230.7,85445.6,42963.8,17.3,-11916.7,46563.8,58480.5,-6474.0,550229.2,288771.6,28283.5,95495.2,2179.7,91177.7,40623.0,23.5,3674.8,56139.3,52464.5,8386.1,12851.6,4465.5,558615.3,1.083,1.045,0.8959999999999999,1.0859999999999999,1.067,0.946,1.206,0.897,272291.2,236824.97366849353,34894.62999165538,-6121.695,25667.25873000997,267.6175,37325.0,400917.92623000994,35499.580771623514,105968.595,2844.9500000000003,16699.885548683873,38472.345499884934,12456.928499905476,900.3037633410156,3083.4925000000003,50892.28502539583,52335.613161142806,30327.849703484986,301478.40421592206,63523.77760538204,20786.5390351283,25115.645886943,38472.87815018949,129999.32735560954,89587.26688880278,19545.56373000997,71756.16249999999,-7691.339235808991,-14665.369254842168
2001Q2,504356.6,279081.1,29953.7,85288.0,2488.4,86184.3,40388.3,-205.8,-12408.6,44790.6,57199.2,-6412.8,542517.7,289864.4,26802.8,92110.0,2456.3,91214.0,38139.8,-174.5,2105.0,53953.7,51848.7,8151.2,12379.0,4227.7,550668.9,1.0759999999999998,1.0390000000000001,0.895,1.08,1.058,0.9440000000000001,1.205,0.9059999999999999,268807.5,233579.7849135643,35482.19964092196,-5098.1224999999995,20867.914449839045,224.80249999999998,36406.9625,387044.2019498391,34244.499311234445,99446.3275,2795.7799999999997,16768.696957845415,38445.18745862226,12402.532798609946,913.0341309053762,4198.3025,49894.77541150917,51588.27015079588,30131.224382856493,291928.6446879372,64369.64290064068,19571.616302000704,25128.822385097825,38444.389314613145,129728.38488223129,88147.22999947035,15769.791949839046,66059.94750000001,-349.7736466835486,-16803.880628890125
2001Q3,498418.6,278528.7,29814.2,83986.7,-2191.2,86281.5,40449.5,-237.4,-11707.7,43836.6,55544.3,-6505.7,534273.4,288052.6,26489.6,90102.8,-2230.4,91705.2,37804.7,-212.4,2561.3,52389.0,49827.7,8026.7,12023.7,3996.9,542300.1,1.072,1.034,0.888,1.073,1.063,0.935,1.195,0.897,265962.2,230720.0478230914,35755.77928531959,-4223.255,20754.45293442444,224.4475,37420.162500000006,375707.03293442447,33818.23263221544,90072.24,2916.9474999999998,16717.85326903743,38120.90474914382,12297.788705006085,900.2334144793748,4314.9175,48763.60033767395,52366.15804807774,29376.02581615807,290997.7734632959,65000.480414260055,19334.766661444846,24923.704956048437,38121.7270755339,129447.09415647456,86832.51955313681,16531.19793442444,55793.4725,3339.163333567092,-16397.33852115285
2001Q4,497330.4,278522.2,30094.0,80930.4,-1347.2,87370.2,39611.8,-27.3,-10836.7,42988.4,53825.1,-6986.9,531827.6,286646.2,26566.8,86241.0,-1226.3,92368.2,36773.2,-29.1,4487.6,51977.8,47490.2,8479.2,11973.4,3494.3,540306.8,1.069,1.0290000000000001,0.883,1.0659999999999998,1.057,0.9279999999999999,1.209,0.882,261649.6,226471.57478352962,34941.79002105981,-4152.5125,20431.48200089428,226.2225,35681.0475,372780.6220008943,34040.128692595514,91713.32,2912.5099999999998,16728.148512226177,38042.72131028612,12156.811873944842,909.7177937453117,4016.38,46268.18467328719,50479.648810532635,27437.32796162636,289354.14221337705,66221.2815682952,18803.979266253704,24976.00933203492,38042.538999725075,129182.56364362786,84283.84622760514,16278.96950089428,59171.00500000001,4317.455355752783,-16712.29208365339
2002Q1,498591.8,280259.6,29732.4,80576.3,-3353.9,87488.2,39855.0,-89.4,-9369.3,44962.1,54331.3,-6507.1,533966.1,287466.6,26234.4,85704.0,-3230.8,94773.5,37100.0,-93.5,6012.0,54786.4,48774.4,8285.0,11461.6,3176.6,542251.1,1.071,1.026,0.882,1.064,1.083,0.9309999999999999,1.219,0.898,262458.5,225308.75081772942,36673.115590153095,-3715.4800000000005,19976.64235412338,232.56250000000003,37386.299999999996,380816.78485412337,34088.65784096916,99106.4275,2758.1325,16713.427633506803,37687.68562384666,12116.445849642903,882.9706181474004,3597.4474999999998,48456.871281798725,53649.711718660175,27160.282259374708,290351.48999054515,68655.98767647703,20995.761741622347,24688.37516281711,37687.79163060741,128923.21607441295,85843.83563160447,16261.162354123382,64710.82250000001,-1579.2450591436937,-17315.946062020434
2002Q2,502170.0,282276.9,29896.4,79438.5,-2390.7,87684.6,38908.2,-24.9,-7737.5,48199.9,55937.4,-5881.5,532360.9,288849.3,26176.2,83882.0,-2507.4,92486.5,35970.3,-26.2,7530.1,57279.1,49749.1,7454.0,10780.0,3326.0,539814.9,1.06,1.023,0.8759999999999999,1.056,1.055,0.924,1.188,0.889,255540.6,220157.56659166617,35436.95899252951,-3899.8374999999996,19769.63132360518,239.14499999999998,38982.0025,381784.0713236052,33364.77577347565,107135.98749999999,2998.545,16631.37045849617,37676.07337265263,12338.01223962445,851.0475155430348,4322.9025,41561.52548135135,50994.96659072281,24448.23030684732,290604.13850434066,69068.56133654548,17081.209230616598,24488.377002559748,37677.436757727235,128712.23716233854,79206.87629519115,15869.79382360518,71391.67499999999,-4035.942743670952,-17313.459758239915
2002Q3,503715.2,282346.7,29876.6,80507.6,-1460.4,88367.2,38800.4,-57.1,-9123.7,48708.9,57832.6,-5542.1,531840.8,288059.0,26200.1,84529.1,-1501.5,93047.6,35718.2,-48.2,5836.4,55945.4,50109.0,7593.7,11061.1,3467.4,539434.5,1.056,1.02,0.877,1.05,1.053,0.9209999999999999,1.149,0.866,257553.8,221403.76287056255,36591.81191602299,-4071.3125,19878.355808931374,247.225,37263.225,375173.6108089313,34727.26202755444,98671.2875,2894.255,16626.77963707798,38172.850932966234,12287.064745583084,853.4716502869238,3417.545,41875.47092212274,52876.77296116437,24782.750067680423,288515.396760215,68604.49236101298,17092.50119741587,25032.99602335989,38173.5324192299,128536.72872755407,80048.78368432619,15807.043308931374,64549.5425,968.1730442847474,-17124.953380884486
2002Q4,504891.6,281368.8,29579.3,80504.6,522.4,88241.2,38328.4,-164.4,-8303.4,50343.7,58647.1,-5185.3,531686.1,286398.2,25872.2,84158.5,348.7,92778.9,35137.4,-158.1,7150.3,59591.7,52441.3,7208.2,10583.7,3375.5,538894.3,1.053,1.018,0.875,1.045,1.051,0.917,1.1840000000000002,0.894,255305.9,220632.37085051788,34610.01433707852,-3794.9525000000003,18732.108643929474,242.34249999999997,36260.134999999995,371544.35364392947,34521.78348507983,98225.845,2833.1099999999997,16624.181443767247,37654.28774455655,12170.693959908698,820.0915559120263,3117.785,41712.273460851065,49511.49141865964,24677.16523777948,288616.5727941077,69902.00634194963,16990.104497390003,24664.131552321935,37654.91706814266,128392.94833183399,79322.18680331214,14937.156143929475,65041.162500000006,4419.865956093825,-17394.920535332232
2003Q1,504311.4,281691.5,29499.1,80207.9,-361.0,88804.5,37448.1,-77.0,-8019.4,51019.6,59038.9,-4882.2,526785.1,285901.1,25773.9,83076.9,-252.5,92560.9,33998.0,-68.6,5795.4,58665.8,52870.4,7801.8,10985.9,3184.1,534586.9,1.045,1.015,0.8740000000000001,1.036,1.042,0.9079999999999999,1.15,0.8959999999999999,259706.2,221715.66147964218,37422.12981331931,-2956.9249999999997,17707.54495355535,231.79500000000002,36321.5225,370501.32995355537,32645.33518380711,92933.57,2879.145,16553.368428303114,37614.91179353092,12222.570778230795,817.0396747452991,4849.555,40807.892464133525,54597.34515236472,24104.355514383897,283572.12675301277,66998.69690347984,16787.87431142386,24573.98917907617,37613.59963205226,128292.62295947359,78505.82945786002,14750.61995355535,59722.9875,3028.9024549187743,-18460.136937273783
2003Q2,508472.4,282589.6,29550.8,81235.3,-776.4,89513.9,37577.4,71.7,-6040.3,51094.7,57135.0,-5249.5,531417.5,286070.5,25811.8,83612.9,-889.7,94216.3,34045.2,73.0,8477.4,58916.3,50438.9,8031.5,10999.5,2968.0,539449.0,1.045,1.012,0.873,1.0290000000000001,1.053,0.9059999999999999,1.153,0.883,255261.8,220565.81121943274,34909.45000814633,-3832.44,18977.29740277829,245.7675,37208.12,374995.67740277824,34185.8336073273,101679.25249999999,2664.0,16530.33089448495,37335.75650018684,12019.48101397184,837.3996725562973,3149.8125,41803.5500953313,52307.9143603461,24078.156396924096,286033.847397653,65862.83279283621,17757.1108553977,24478.20260462588,37335.08329115402,128172.39331010777,79170.35054347581,15144.85740277829,67380.89999999998,2095.6584959600004,-14890.132040691271
2003Q3,509947.8,282805.0,30115.1,79421.6,1641.9,89949.1,36682.6,-98.0,-5606.2,52907.1,58513.4,-4963.3,530989.5,285818.5,26359.4,81470.9,1558.6,93784.2,33159.3,-86.0,8924.6,60545.0,51620.4,9531.0,12391.5,2860.5,540520.5,1.041,1.011,0.875,1.026,1.043,0.904,1.1440000000000001,0.882,252428.9,217872.00984816402,34658.99323092446,-3416.57,18049.14364678435,235.57750000000001,37822.0025,380998.23614678433,33017.79918174975,111066.70500000002,2634.48,16556.6032571656,36715.64032789318,11971.931397114557,837.5018540783531,3709.5924999999997,41239.56344860343,52049.4446801056,23447.51554071958,284371.00732023286,66599.68023519778,17825.131013850765,23907.00759536832,36716.44084656123,128044.47229362153,77989.08740113158,14632.573646784349,76114.76000000001,-1529.056786967034,-15031.758840924129
2003Q4,515104.6,286021.0,29797.7,82467.0,-528.4,90309.8,35926.5,-374.1,-4282.5,55600.9,59883.4,-4232.3,532357.8,288108.6,25999.5,84104.1,-735.4,92517.6,32367.8,-316.1,10311.6,61936.1,51624.5,8474.1,11201.9,2727.8,540831.9,1.033,1.0070000000000001,0.873,1.02,1.024,0.9009999999999999,1.114,0.862,253681.3,218405.34308987283,35500.727237108316,-3193.9350000000004,18315.9759823757,261.5925,40109.435,385313.19598237565,32112.181918941173,113568.11499999999,2680.1475,16520.34926637577,37227.4333259951,12195.111906909136,846.1500256779798,5173.6775,40523.54248283468,54013.06795093713,22798.26866008132,286527.17452621076,66647.04318572521,17713.073483340228,24187.120482354214,37228.38241494133,127916.25723162694,77739.72455836288,15122.0409823757,76400.42,-4452.258128943911,-15415.243030871672
2004Q1,519511.2,286549.2,30295.0,82313.0,2549.0,90814.2,34433.7,-326.6,-3303.7,58354.0,61657.7,-3812.7,534932.7,288233.7,26443.9,83501.4,2510.4,93060.6,30898.3,-325.3,10609.6,64864.9,54255.3,9488.7,12197.6,2708.9,544421.4,1.03,1.006,0.873,1.014,1.025,0.897,1.112,0.88,254500.2,220774.1952443743,33034.1324708849,-3212.4624999999996,17891.539348436465,241.6025,37698.247500000005,380075.6718484364,33659.43001595572,107872.06999999999,2782.7225,16482.2564123709,37294.80906807882,12231.272088700247,858.694477071817,3610.2999999999997,38908.72892118653,49361.23203816422,22391.33870889471,289124.52691514377,66324.6053759788,16580.114088965638,24205.24525133433,37295.21181710639,127749.71276922045,76266.66461496674,14679.076848436465,73198.14749999998,2911.10356523667,-15537.494562212552
2004Q2,519133.1,286475.9,30841.6,81861.4,1246.6,90343.5,34316.0,58.2,-2493.9,60207.5,62701.5,-3516.2,533630.7,288240.7,26893.5,82914.3,854.2,93192.9,30753.2,96.9,10685.0,67346.4,56661.4,10203.3,13113.3,2910.0,543834.0,1.028,1.006,0.872,1.013,1.032,0.8959999999999999,1.119,0.904,256705.1,222728.6759809375,34401.42754553814,-2303.93,17218.601209435816,241.9675,35911.9675,383084.0662094358,33160.28628789731,108565.89,2656.4375,16474.623491206345,37433.45197972349,12504.298328336454,855.4236107191764,4296.195,44194.90122594115,52068.50965517543,24682.263005107085,287878.6360059067,68295.54707187988,19576.45181205631,24071.430792038373,37431.152731094,127704.27822501754,81689.8675482574,14914.671209435815,75552.3275,-89.30216554738581,-13501.807115126518
2004Q3,522010.3,288499.1,30918.5,82602.0,2088.2,90759.4,33781.2,51.6,-3359.1,60766.7,64125.7,-3330.5,535940.7,289668.1,26998.1,83571.3,1899.3,93579.0,30261.1,89.1,9874.6,68712.0,58837.4,10480.1,13617.0,3136.8,546420.8,1.0270000000000001,1.004,0.873,1.012,1.031,0.8959999999999999,1.131,0.9179999999999999,257229.8,223165.16201947772,34063.889796027135,-2551.4224999999997,16522.093951536488,209.445,36615.36,383983.07145153644,34634.36486080648,109758.3725,2814.7825,16464.669636786733,37725.126903231096,12675.032629963825,852.7792576365028,3066.6624999999995,43271.09862364402,52017.79405318011,23487.845137816785,289270.508942488,68131.72257973262,19788.969963366806,24197.75250792751,37725.564395527836,127742.83289769142,81002.37949671142,13970.671451536487,76167.24,35.99375524424249,-13722.82839778415
2004Q4,520019.7,285919.0,31080.3,84283.1,1705.5,90790.0,33463.3,151.1,-4463.1,61550.1,66013.2,-2909.6,533908.4,287186.1,27102.9,84826.7,1356.0,94118.6,29974.9,186.8,9156.4,69567.3,60410.9,10925.3,14240.2,3314.8,544833.7,1.0270000000000001,1.004,0.872,1.006,1.037,0.8959999999999999,1.13,0.915,257193.7,222278.0876763012,34952.522444246904,-1989.73,18063.841079778373,253.1075,36011.79,385396.62607977836,34260.576500811076,109101.26500000001,2774.4424999999997,16437.878864389713,37434.85841486284,12561.849726066052,869.1644583695987,3181.0350000000003,43977.56311564663,53720.10574011386,24026.473487326504,286956.90180909715,67192.98481540714,19935.862671942064,24004.932162698948,37435.946347134595,127896.303161646,81398.28250640316,16074.111079778373,76117.02500000001,-2714.1405885589775,-13758.834858647955
2005Q1,523238.4,288637.6,30574.6,86236.9,731.4,91673.2,32796.9,179.9,-4653.1,60948.9,65602.0,-2939.0,534439.3,288802.0,26655.6,86884.3,939.9,93787.4,29302.9,159.7,7907.6,68319.1,60411.5,10426.8,14361.1,3934.3,544866.1,1.021,1.001,0.872,1.008,1.023,0.893,1.121,0.9209999999999999,258033.3,224050.55276344004,33501.93006039843,-2073.6625000000004,17558.419837323592,213.8,37272.905,390235.8273373236,34596.46356840889,113960.00249999999,2543.9675,16448.66149235821,37397.70916466972,12567.970980446884,871.3302725964498,2831.3424999999997,44392.468574652696,51439.271433075686,24499.394862962865,290245.35398263397,67322.50286017974,19959.491984286356,23959.058144567847,37398.35939761118,128143.25254231408,81857.2462448604,15484.757337323592,79444.86499999999,-8079.9967772487435,-14003.107418830798
2005Q2,528269.3,290606.6,30442.8,89223.3,1587.3,91260.6,30841.0,-18.0,-3257.0,63542.6,66799.6,-2417.4,536910.9,289965.9,26590.6,89785.7,1440.8,94011.5,27554.3,-1.8,7564.0,71540.4,63976.4,11668.7,15814.2,4145.5,548579.7,1.016,0.998,0.873,1.006,1.03,0.893,1.126,0.958,260199.2,226207.52216523385,34076.415315095815,-777.0474999999998,17809.49850482673,270.7825,35485.815,382397.27600482677,34793.48025487165,102052.94,2841.9025,16427.502314785528,37949.20511120146,12975.545408869684,898.230377981481,3129.7325,46611.73459498231,53049.714330534145,24055.934418202498,290033.2518605926,66380.23101883092,22626.53405494533,24076.0770253406,37949.85281219176,128626.64174720872,84632.3212853396,17032.45100482673,69679.81,2735.56193577277,-12735.843914328434
2005Q3,533030.5,293291.1,31042.3,90977.1,285.5,91137.9,31540.9,9.4,-2989.0,65550.4,68539.3,-2264.8,539036.3,291707.0,27078.0,91355.0,265.1,94107.2,28164.7,23.2,6336.1,74484.3,68148.2,12365.5,16553.9,4188.3,551401.8,1.011,0.995,0.872,1.004,1.033,0.893,1.136,0.9940000000000001,261956.1,227790.14422643583,34279.95578941118,-526.1225,18952.269648780653,299.59749999999997,33692.990000000005,382677.42714878067,34450.4118285356,99427.00249999999,2568.58,16409.477604183605,38323.26506965948,13152.635607441734,932.8372446149784,3856.0899999999997,48180.03730263317,53474.227710673746,24954.544860660688,289965.92256238783,66751.00133596844,23235.35836314195,24235.864769939406,38321.33762199612,129321.37912563696,86511.24084579876,18426.147148780652,68602.18999999999,4937.746103586338,-12957.665851026832
2005Q4,534526.4,293767.8,31393.1,89369.6,410.9,91590.0,30848.9,-13.1,-843.7,67844.3,68688.0,-1997.1,539555.9,292140.4,27397.8,89924.4,58.0,94391.7,27630.7,39.0,7973.9,79564.7,71590.8,13272.4,18011.9,4739.5,552828.3,1.0090000000000001,0.9940000000000001,0.873,1.006,1.031,0.8959999999999999,1.173,1.042,263948.5,229681.73465279606,34376.81165600688,-471.3225000000001,16147.215650133536,235.89749999999998,34903.14,386327.85315013357,35232.852390339714,103945.92749999999,2521.635,16433.63359078347,37983.7860335773,13135.192294488174,928.0996982470432,2749.7375,49565.99952511154,53858.337991028515,25777.664369533144,290366.9876442317,66471.36083264727,23823.398905842398,23919.93659257016,37983.228585305376,130167.89857477785,87584.29186068091,15675.893150133536,71800.31999999999,1099.0571897831978,-11467.22647798754
2006Q1,534941.4,293771.4,30926.3,89202.5,118.4,91313.2,31913.4,31.2,-508.0,69399.5,69907.5,-1826.9,538787.4,292965.7,27217.4,89966.9,98.0,93811.1,28484.2,27.5,6216.7,81086.5,74869.8,14020.6,19180.5,5159.9,552807.9,1.0070000000000001,0.997,0.88,1.0090000000000001,1.0270000000000001,0.893,1.168,1.071,264056.4,229405.83349099476,34441.45599503686,-67.70749999999975,18405.979813550744,268.6825,33929.1325,382517.09981355077,35632.681239164674,97178.97750000001,2674.7675,16433.7850416729,38154.46385335893,13246.701433436336,959.9810616358878,2583.6074999999996,49492.386598405705,54059.53426751148,25892.1584744233,290729.78262894426,67659.25324517935,23535.59351352053,23949.421750698908,38156.10424577113,131320.3215078316,87583.85623371496,18338.272313550744,66193.295,3398.081932846515,-13369.290187851177
2006Q2,536427.0,294765.2,30866.8,91046.1,-804.0,91728.1,30605.2,-25.8,-253.1,70573.3,70826.4,-1501.6,539139.5,293573.2,27323.1,91803.4,-926.4,93823.8,27417.5,-39.1,6164.1,81979.7,75815.6,13888.5,19422.7,5534.2,553028.0,1.005,0.996,0.885,1.008,1.023,0.8959999999999999,1.162,1.07,265522.4,230444.82503503433,35089.33376988056,-2.2999999999999545,19904.986035129514,290.8675,35420.9925,386720.9135351295,34836.43819388521,98507.9475,2497.0125,16458.455321430527,38074.40754257526,13088.327332553345,954.973828074295,3214.0649999999996,49664.994072549176,55033.30355404905,24294.85367729644,295540.33208306995,67701.2225233067,25551.034948645836,24030.48576620192,38073.78692682956,132021.91480710742,87919.67555277183,19902.686035129514,65874.83499999999,-574.5502690664725,-13681.111744020833
2006Q3,536355.2,292437.4,30882.8,91012.6,1015.3,91819.6,29162.7,38.8,1110.4,71889.1,70778.7,-1124.3,538339.7,291730.4,27457.6,91772.8,944.4,93683.8,26144.1,23.6,6582.9,84967.6,78384.7,14510.8,20191.7,5681.0,552850.4,1.004,0.998,0.889,1.008,1.02,0.8959999999999999,1.182,1.107,266462.7,230783.76406470063,35264.05339409256,260.2599999999999,20068.107894768516,300.53,35386.635,391804.76289476856,33958.72100330651,102038.195,2674.97,16449.51785228857,37271.50976191661,12947.026501268778,946.2423951618368,3301.6025,55149.537549880995,55359.06240388831,28730.872170664978,291967.9638269553,67836.05493073129,26405.228149624163,23377.126275507744,37270.39517193836,132428.12918497852,92406.4954922275,20328.367894768515,69627.06,-5351.184751685534,-13695.599423991283
2006Q4,543556.3,297058.0,30724.0,92899.0,743.9,91786.1,29504.3,-10.2,1953.3,72757.7,70804.3,-1102.2,546008.2,295637.0,27436.4,93719.9,791.9,93434.4,26483.0,-32.3,8538.0,86824.0,78286.0,15339.2,21649.5,6310.3,561347.4,1.005,0.995,0.893,1.0090000000000001,1.018,0.898,1.193,1.1059999999999999,268033.2,232948.46032031276,35384.046994465774,-183.93250000000012,21395.486949405455,314.8625,34293.177500000005,391783.12444940547,35211.23435957267,99584.4425,2639.065,16465.868154109285,37923.811136572585,13214.306225354332,941.1175210339117,2696.3374999999996,51771.10249848726,55754.15260651182,25774.485982197588,297918.20042637386,68461.59748337734,26160.13245735766,23767.373248773416,37922.79699516166,132566.54913794514,89857.41543471691,21211.554449405456,68245.1925,1771.2669174876646,-12736.622917699511
2007Q1,547460.8,296130.0,30762.4,93678.0,2550.2,92302.1,29861.7,-109.8,3097.9,74493.7,71395.8,-811.8,546779.1,293947.3,27159.0,93997.5,2520.0,93291.3,26396.0,-55.9,9523.9,89887.0,80363.1,16375.0,23088.4,6713.4,563154.1,0.9990000000000001,0.993,0.883,1.003,1.011,0.884,1.207,1.126,266727.7,231317.6900241461,35017.108895097845,-347.895,22707.71652067866,368.63,34751.887500000004,398436.57652067865,34952.32244629476,106592.66749999998,2387.7575,16212.118972904906,37731.67127117668,13118.603739432798,949.308512651589,2809.21,54336.59363335844,55440.20232422816,27068.9303614944,297795.82269337744,68836.13034671984,26747.327639572977,23665.51391224213,37733.42616432652,132238.6048229438,91549.6841653939,22359.82152067866,74597.16749999998,-2445.2975079489406,-12718.478988298506
2007Q2,548320.3,298727.1,30221.7,92733.2,913.4,93192.6,29092.9,127.5,3747.7,76250.2,72502.5,-435.8,547730.0,296493.2,26911.2,93152.9,1021.0,94650.1,25870.3,138.8,9492.3,93289.6,83797.3,17120.0,23385.0,6265.0,564849.9,0.9990000000000001,0.993,0.89,1.005,1.016,0.889,1.2229999999999999,1.156,268209.7,233448.73940983048,35508.686315513536,-587.6400000000001,21403.260506142353,330.66,33856.2575,394708.26050614234,34310.763764776806,102690.20499999999,2662.075,16296.087795755597,37578.96190451667,12857.049497229109,938.904789535717,3230.9275,55829.60097713321,56635.65325921784,28830.92743395612,295850.8217851526,69176.45208415184,27326.13050291081,23783.28850107284,37579.24278783766,132450.17907007373,93736.30072470459,20815.620506142353,71826.68249999998,3343.2451359462575,-11328.267611967633
